learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
394.0,0.016434506,1.1388215130650335E-9,394.0,100.0,?,?,?,394.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
788.0,0.084682701,6.2934842337792125E-9,788.0,100.0,?,?,?,788.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182.0,0.122355027,9.2354078159978E-9,1182.0,100.0,?,?,?,1182.0,301864.0,932.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1576.0,0.158862981,1.2180169080644847E-8,1576.0,100.0,?,?,?,1576.0,311792.0,1076.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1970.0,0.185109965,1.4297272158977059E-8,1970.0,100.0,?,?,?,1970.0,311792.0,1470.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2364.0,0.212883828,1.6608753431197257E-8,2364.0,100.0,?,?,?,2364.0,321704.0,1614.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2758.0,0.23907568,1.8855842398311942E-8,2758.0,100.0,?,?,?,2758.0,331632.0,1758.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3152.0,0.265708407,2.1209048289867738E-8,3152.0,100.0,?,?,?,3152.0,341544.0,1902.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3546.0,0.28982298,2.3401691347385444E-8,3546.0,100.0,?,?,?,3546.0,351472.0,2046.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3940.0,0.310890244,2.531725461074875E-8,3940.0,100.0,?,?,?,3940.0,351472.0,2440.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4334.0,0.333643861,2.7444497073129232E-8,4334.0,100.0,?,?,?,4334.0,361384.0,2584.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4728.0,0.35211296,2.9218614342963943E-8,4728.0,100.0,?,?,?,4728.0,371312.0,2728.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5122.0,0.368137494,3.0799000700763946E-8,5122.0,100.0,?,?,?,5122.0,381224.0,2872.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5516.0,0.383865226,3.2350115578234614E-8,5516.0,100.0,?,?,?,5516.0,381224.0,3266.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5910.0,0.398354541,3.37790941532039E-8,5910.0,100.0,?,?,?,5910.0,381224.0,3660.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6304.0,0.413624993,3.5285110741158325E-8,6304.0,100.0,?,?,?,6304.0,381224.0,4054.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6698.0,0.42875543,3.6777318640767284E-8,6698.0,100.0,?,?,?,6698.0,381224.0,4448.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7092.0,0.444329418,3.8313270835804024E-8,7092.0,100.0,?,?,?,7092.0,381224.0,4492.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7486.0,0.458718465,3.9732360687686333E-8,7486.0,100.0,?,?,?,7486.0,381224.0,4886.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7880.0,0.474327608,4.127177997152631E-8,7880.0,100.0,?,?,?,7880.0,381224.0,5280.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
