learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
389.0,0.018744077,1.2988621702500517E-9,389.0,100.0,?,?,?,389.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
778.0,0.106920739,7.958685956775314E-9,778.0,100.0,?,?,?,778.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167.0,0.148736412,1.1224173585679382E-8,1167.0,100.0,?,?,?,1167.0,301864.0,917.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1556.0,0.193416645,1.48281175216722E-8,1556.0,100.0,?,?,?,1556.0,311792.0,1056.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1945.0,0.224101012,1.7303143522083347E-8,1945.0,100.0,?,?,?,1945.0,311792.0,1445.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2334.0,0.255366636,1.9905226795133205E-8,2334.0,100.0,?,?,?,2334.0,321704.0,1584.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2723.0,0.285119612,2.2457836824711415E-8,2723.0,100.0,?,?,?,2723.0,331632.0,1723.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3112.0,0.314832408,2.5083190458298973E-8,3112.0,100.0,?,?,?,3112.0,341544.0,1862.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3501.0,0.344317507,2.7764154273108065E-8,3501.0,100.0,?,?,?,3501.0,351472.0,2001.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3890.0,0.373234667,3.039347763359754E-8,3890.0,100.0,?,?,?,3890.0,351472.0,2390.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4279.0,0.403086592,3.318434303507623E-8,4279.0,100.0,?,?,?,4279.0,361384.0,2529.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4668.0,0.425250472,3.531337609048105E-8,4668.0,100.0,?,?,?,4668.0,371312.0,2668.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5057.0,0.443678555,3.7130807472486054E-8,5057.0,100.0,?,?,?,5057.0,381224.0,2807.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5446.0,0.460495245,3.878931856924254E-8,5446.0,100.0,?,?,?,5446.0,381224.0,3196.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5835.0,0.477194522,4.043625005292396E-8,5835.0,100.0,?,?,?,5835.0,381224.0,3585.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6224.0,0.493999279,4.20935842823589E-8,6224.0,100.0,?,?,?,6224.0,381224.0,3974.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6613.0,0.510660342,4.37367469897204E-8,6613.0,100.0,?,?,?,6613.0,381224.0,4363.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7002.0,0.528798575,4.552559251794592E-8,7002.0,100.0,?,?,?,7002.0,381224.0,4402.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7391.0,0.545106848,4.713396204485248E-8,7391.0,100.0,?,?,?,7391.0,381224.0,4791.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7780.0,0.562485531,4.884789853309799E-8,7780.0,100.0,?,?,?,7780.0,381224.0,5180.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8169.0,0.580561582,5.06306114908225E-8,8169.0,100.0,?,?,?,8169.0,381224.0,5569.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8558.0,0.617329873,5.429234453476138E-8,8558.0,99.6,98.97810591932145,-300.0,98.51301115241635,8558.0,386040.0,5158.0,2424.4128727957577,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8947.0,0.648707312,5.742597247047764E-8,8947.0,99.4,98.67247238742566,-500.0,98.8,8947.0,386040.0,5547.0,2424.4128727957577,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9336.0,0.676210279,6.017078307377589E-8,9336.0,66.0,0.0,-Infinity,24.944812362030905,9336.0,385776.0,5136.0,2668.7491868330794,1454.4,80.95430810031051,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
9725.0,0.700549155,6.259815345555338E-8,9725.0,27.500000000000004,0.0,-Infinity,-1032.812500000001,9725.0,385512.0,4725.0,2798.8092706244443,1428.7999999999997,107.93907746708076,2.5999999999999996,0.8432740427115678,1.7999999999999998,0.4216370213557839,1.7999999999999998,0.4216370213557839,0.8,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
10114.0,0.725594822,6.509430313634169E-8,10114.0,0.0,0.0,-Infinity,-Infinity,10114.0,385248.0,4314.0,2830.3906287138375,1403.2,123.65974823414986,2.4000000000000004,0.9660917830792959,1.7000000000000002,0.48304589153964794,1.7000000000000002,0.48304589153964794,0.7,0.48304589153964794,0.0,0.0,0.0,0.0,1.0,0.0
10503.0,0.748157977,6.734149491165248E-8,10503.0,0.0,0.0,-Infinity,-Infinity,10503.0,384984.0,3902.9999999999995,2766.867462592951,1377.6,132.19783155054648,2.1999999999999997,1.0327955589886446,1.6,0.5163977794943222,1.6,0.5163977794943222,0.6,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
10892.0,0.767966772,6.931436445063395E-8,10892.0,0.0,0.0,-Infinity,-Infinity,10892.0,384984.0,4291.999999999999,2766.867462592951,1377.6,132.19783155054648,2.1999999999999997,1.0327955589886446,1.6,0.5163977794943222,1.6,0.5163977794943222,0.6,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
11281.0,0.795733228,7.216707257001971E-8,11281.0,34.9,0.11905930871955993,-32449.99999999997,-16174.999999999985,11281.0,397136.0,3881.0,2601.281735350223,2543.2,1113.9675638605163,4.0,1.0540925533894598,2.5,0.5270462766947298,2.5,0.5270462766947298,1.5,0.5270462766947299,0.0,0.0,0.0,0.0,1.0,0.0
11670.0,0.818793853,7.455491988678152E-8,11670.0,73.8,3.057033545226481,-4266.666666666662,-3642.8571428571395,11670.0,400256.0,4220.0,2671.350054019711,2875.2,900.0954023509582,4.8,0.6324555320336759,2.9,0.31622776601683794,2.9,0.31622776601683794,1.8999999999999997,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
12059.0,0.841146889,7.686033895934001E-8,12059.0,82.89999999999999,2.8166132442201235,-4174.999999999997,-5599.999999999996,12059.0,398672.0,4259.0,2964.6060259145543,2717.6000000000004,1068.1260017224351,5.4,1.837873166945363,3.2,0.9189365834726815,3.2,0.9189365834726815,2.2,0.9189365834726815,0.0,0.0,0.0,0.0,1.0,0.0
12448.0,0.86009382,7.88144634949892E-8,12448.0,44.0,0.0,-Infinity,-Infinity,12448.0,398672.0,4648.0,2964.6060259145543,2717.6000000000004,1068.1260017224351,5.4,1.837873166945363,3.2,0.9189365834726815,3.2,0.9189365834726815,2.2,0.9189365834726815,0.0,0.0,0.0,0.0,1.0,0.0
12837.0,0.87980537,8.083374116923867E-8,12837.0,5.1,0.0,-Infinity,-Infinity,12837.0,395984.0,4487.0,3197.6553910638963,2454.3999999999996,1080.6470489685541,4.8,2.2010098692292237,2.9,1.1005049346146119,2.9,1.1005049346146119,1.9,1.1005049346146119,0.0,0.0,0.0,0.0,1.0,0.0
13226.0,0.899942877,8.290073876762349E-8,13226.0,15.1,-0.20016428578172357,-42349.99999999996,-84799.99999999993,13226.0,396768.0,4076.0000000000005,3127.387976499807,2523.9999999999995,900.6012806268192,4.6,1.837873166945363,2.8,0.9189365834726815,2.8,0.9189365834726815,1.8,0.9189365834726815,0.0,0.0,0.0,0.0,1.0,0.0
13615.0,0.919734851,8.493775827169212E-8,13615.0,50.0,-0.19999919840001734,-24899.999999999978,-49899.999999999956,13615.0,397840.0,4064.9999999999995,3353.6878540231232,2637.6,1064.4313244378168,4.6,1.577621275493231,2.8,0.7888106377466155,2.8,0.7888106377466155,1.8,0.7888106377466155,0.0,0.0,0.0,0.0,1.0,0.0
