learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
28.0,0.006210242,4.2989886141485643E-10,28.0,100.0,?,?,?,28.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
56.0,0.07631575,5.544493258256052E-9,56.0,100.0,?,?,?,56.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
84.0,0.116885932,8.504318120177422E-9,84.0,100.0,?,?,?,84.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
112.0,0.164553718,1.1981953446426325E-8,112.0,100.0,?,?,?,112.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
140.0,0.198107862,1.4429918546304106E-8,140.0,100.0,?,?,?,140.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
168.0,0.229713824,1.673575272058861E-8,168.0,100.0,?,?,?,168.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
196.0,0.258352046,1.8825073430976933E-8,196.0,100.0,?,?,?,196.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
224.0,0.286748178,2.089673230290413E-8,224.0,100.0,?,?,?,224.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
252.0,0.313516104,2.2849604313112795E-8,252.0,100.0,?,?,?,252.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
280.0,0.337917341,2.4629812938606158E-8,280.0,100.0,?,?,?,280.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
308.0,0.356929262,2.6016840397558278E-8,308.0,100.0,?,?,?,308.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
336.0,0.375540261,2.73746183228679E-8,336.0,100.0,?,?,?,336.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
364.0,0.39031353,2.8452412079821028E-8,364.0,100.0,?,?,?,364.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
392.0,0.404025739,2.9452795492201627E-8,392.0,100.0,?,?,?,392.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
