learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
178.0,0.012093876,8.380395592749118E-10,178.0,100.0,?,?,?,178.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
356.0,0.091245128,6.6125722818987235E-9,356.0,100.0,?,?,?,356.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
534.0,0.137799961,1.0128774609801669E-8,534.0,100.0,?,?,?,534.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712.0,0.182160984,1.347928243657781E-8,712.0,100.0,?,?,?,712.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890.0,0.214634997,1.5931985899330014E-8,890.0,100.0,?,?,?,890.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068.0,0.250456231,1.872935320414603E-8,1068.0,100.0,?,?,?,1068.0,301864.0,818.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1246.0,0.279985447,2.103536151684821E-8,1246.0,100.0,?,?,?,1246.0,301864.0,996.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1424.0,0.308257263,2.3243176404693064E-8,1424.0,100.0,?,?,?,1424.0,301864.0,1174.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1602.0,0.341050577,2.5888311785509192E-8,1602.0,100.0,?,?,?,1602.0,311792.0,1102.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1780.0,0.369132458,2.815341914833834E-8,1780.0,100.0,?,?,?,1780.0,311792.0,1280.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
