learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
424842.0,4.586519597,5.208840329368392E-7,424842.0,80.60000000000001,1.630699334739629,-4749.9999999999945,-9599.999999999989,64.77824820804798,2.0202020202020203,89.23418423973362,50.51020408163265,1.0204081632653061,100.0,90.28056112224449,100.0,80.56112224448898,424842.0,440832.0,11742.0,9409.805760186788,1301.6000000000001,270.6121455761609,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
463464.0,4.982426393,5.660870906169692E-7,463464.0,99.8,49.924887330997116,66.66666666666666,33.33333333333333,79.96794871794872,50.0,99.8997995991984,99.8998998998999,100.0,99.7997997997998,66.66666666666666,33.33333333333333,100.0,463464.0,441344.0,8214.0,4680.040360699657,1351.2,243.19210513501463,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
502086.0,5.302285522,6.026463861828587E-7,502086.0,99.8,66.56636576395813,66.66666666666666,33.33333333333333,83.28318288197927,66.66666666666666,99.89969909729187,83.28318288197927,66.66666666666666,99.89969909729187,83.28318288197927,66.66666666666666,99.89969909729187,502086.0,441816.0,8036.0,7815.405015452209,1396.8,212.5050587633151,2.7999999999999994,0.6324555320336759,1.8999999999999997,0.31622776601683794,1.8999999999999997,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
540708.0,5.612377651,6.380514677196286E-7,540708.0,99.9,88.83928571428567,90.0,80.0,94.71430836724984,88.8888888888889,99.94977398292315,99.94979919678715,100.0,99.8995983935743,90.0,80.0,100.0,540708.0,441344.0,6557.999999999999,6480.9550050727685,1351.1999999999998,243.19210513501457,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
579330.0,5.929736542,6.743466654512576E-7,579330.0,99.1,46.73295454545422,-12.5,-125.0,78.92814497436258,47.05882352941176,99.5461422087746,65.38461538461539,30.76923076923077,100.0,99.54819277108433,100.0,99.09638554216868,579330.0,442080.0,5180.0,5022.449601539073,1396.8,212.5050587633151,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
617952.0,6.264954732,7.126649415877089E-7,617952.0,84.8,3.2278601897242694,-2433.333333333331,-4966.666666666662,65.69127565254291,3.79746835443038,91.74809989142236,50.967741935483865,1.935483870967742,100.0,92.37713139418256,100.0,84.7542627883651,617952.0,441856.0,11402.0,10774.068663023989,1396.8,212.50505876331508,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.9,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
656574.0,6.601998,7.511060413444415E-7,656574.0,87.3,2.481724921678162,-2016.6666666666647,-4133.333333333329,61.16365631850634,3.0534351145038165,93.20492241840557,50.72391055045872,1.5625,99.88532110091744,77.01437646272149,66.66666666666666,87.36208625877633,656574.0,440872.0,13874.0,11991.200477387112,1305.6,261.7357445974852,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
695196.0,6.935026076,7.888500276139254E-7,695196.0,30.4,0.0,-Infinity,-Infinity,?,?,46.62576687116564,50.0,0.0,100.0,?,?,30.4,695196.0,438096.0,7346.0,5323.167394616772,1036.8,367.6752189999573,1.8,1.0327955589886444,1.4,0.5163977794943222,1.4,0.5163977794943222,0.4000000000000001,0.5163977794943223,0.0,0.0,0.0,0.0,1.0,0.0
733818.0,7.250000426,8.248542615106578E-7,733818.0,98.9,34.9728068101207,-83.33333333333334,-266.66666666666663,75.39755317483393,35.294117647058826,99.44528492183561,60.71428571428571,21.428571428571427,100.0,99.44834503510532,100.0,98.89669007021064,733818.0,441856.0,9668.0,6753.805511627418,1396.8,212.50505876331508,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
772440.0,7.570866741,8.61528676537977E-7,772440.0,95.3,7.158659924146775,-487.5,-1075.0,60.661612549411835,7.8431372549019605,97.58850692662904,52.0227277801344,4.25531914893617,99.79013641133263,72.74096385542168,50.0,95.48192771084338,772440.0,441816.0,7840.000000000001,6690.7896893167,1396.8,212.5050587633151,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
811062.0,7.894881734,8.985200621958533E-7,811062.0,65.4,0.37603726972756857,-17199.99999999998,-34499.99999999996,62.42789630968101,0.5747126436781608,79.05569007263922,50.14409221902017,0.2881844380403458,100.0,82.68268268268268,100.0,65.36536536536536,811062.0,441304.0,8362.0,6688.298238964329,1347.2,253.52133375056755,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
849684.0,8.207460678,9.342472463381249E-7,849684.0,70.8,0.4819129284901287,-14499.999999999989,-29099.999999999978,63.20397598681391,0.6802721088435374,82.88393903868699,50.170648464163826,0.3412969283276451,100.0,85.38538538538538,100.0,70.77077077077078,849684.0,441816.0,8234.0,5257.005907463973,1396.8,212.5050587633151,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
888306.0,8.531508752,9.712853304220819E-7,888306.0,99.7,39.903846153846054,62.5,25.0,76.878612716763,40.0,99.84962406015038,99.84984984984985,100.0,99.69969969969969,62.5,25.0,100.0,888306.0,441816.0,7356.0,4245.585943070756,1396.8,212.50505876331508,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
926928.0,8.897815548,1.0131125688056979E-6,926928.0,16.7,0.039840063744101865,-41549.99999999996,-83199.99999999993,53.870221926873505,0.23952095808383234,28.49785407725322,50.0599520383693,0.1199040767386091,100.0,58.30830830830831,100.0,16.616616616616618,926928.0,441384.0,11028.000000000002,9206.881484339128,1351.2,243.1921051350146,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
965550.0,9.214708377,1.049235101233965E-6,965550.0,51.7,0.2264013749338945,-7949.999999999993,-15999.999999999985,54.260403271222955,0.8213552361396305,68.0766688697951,50.109712345441736,0.4132231404958678,99.8062015503876,59.16081578067536,66.66666666666666,51.65496489468405,965550.0,440624.0,9250.0,8397.089442843342,1281.6,235.47738744941094,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1004172.0,9.543231085,1.0867846275502152E-6,1004172.0,99.8,66.57754010695179,66.66666666666666,50.0,85.67745631624175,66.66666666666666,99.89969909729189,99.89979959919839,100.0,99.79959919839679,75.0,50.0,100.0,1004172.0,441816.0,13021.999999999998,11460.196818166392,1396.8,212.50505876331508,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1042794.0,9.870024464,1.1241398764884843E-6,1042794.0,54.900000000000006,0.24242638731596522,-22449.999999999978,-44999.999999999956,60.84359054724339,0.44150110375275936,70.84680025856495,50.11061946902655,0.22123893805309736,100.0,77.42742742742743,100.0,54.85485485485485,1042794.0,441856.0,5943.999999999999,4176.987218345565,1396.8,212.50505876331508,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1081416.0,10.183706442,1.1599515866648817E-6,1081416.0,58.4,0.0,-Infinity,-Infinity,?,?,73.73737373737373,50.0,0.0,100.0,?,?,58.4,1081416.0,441304.0,6666.0,3721.1855936276843,1347.2,253.52133375056755,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1120038.0,10.507718487,1.1969855527020472E-6,1120038.0,99.7,39.903846153846054,62.5,25.0,76.878612716763,40.0,99.84962406015038,99.84984984984985,100.0,99.69969969969969,62.5,25.0,100.0,1120038.0,441816.0,10088.0,8091.319079386527,1396.8,212.5050587633151,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1158660.0,10.838211851,1.234693974161924E-6,1158660.0,34.0,0.0,-Infinity,-Infinity,?,?,50.74626865671642,50.0,0.0,100.0,?,?,34.0,1158660.0,441040.0,4910.0,3190.6982865127748,1321.6000000000001,300.20555920531814,2.5999999999999996,0.8432740427115678,1.7999999999999998,0.4216370213557839,1.7999999999999998,0.4216370213557839,0.8,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
1197282.0,11.179288678,1.2736819420903072E-6,1197282.0,99.9,79.95188452285525,83.33333333333334,66.66666666666666,90.8883826879271,80.0,99.94987468671678,99.94989979959921,100.0,99.8997995991984,83.33333333333333,66.66666666666666,100.0,1197282.0,441856.0,6882.0,5119.6788093698915,1396.8,212.5050587633151,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1235904.0,11.532150746,1.313966673116392E-6,1235904.0,99.9,66.62216288384631,75.0,50.0,85.69589472178515,66.66666666666666,99.949924887331,99.94994994994994,100.0,99.8998998998999,75.0,50.0,100.0,1235904.0,441304.0,7454.0,5629.535208759838,1347.2000000000003,253.52133375056746,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1274526.0,11.883651444,1.3540996197766457E-6,1274526.0,74.4,1.707071715441954,-4166.666666666662,-8433.333333333325,64.0123932320807,2.2900763358778624,85.2704257767549,50.57915057915058,1.1583011583011582,100.0,87.16148445336009,100.0,74.32296890672016,1274526.0,441344.0,12126.0,11911.245853300896,1351.2,243.1921051350146,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1313148.0,12.213170838,1.3917194190098364E-6,1313148.0,99.6,0.0,50.0,0.0,?,?,99.79959919839679,?,?,99.6,50.0,0.0,100.0,1313148.0,441304.0,7548.0,6665.833281243489,1347.2,253.52133375056755,2.7999999999999994,0.6324555320336759,1.8999999999999997,0.31622776601683794,1.8999999999999997,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1351770.0,12.536595058,1.4286861977574497E-6,1351770.0,82.8,0.7570162481536071,-4199.999999999997,-8499.999999999995,57.20645721137836,1.1494252873563218,90.58050383351586,50.23031120098865,0.5813953488372093,99.8792270531401,66.43286573146293,50.0,82.86573146292585,1351770.0,441816.0,7469.999999999999,5094.6595132114135,1396.8,212.5050587633151,2.7999999999999994,0.6324555320336759,1.8999999999999997,0.31622776601683794,1.8999999999999997,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1390392.0,12.853976072,1.4649202108216594E-6,1390392.0,60.8,0.0,-Infinity,-Infinity,?,?,75.62189054726367,50.0,0.0,100.0,?,?,60.8,1390392.0,441304.0,9292.0,6777.413469261953,1347.2,253.52133375056755,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1429014.0,13.174700714,1.501473556670565E-6,1429014.0,48.6,0.0,-Infinity,-Infinity,?,?,65.41049798115746,50.0,0.0,100.0,?,?,48.6,1429014.0,440552.0,7314.0,5050.852513300217,1274.3999999999999,312.19481097545486,2.5999999999999996,0.8432740427115678,1.7999999999999998,0.4216370213557839,1.7999999999999998,0.4216370213557839,0.8,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
1467636.0,13.490169086,1.5374291453441417E-6,1467636.0,30.2,0.08617209798998449,-34799.99999999996,-69699.99999999994,56.59203980099503,0.2857142857142857,46.30769230769231,50.07153075822603,0.14306151645207438,100.0,65.06506506506507,100.0,30.130130130130127,1467636.0,440568.0,8436.0,7284.687135812125,1276.0,310.62374524673913,2.6,0.8432740427115678,1.8,0.4216370213557839,1.8,0.4216370213557839,0.7999999999999999,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
1506258.0,13.810216387,1.5739675568245433E-6,1506258.0,74.1,0.37082057515654665,-6374.9999999999945,-12849.999999999989,55.46363651721595,0.7662835249042146,85.10638297872339,50.12557380978434,0.3861003861003861,99.86504723346829,62.074148296593194,50.0,74.14829659318637,1506258.0,441304.0,12008.0,9153.778818972341,1347.2,253.52133375056755,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1544880.0,14.122171846,1.609662860919444E-6,1544880.0,99.8,66.57754010695179,75.0,50.0,85.67745631624175,66.66666666666666,99.89969909729189,99.89979959919839,100.0,99.79959919839679,75.0,50.0,100.0,1544880.0,442304.0,10080.0,6957.010852370435,1418.3999999999999,144.1998613036781,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1583502.0,14.440163381,1.6459869761469174E-6,1583502.0,70.0,1.1805628755138713,-3649.9999999999973,-7399.9999999999945,59.477033593773584,1.9607843137254901,82.29043683589138,50.42505550389951,0.9933774834437087,99.8567335243553,72.48995983935743,75.0,69.97991967871486,1583502.0,441552.0,9152.0,5705.991003614827,1371.1999999999998,195.67592255223087,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1622124.0,14.754142416,1.6818741880515611E-6,1622124.0,85.39999999999999,2.090961520406627,-2333.333333333331,-4766.666666666662,60.78723559871674,2.666666666666666,92.1081081081081,50.621655461715754,1.3605442176870748,99.88276670574443,76.06151788699431,66.66666666666666,85.45636910732196,1622124.0,441816.0,9074.0,6034.392172281222,1396.8,212.5050587633151,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1660746.0,15.06999358,1.7179753807722674E-6,1660746.0,84.0,0.842835894893423,-3899.9999999999973,-7899.9999999999945,57.443027051106256,1.234567901234568,91.2948857453754,50.2529761904762,0.625,99.88095238095238,67.03406813627255,50.0,84.06813627254509,1660746.0,441816.0,5796.0,3861.850448798981,1396.8,212.5050587633151,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1699368.0,15.382956532,1.7537050028705245E-6,1699368.0,99.9,0.0,50.0,0.0,?,?,99.94997498749373,?,?,99.9,50.0,0.0,100.0,1699368.0,441304.0,18568.0,16107.624143726334,1347.2,253.52133375056755,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1737990.0,15.695397008,1.7894758502122822E-6,1737990.0,99.9,88.83928571428567,90.0,80.0,94.71430836724984,88.8888888888889,99.94977398292315,99.94979919678715,100.0,99.8995983935743,90.0,80.0,100.0,1737990.0,442552.0,4590.0,2633.122354417533,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1776612.0,16.016835051,1.8260506306692048E-6,1776612.0,0.0,0.0,-Infinity,-Infinity,?,?,?,?,0.0,?,?,?,0.0,1776612.0,439832.0,7962.0,7641.444017112647,1204.8,342.68897463054356,2.4000000000000004,0.9660917830792959,1.7000000000000002,0.48304589153964794,1.7000000000000002,0.48304589153964794,0.7,0.48304589153964794,0.0,0.0,0.0,0.0,1.0,0.0
1815234.0,16.333161847,1.8622094605897617E-6,1815234.0,86.0,2.3927714875342314,-3399.9999999999973,-6899.9999999999945,65.62426337707237,2.777777777777778,92.45689655172413,50.70422535211267,1.4084507042253522,100.0,92.98597194388778,100.0,85.97194388777555,1815234.0,441856.0,8584.0,7397.634757136905,1396.8,212.50505876331508,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1853856.0,16.646449555,1.8979794005813948E-6,1853856.0,77.4,2.005844961105868,-3666.666666666663,-7433.333333333326,64.47523955634918,2.586206896551724,87.21719457013575,50.65502183406113,1.3100436681222707,100.0,88.66599799398193,100.0,77.3319959879639,1853856.0,441344.0,7906.0,9592.96617319169,1351.2,243.1921051350146,2.7999999999999994,0.6324555320336759,1.8999999999999997,0.31622776601683794,1.8999999999999997,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1892478.0,16.964157692,1.93429284181593E-6,1892478.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1892478.0,441816.0,6878.0,4208.457093889768,1396.8,212.50505876331508,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1931100.0,17.260968406,1.9680138056471552E-6,1931100.0,99.6,33.222036727879065,60.0,20.0,74.94362315209221,33.333333333333336,99.79939819458374,99.7997997997998,100.0,99.5995995995996,60.0,20.0,100.0,1931100.0,439160.0,5750.0,3923.2214654116415,1187.9999999999998,513.5566613767603,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
1969722.0,17.564534169,2.0027076588822055E-6,1969722.0,77.7,0.49440448355262123,-5474.9999999999945,-11049.999999999989,56.193729492077004,0.8888888888888888,87.43661971830986,50.1598651822867,0.4484304932735426,99.87129987129987,63.87775551102204,50.0,77.75551102204409,1969722.0,441776.0,7122.0,4677.368680976279,1392.8,225.1541694039886,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.9,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
2008344.0,17.861948588,2.0367015663994687E-6,2008344.0,72.0,0.5109473489720826,-13899.999999999989,-27899.999999999978,63.37360492677339,0.7092198581560283,83.70197904540161,50.177935943060504,0.3558718861209964,100.0,85.98598598598599,100.0,71.97197197197197,2008344.0,441816.0,7644.0,4250.490167812021,1396.8,212.5050587633151,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
2046966.0,18.160598605,2.0708033236989153E-6,2046966.0,88.6,1.528893495724323,-5599.9999999999945,-11299.999999999989,65.7188221709007,1.7241379310344827,93.94904458598725,50.43478260869565,0.8695652173913043,100.0,94.2942942942943,100.0,88.58858858858859,2046966.0,441384.0,5016.0,3789.239149662282,1351.2,243.1921051350146,2.7999999999999994,0.6324555320336759,1.8999999999999997,0.31622776601683794,1.8999999999999997,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
2085588.0,18.459159783,2.1048887577574183E-6,2085588.0,59.5,0.29247540547725853,-20149.99999999998,-40399.99999999996,61.551277779201804,0.4914004914004914,74.57627118644068,50.12315270935961,0.24630541871921183,100.0,79.72972972972974,100.0,59.45945945945946,2085588.0,441304.0,9638.0,13909.329403118054,1347.1999999999998,253.52133375056752,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.9,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
2124210.0,18.758425514,2.1390533888503206E-6,2124210.0,70.0,0.9220851277444273,-7399.9999999999945,-14899.999999999989,63.21654176639072,1.3157894736842104,82.31132075471699,50.331125827814574,0.6622516556291391,100.0,84.96993987975952,100.0,69.93987975951904,2124210.0,441288.0,5160.0,2454.5875417267152,1345.6,255.93888159306923,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
2162832.0,19.050844161,2.1723691701831835E-6,2162832.0,50.1,0.20000000000000018,-24849.999999999978,-49799.999999999956,60.079968063974455,0.39920159680638717,66.711140760507,50.1,0.2,100.0,75.02502502502503,100.0,50.050050050050054,2162832.0,440400.0,4582.0,3474.1105976126387,1260.0,270.64367718459636,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
2201454.0,19.33264345,2.20457829777325E-6,2201454.0,99.0,28.233098894790242,-66.66666666666666,-233.33333333333334,68.95858085084629,28.571428571428577,99.49647532729105,59.0403529736189,18.181818181818183,99.89888776541962,82.88197927114678,66.66666666666666,99.09729187562688,2201454.0,441816.0,6804.0,3704.7267105685405,1396.8,212.5050587633151,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
