learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
212.0,0.033829585,2.7708702119688196E-9,212.0,100.0,?,?,?,212.0,330808.0,10.0,211.29999999999998,24.207666370617204,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
424.0,0.121105399,1.023995760553827E-8,424.0,100.0,?,?,?,424.0,330808.0,10.0,426.8,34.15585194695372,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
636.0,0.165357365,1.4027052634995845E-8,636.0,100.0,?,?,?,636.0,330808.0,10.0,643.4000000000001,36.24055432492415,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
848.0,0.198396229,1.6854527410541973E-8,848.0,100.0,?,?,?,848.0,330808.0,10.0,853.9,39.93452975391931,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1060.0,0.230715488,1.9620418198640562E-8,1060.0,100.0,?,?,?,1060.0,330808.0,10.0,1068.9,37.355499372024646,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1272.0,0.261683489,2.2270667967415517E-8,1272.0,100.0,?,?,?,1272.0,330808.0,10.0,1273.3000000000002,32.27675462138175,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1484.0,0.293630797,2.50047270899266E-8,1484.0,100.0,?,?,?,1484.0,330808.0,10.0,1483.6999999999998,34.65721024869458,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1696.0,0.324735759,2.766669801753842E-8,1696.0,100.0,?,?,?,1696.0,330808.0,10.0,1689.8000000000002,34.64999599166241,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1908.0,0.354893636,3.024761715875111E-8,1908.0,100.0,?,?,?,1908.0,330808.0,10.0,1905.3000000000002,43.400076804847586,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2120.0,0.385181492,3.283965993738216E-8,2120.0,100.0,?,?,?,2120.0,330808.0,10.0,2114.2,55.86054063469135,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2332.0,0.417272525,3.558601908365058E-8,2332.0,100.0,?,?,?,2332.0,330808.0,10.0,2327.9000000000005,58.58033420488097,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2544.0,0.455350736,3.884476251685164E-8,2544.0,100.0,?,?,?,2544.0,330808.0,10.0,2531.6,65.46109955962817,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2756.0,0.493375837,4.209896078211566E-8,2756.0,100.0,?,?,?,2756.0,330808.0,10.0,2740.7,64.67877893439584,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2968.0,0.519254686,4.431367956807837E-8,2968.0,100.0,?,?,?,2968.0,330808.0,10.0,2954.7,64.15095045628276,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3180.0,0.54053293,4.6134677353532364E-8,3180.0,100.0,?,?,?,3180.0,330808.0,10.0,3165.3,74.42378652017113,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3392.0,0.561894012,4.796276443707653E-8,3392.0,100.0,?,?,?,3392.0,330808.0,10.0,3372.9,78.52451846398039,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3604.0,0.582067894,4.968925062860673E-8,3604.0,100.0,?,?,?,3604.0,330808.0,10.0,3582.8999999999996,72.73307363228913,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3816.0,0.599619338,5.119130787804516E-8,3816.0,100.0,?,?,?,3816.0,330808.0,10.0,3795.6000000000004,80.80731540041555,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
