learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
385.0,0.055298072,4.529283480246862E-9,385.0,100.0,?,?,?,385.0,330808.0,10.0,385.4,32.95181667559806,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
770.0,0.173410256,1.4637355626573165E-8,770.0,100.0,?,?,?,770.0,330808.0,10.0,778.7000000000002,40.560106289582414,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1155.0,0.225917801,1.913096530435607E-8,1155.0,100.0,?,?,?,1155.0,330808.0,10.0,1160.6999999999998,31.73869002407701,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1540.0,0.27234967,2.3104617012809548E-8,1540.0,100.0,?,?,?,1540.0,330808.0,10.0,1537.0,33.46972097616324,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1925.0,0.316738154,2.690339528904607E-8,1925.0,100.0,?,?,?,1925.0,330808.0,10.0,1920.5,43.01227215057997,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2310.0,0.357539683,3.0395201001591565E-8,2310.0,100.0,?,?,?,2310.0,330808.0,10.0,2304.7,61.6802687701307,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2695.0,0.39895268,3.393933630834023E-8,2695.0,100.0,?,?,?,2695.0,330808.0,10.0,2685.8999999999996,64.95203358376598,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3080.0,0.443005986,3.770942996211764E-8,3080.0,100.0,?,?,?,3080.0,330808.0,10.0,3064.6,68.90121753479957,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3465.0,0.485202794,4.132064402288447E-8,3465.0,100.0,?,?,?,3465.0,330808.0,10.0,3445.1,73.8172668749588,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3850.0,0.516330673,4.398457619345644E-8,3850.0,100.0,?,?,?,3850.0,330808.0,10.0,3829.9,82.31706991869913,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4235.0,0.538823891,4.590955177723741E-8,4235.0,100.0,?,?,?,4235.0,330808.0,10.0,4219.400000000001,74.07233701666988,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4620.0,0.561363411,4.7838489898503243E-8,4620.0,100.0,?,?,?,4620.0,330808.0,10.0,4604.9,76.2954054245004,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5005.0,0.582702368,4.966468351865808E-8,5005.0,100.0,?,?,?,5005.0,330808.0,10.0,4989.3,69.74086957365019,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5390.0,0.603596403,5.1452800595621684E-8,5390.0,100.0,?,?,?,5390.0,330808.0,10.0,5370.099999999999,78.06614004946202,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5775.0,0.62999691,5.371216301208155E-8,5775.0,100.0,?,?,?,5775.0,330808.0,10.0,5752.299999999999,70.86928499396298,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6160.0,0.651167958,5.5523986935321657E-8,6160.0,100.0,?,?,?,6160.0,330808.0,10.0,6138.299999999999,78.89662716350917,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6545.0,0.671992631,5.7306167993862185E-8,6545.0,100.0,?,?,?,6545.0,330808.0,10.0,6510.4,88.35182196448719,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6930.0,0.692000302,5.901842980376963E-8,6930.0,100.0,?,?,?,6930.0,330808.0,10.0,6907.900000000001,88.53806463261384,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7315.0,0.712063845,6.073547315430932E-8,7315.0,100.0,?,?,?,7315.0,330808.0,10.0,7287.2,89.13136372792685,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7700.0,0.732324465,6.24693824069678E-8,7700.0,100.0,?,?,?,7700.0,330808.0,10.0,7670.299999999999,83.44399319303936,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8085.0,0.75283469,6.422465292196722E-8,8085.0,100.0,?,?,?,8085.0,330808.0,10.0,8062.299999999999,77.56724681060795,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8470.0,0.791773939,6.75897227178721E-8,8470.0,99.8,99.32249781505546,-100.0,98.89502762430939,8470.0,335128.0,10.0,8435.7,75.9679025788012,1470.3999999999999,55.65608681896352,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
8855.0,0.840767287,7.183977434008901E-8,8855.0,99.8,99.593125447562,-100.0,99.6,8855.0,335320.0,10.0,8821.1,71.53002477592497,1462.4,80.95430810031051,2.8999999999999995,0.31622776601683805,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
9240.0,0.877150383,7.499591782667158E-8,9240.0,99.8,97.89478116250184,-100.0,99.6,9240.0,335320.0,10.0,9214.7,66.33592959743274,1462.4,80.95430810031051,2.8999999999999995,0.31622776601683805,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
9625.0,0.908987127,7.775767653488038E-8,9625.0,100.0,?,?,100.0,9625.0,335320.0,10.0,9597.7,65.2193733998317,1462.4,80.95430810031051,2.8999999999999995,0.31622776601683805,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
10010.0,0.941209351,8.05528746785679E-8,10010.0,100.0,?,?,?,10010.0,335320.0,10.0,9990.099999999999,61.59987373724423,1462.4,80.95430810031051,2.8999999999999995,0.31622776601683805,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
10395.0,0.973131884,8.332207537009693E-8,10395.0,100.0,?,?,?,10395.0,335320.0,10.0,10359.0,69.37338586710798,1462.4,80.95430810031051,2.8999999999999995,0.31622776601683805,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
10780.0,1.002969808,8.591044139276157E-8,10780.0,100.0,?,?,?,10780.0,335320.0,10.0,10746.0,72.37249324002734,1462.4,80.95430810031051,2.8999999999999995,0.31622776601683805,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
11165.0,1.038045722,8.904908584321747E-8,11165.0,99.8,74.8995983935742,0.0,50.0,11165.0,345888.0,10.0,11129.300000000001,73.77601236174266,2499.2,816.8117966282754,4.6,0.8432740427115677,2.5999999999999996,0.8432740427115678,2.5999999999999996,0.8432740427115678,1.6,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
11550.0,1.065159744,9.148516476886348E-8,11550.0,99.8,85.613580779744,66.66666666666666,71.42857142857143,11550.0,347296.0,10.0,11522.5,78.73902039861386,2638.4,801.2772026930229,4.6,0.8432740427115677,2.5999999999999996,0.8432740427115678,2.5999999999999996,0.8432740427115678,1.6,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
11935.0,1.088924162,9.362029609943638E-8,11935.0,99.9,92.2576649117374,83.33333333333334,85.71428571428571,11935.0,347296.0,10.0,11918.5,84.87801704668746,2638.4,801.2772026930229,4.6,0.8432740427115677,2.5999999999999996,0.8432740427115678,2.5999999999999996,0.8432740427115678,1.6,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
12320.0,1.11824945,9.625504781887143E-8,12320.0,100.0,?,?,?,12320.0,347296.0,10.0,12302.4,84.75349878061391,2638.4,801.2772026930229,4.6,0.8432740427115677,2.5999999999999996,0.8432740427115678,2.5999999999999996,0.8432740427115678,1.6,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
