learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
207.0,0.032287198,2.8125951087681787E-9,207.0,100.0,?,?,?,207.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,28.7,66.4870746268549,279.73333333333323,191.55110923975454
414.0,0.121057754,1.0856410083601045E-8,414.0,100.0,?,?,?,414.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,51.42500000000005,126.75946005835513,279.73333333333323,191.55110923975454
621.0,0.179303639,1.6134276338999883E-8,621.0,100.0,?,?,?,621.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,69.14166666666665,183.68786531163425,279.73333333333323,191.55110923975454
828.0,0.222983728,2.0092284149610334E-8,828.0,100.0,?,?,?,828.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,84.04166666666674,236.07616616781328,279.73333333333323,191.55110923975454
1035.0,0.265384146,2.3934336431535582E-8,1035.0,100.0,?,?,?,1035.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,105.4166666666666,296.3454316265705,279.73333333333323,191.55110923975454
1242.0,0.303629826,2.7399913165184358E-8,1242.0,100.0,?,?,?,1242.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,123.2916666666667,355.69412305191304,279.73333333333323,191.55110923975454
1449.0,0.34008973,3.070367440079235E-8,1449.0,100.0,?,?,?,1449.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,134.0166666666667,398.146123746473,279.73333333333323,191.55110923975454
1656.0,0.376503665,3.4003270222244574E-8,1656.0,100.0,?,?,?,1656.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,151.89166666666674,454.77849065256385,279.73333333333323,191.55110923975454
1863.0,0.413038255,3.731379902124612E-8,1863.0,100.0,?,?,?,1863.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,174.4916666666667,513.9918253908592,279.73333333333323,191.55110923975454
2070.0,0.444755719,4.018783094560314E-8,2070.0,100.0,?,?,?,2070.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,183.26666666666665,568.8560647553682,279.73333333333323,191.55110923975454
2277.0,0.470123046,4.248645443055779E-8,2277.0,100.0,?,?,?,2277.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,204.1166666666667,626.162732671879,279.73333333333323,191.55110923975454
2484.0,0.496075176,4.483806898981333E-8,2484.0,100.0,?,?,?,2484.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,223.04166666666666,684.1237098289607,279.73333333333323,191.55110923975454
2691.0,0.522253742,4.7210201718264985E-8,2691.0,100.0,?,?,?,2691.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,239.69166666666675,741.2062482541417,279.73333333333323,191.55110923975454
2898.0,0.549002133,4.963396831130609E-8,2898.0,100.0,?,?,?,2898.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,257.9166666666668,799.4479459022226,279.73333333333323,191.55110923975454
3105.0,0.574722773,5.196460674049747E-8,3105.0,100.0,?,?,?,3105.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,274.2166666666665,855.8872558216246,279.73333333333323,191.55110923975454
3312.0,0.598358128,5.410629009871019E-8,3312.0,100.0,?,?,?,3312.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,288.2416666666669,912.689018027198,279.73333333333323,191.55110923975454
3519.0,0.618539262,5.593497423895945E-8,3519.0,100.0,?,?,?,3519.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,310.31666666666655,970.0345136659218,279.73333333333323,191.55110923975454
