learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
154.0,0.030219617,2.632484459105051E-9,154.0,100.0,?,?,?,154.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,21.55,49.50390019436633,279.73333333333323,191.55110923975454
308.0,0.117231699,1.0516957866965484E-8,308.0,100.0,?,?,?,308.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,38.97500000000001,95.69853423005765,279.73333333333323,191.55110923975454
462.0,0.17093982,1.5383641229520242E-8,462.0,100.0,?,?,?,462.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,55.57499999999998,141.05429328971937,279.73333333333323,191.55110923975454
616.0,0.223245024,2.012320130613943E-8,616.0,100.0,?,?,?,616.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,68.30833333333328,182.1321339458973,279.73333333333323,191.55110923975454
770.0,0.260001855,2.345386815050617E-8,770.0,100.0,?,?,?,770.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,78.04999999999997,219.0534584229585,279.73333333333323,191.55110923975454
924.0,0.296592938,2.6769515980635257E-8,924.0,100.0,?,?,?,924.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,94.61666666666665,264.7015818822781,279.73333333333323,191.55110923975454
1078.0,0.330290091,2.982293454783038E-8,1078.0,100.0,?,?,?,1078.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,111.35833333333329,309.44750972420155,279.73333333333323,191.55110923975454
1232.0,0.362679041,3.275781220060877E-8,1232.0,100.0,?,?,?,1232.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,125.30000000000003,353.7783952436559,279.73333333333323,191.55110923975454
1386.0,0.392178365,3.543085059116077E-8,1386.0,100.0,?,?,?,1386.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,125.79166666666656,380.1117238642444,279.73333333333323,191.55110923975454
1540.0,0.421362943,3.8075368730154716E-8,1540.0,100.0,?,?,?,1540.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,143.0583333333334,424.1090373479727,279.73333333333323,191.55110923975454
1694.0,0.442782047,4.0016229723553274E-8,1694.0,100.0,?,?,?,1694.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,155.24999999999991,465.22674059867546,279.73333333333323,191.55110923975454
1848.0,0.465544171,4.2078786523244856E-8,1848.0,100.0,?,?,?,1848.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,171.99166666666673,509.75030130238395,279.73333333333323,191.55110923975454
2002.0,0.487554521,4.407322241402955E-8,2002.0,100.0,?,?,?,2002.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,181.2083333333332,551.493463484479,279.73333333333323,191.55110923975454
2156.0,0.508824691,4.6000587969374733E-8,2156.0,100.0,?,?,?,2156.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,193.7499999999999,592.99770076219,279.73333333333323,191.55110923975454
2310.0,0.530742654,4.7986652346365146E-8,2310.0,100.0,?,?,?,2310.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,207.16666666666669,635.4455504754501,279.73333333333323,191.55110923975454
2464.0,0.552516589,4.995966583536523E-8,2464.0,100.0,?,?,?,2464.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,220.05833333333325,678.578535249532,279.73333333333323,191.55110923975454
2618.0,0.57378869,5.1887206365470245E-8,2618.0,100.0,?,?,?,2618.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,231.725,720.76223614339,279.73333333333323,191.55110923975454
2772.0,0.594806122,5.379167043409826E-8,2772.0,100.0,?,?,?,2772.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,245.66666666666663,763.8312798580818,279.73333333333323,191.55110923975454
2926.0,0.61894718,5.597917733502055E-8,2926.0,100.0,?,?,?,2926.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,261.53333333333336,807.2914558434715,279.73333333333323,191.55110923975454
3080.0,0.640137922,5.78993456375309E-8,3080.0,100.0,?,?,?,3080.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,272.32500000000033,848.8285567165366,279.73333333333323,191.55110923975454
3234.0,0.660885357,5.977934432022893E-8,3234.0,100.0,?,?,?,3234.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,285.2166666666669,892.0846342572388,279.73333333333323,191.55110923975454
3388.0,0.679532671,6.146904358936059E-8,3388.0,100.0,?,?,?,3388.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,298.6333333333334,933.4962556881269,279.73333333333323,191.55110923975454
3542.0,0.699720638,6.329834689197854E-8,3542.0,100.0,?,?,?,3542.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,312.0499999999999,976.5871619440582,279.73333333333323,191.55110923975454
3696.0,0.718231339,6.497566717257309E-8,3696.0,100.0,?,?,?,3696.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,322.6666666666668,1019.5372020885637,279.73333333333323,191.55110923975454
3850.0,0.73654792,6.663539755136601E-8,3850.0,100.0,?,?,?,3850.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,337.3083333333335,1061.5796521755517,279.73333333333323,191.55110923975454
4004.0,0.754543257,6.826601887177054E-8,4004.0,100.0,?,?,?,4004.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,352.2999999999999,1104.968637906209,279.73333333333323,191.55110923975454
4158.0,0.772218729,6.986765608986839E-8,4158.0,100.0,?,?,?,4158.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,361.16666666666674,1148.2348040649645,279.73333333333323,191.55110923975454
4312.0,0.790412764,7.151628214089406E-8,4312.0,100.0,?,?,?,4312.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,375.45833333333337,1191.331674183628,279.73333333333323,191.55110923975454
4466.0,0.808280568,7.313534724377095E-8,4466.0,100.0,?,?,?,4466.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,385.89999999999975,1232.4214697057155,279.73333333333323,191.55110923975454
4620.0,0.826781362,7.48117698159524E-8,4620.0,100.0,?,?,?,4620.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,398.9666666666665,1275.3292402938382,279.73333333333323,191.55110923975454
4774.0,0.844413185,7.640945184332421E-8,4774.0,100.0,?,?,?,4774.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,412.208333333333,1317.757892708489,279.73333333333323,191.55110923975454
4928.0,0.861401287,7.79488040274154E-8,4928.0,100.0,?,?,?,4928.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,425.8000000000006,1360.5072744007948,279.73333333333323,191.55110923975454
5082.0,0.877580072,7.941482112724748E-8,5082.0,100.0,?,?,?,5082.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,440.61666666666645,1403.56204224914,279.73333333333323,191.55110923975454
5236.0,0.893684291,8.087408153731169E-8,5236.0,100.0,?,?,?,5236.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,452.80833333333334,1445.8729926429712,279.73333333333323,191.55110923975454
5390.0,0.909301743,8.228923426279797E-8,5390.0,100.0,?,?,?,5390.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,471.12499999999994,1488.377581321297,279.73333333333323,191.55110923975454
5544.0,0.925422841,8.375002413892704E-8,5544.0,100.0,?,?,?,5544.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,481.56666666666706,1532.14125845313,279.73333333333323,191.55110923975454
5698.0,0.941020149,8.516335154511655E-8,5698.0,100.0,?,?,?,5698.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,491.4833333333335,1575.5628258521722,279.73333333333323,191.55110923975454
5852.0,0.960422183,8.692143867066543E-8,5852.0,100.0,?,?,?,5852.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,499.12500000000006,1617.0520202963598,279.73333333333323,191.55110923975454
6006.0,0.98319342,8.898482123161355E-8,6006.0,100.0,?,?,?,6006.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,513.5916666666666,1659.723351939108,279.73333333333323,191.55110923975454
6160.0,1.0052754,9.098574777079125E-8,6160.0,100.0,?,?,?,6160.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,531.5583333333327,1701.9300649992817,279.73333333333323,191.55110923975454
6314.0,1.028257972,9.306828014575773E-8,6314.0,100.0,?,?,?,6314.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,545.1499999999997,1744.5866026900799,279.73333333333323,191.55110923975454
