learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
188.0,0.031886351,2.7776766153280104E-9,188.0,100.0,?,?,?,188.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,25.533333333333346,59.88784101468811,279.73333333333323,191.55110923975454
376.0,0.122864842,1.1009509877964026E-8,376.0,100.0,?,?,?,376.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,45.26666666666666,114.14959470794804,275.5999999999999,187.9856243386265
564.0,0.164701972,1.4800520636058516E-8,564.0,100.0,?,?,?,564.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,65.41666666666664,168.54416588639825,279.73333333333323,191.55110923975454
752.0,0.207229341,1.8654076398426875E-8,752.0,100.0,?,?,?,752.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,76.27499999999998,213.7488891317145,279.73333333333323,191.55110923975454
940.0,0.24541175,2.211391992232452E-8,940.0,100.0,?,?,?,940.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,97.28333333333325,269.48136255018596,279.73333333333323,191.55110923975454
1128.0,0.278514346,2.5113463570678403E-8,1128.0,100.0,?,?,?,1128.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,115.84166666666661,323.98059895833353,279.73333333333323,191.55110923975454
1316.0,0.311893352,2.8138053709641104E-8,1316.0,100.0,?,?,?,1316.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,130.02500000000006,376.36397238030423,279.73333333333323,191.55110923975454
1504.0,0.342835618,3.094184219335931E-8,1504.0,100.0,?,?,?,1504.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,140.38333333333327,413.76275391413674,279.73333333333323,191.55110923975454
1692.0,0.371999693,3.358450248279299E-8,1692.0,100.0,?,?,?,1692.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,154.9166666666667,464.66976768152114,279.73333333333323,191.55110923975454
1880.0,0.400959524,3.6208655498872207E-8,1880.0,100.0,?,?,?,1880.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,176.8,518.9656422299321,279.73333333333323,191.55110923975454
2068.0,0.423753938,3.827413821000606E-8,2068.0,100.0,?,?,?,2068.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,182.93333333333328,568.3177997992211,279.73333333333323,191.55110923975454
2256.0,0.447105904,4.0390142685663376E-8,2256.0,100.0,?,?,?,2256.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,204.64166666666662,620.6505234017606,279.73333333333323,191.55110923975454
2444.0,0.471592255,4.2608937810173056E-8,2444.0,100.0,?,?,?,2444.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,219.70000000000013,672.9467070936859,279.73333333333323,191.55110923975454
2632.0,0.496209146,4.4839561627147104E-8,2632.0,100.0,?,?,?,2632.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,232.65833333333327,724.8108590815791,279.73333333333323,191.55110923975454
2820.0,0.521530162,4.713398870811281E-8,2820.0,100.0,?,?,?,2820.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,251.04166666666669,777.3622539585722,279.73333333333323,191.55110923975454
3008.0,0.54653666,4.939991619740924E-8,3008.0,100.0,?,?,?,3008.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,272.57499999999976,830.3087373801071,279.73333333333323,191.55110923975454
3196.0,0.570322689,5.155525266124764E-8,3196.0,100.0,?,?,?,3196.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,279.9333333333334,881.6385884024271,279.73333333333323,191.55110923975454
3384.0,0.591226279,5.344940110242409E-8,3384.0,100.0,?,?,?,3384.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,297.9666666666667,932.4251197396866,279.73333333333323,191.55110923975454
3572.0,0.610896861,5.523182231487293E-8,3572.0,100.0,?,?,?,3572.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,311.9750000000001,984.8749565513467,279.73333333333323,191.55110923975454
3760.0,0.631454064,5.709458340124124E-8,3760.0,100.0,?,?,?,3760.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,325.4583333333333,1036.9646469005434,279.73333333333323,191.55110923975454
