learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
250.0,0.036143866,3.14376887427022E-9,250.0,100.0,?,?,?,250.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,32.458333333333336,78.30471570346552,275.5999999999999,187.98562433862648
500.0,0.126121569,1.1296967720884002E-8,500.0,100.0,?,?,?,500.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,61.20833333333331,153.5734513904952,279.73333333333323,191.55110923975454
750.0,0.193830203,1.743228723036953E-8,750.0,100.0,?,?,?,750.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,75.9416666666666,213.15750659793244,279.73333333333323,191.55110923975454
1000.0,0.251484156,2.265651642748879E-8,1000.0,100.0,?,?,?,1000.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,104.13333333333335,287.1089721773981,279.73333333333323,191.55110923975454
1250.0,0.289545442,2.6105384566696982E-8,1250.0,100.0,?,?,?,1250.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,124.62500000000007,358.01051725079935,279.73333333333323,191.55110923975454
1500.0,0.32750669,2.954518790786051E-8,1500.0,100.0,?,?,?,1500.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,139.71666666666658,412.63158702484736,279.73333333333323,191.55110923975454
1750.0,0.362879394,3.275043409484542E-8,1750.0,100.0,?,?,?,1750.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,161.7833333333333,481.47560621879205,279.73333333333323,191.55110923975454
2000.0,0.396961308,3.5838717221112716E-8,2000.0,100.0,?,?,?,2000.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,180.87499999999994,550.9445146230946,279.73333333333323,191.55110923975454
2250.0,0.429607836,3.87969349301772E-8,2250.0,100.0,?,?,?,2250.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,203.64166666666657,618.9980491115635,279.73333333333323,191.55110923975454
2500.0,0.461264328,4.166544196532832E-8,2500.0,100.0,?,?,?,2500.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,223.25833333333333,688.76702035836,279.73333333333323,191.55110923975454
2750.0,0.48712259,4.400855081212603E-8,2750.0,100.0,?,?,?,2750.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,243.75000000000003,757.5634011240833,279.73333333333323,191.55110923975454
3000.0,0.512722069,4.632821041331315E-8,3000.0,100.0,?,?,?,3000.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,271.41666666666674,828.0565947383282,279.73333333333323,191.55110923975454
3250.0,0.538877819,4.869827570306964E-8,3250.0,100.0,?,?,?,3250.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,287.88333333333316,896.3780732146766,279.73333333333323,191.55110923975454
3500.0,0.564260026,5.09982475176081E-8,3500.0,100.0,?,?,?,3500.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,307.8499999999998,964.7581544815546,279.73333333333323,191.55110923975454
3750.0,0.586304023,5.2995732282418745E-8,3750.0,100.0,?,?,?,3750.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,326.2416666666667,1033.8967082312026,279.73333333333323,191.55110923975454
4000.0,0.607944986,5.495669670680743E-8,4000.0,100.0,?,?,?,4000.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,351.63333333333344,1103.9004715011185,279.73333333333323,191.55110923975454
4250.0,0.628355101,5.680612962773068E-8,4250.0,100.0,?,?,?,4250.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,371.42500000000024,1173.643408992096,279.73333333333323,191.55110923975454
4500.0,0.649936686,5.8761713600907875E-8,4500.0,100.0,?,?,?,4500.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,386.84166666666687,1242.2450941257732,279.73333333333323,191.55110923975454
4750.0,0.667992403,6.039780616729829E-8,4750.0,100.0,?,?,?,4750.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,409.9583333333331,1311.050649277894,279.73333333333323,191.55110923975454
5000.0,0.686237308,6.205104172947505E-8,5000.0,100.0,?,?,?,5000.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,434.4750000000001,1380.2671642649111,279.73333333333323,191.55110923975454
5250.0,0.703527479,6.361776545718519E-8,5250.0,100.0,?,?,?,5250.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,453.5666666666664,1449.9460884404475,279.73333333333323,191.55110923975454
5500.0,0.721692802,6.52613837284305E-8,5500.0,100.0,?,?,?,5500.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,477.73333333333375,1519.6835735064833,275.5999999999999,187.98562433862648
5750.0,0.739416299,6.686737266213737E-8,5750.0,100.0,?,?,?,5750.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,488.4250000000002,1589.1358820033572,279.73333333333323,191.55110923975454
6000.0,0.757253224,6.848363970928723E-8,6000.0,100.0,?,?,?,6000.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,512.9416666666665,1658.0614290342148,279.73333333333323,191.55110923975454
6250.0,0.775258343,7.011514741141143E-8,6250.0,100.0,?,?,?,6250.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,538.8583333333333,1726.7258826691489,279.73333333333323,191.55110923975454
