learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
341.0,0.035436431,3.08693038345418E-9,341.0,100.0,?,?,?,341.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,41.35833333333332,103.37683337126916,279.73333333333323,191.55110923975454
682.0,0.126929878,1.1377476170704597E-8,682.0,100.0,?,?,?,682.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,69.85833333333329,193.96765284484945,279.73333333333323,191.55110923975454
1023.0,0.176486697,1.5867995333131403E-8,1023.0,100.0,?,?,?,1023.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,107.09166666666664,294.2098375333506,279.73333333333323,191.55110923975454
1364.0,0.22272521,2.005783101787584E-8,1364.0,100.0,?,?,?,1364.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,123.52499999999993,373.8615652323506,279.73333333333323,191.55110923975454
1705.0,0.266299198,2.4006224640504353E-8,1705.0,100.0,?,?,?,1705.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,156.3833333333333,468.4635028488352,279.73333333333323,191.55110923975454
2046.0,0.304937597,2.7507387035834705E-8,2046.0,100.0,?,?,?,2046.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,181.71666666666667,562.2375493550409,279.73333333333323,191.55110923975454
2387.0,0.342512705,3.0912200861844334E-8,2387.0,100.0,?,?,?,2387.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,214.40000000000015,656.8180669784012,279.73333333333323,191.55110923975454
2728.0,0.379888569,3.4294009870909564E-8,2728.0,100.0,?,?,?,2728.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,240.4333333333334,751.5483147927265,275.5999999999999,187.98562433862648
3069.0,0.414505358,3.743075991828822E-8,3069.0,100.0,?,?,?,3069.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,270.49166666666673,845.8786987737755,279.73333333333323,191.55110923975454
3410.0,0.444803339,4.017616745268512E-8,3410.0,100.0,?,?,?,3410.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,299.85000000000014,939.7871442356447,279.73333333333323,191.55110923975454
3751.0,0.471815692,4.2623852578898266E-8,3751.0,100.0,?,?,?,3751.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,326.4083333333332,1034.1610938326767,279.73333333333323,191.55110923975454
4092.0,0.496646867,4.487389342924165E-8,4092.0,100.0,?,?,?,4092.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,359.61666666666656,1129.58323677165,279.73333333333323,191.55110923975454
4433.0,0.52407895,4.735961177966246E-8,4433.0,100.0,?,?,?,4433.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,389.67499999999984,1224.9723108686815,279.73333333333323,191.55110923975454
4774.0,0.547273452,4.9461347883707935E-8,4774.0,100.0,?,?,?,4774.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,412.208333333333,1317.757892708489,279.73333333333323,191.55110923975454
5115.0,0.57030307,5.1548143263620624E-8,5115.0,100.0,?,?,?,5115.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,445.2416666666667,1412.5120063196628,279.73333333333323,191.55110923975454
5456.0,0.592013538,5.3515405782614305E-8,5456.0,100.0,?,?,?,5456.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,476.5249999999997,1507.1170818915866,279.73333333333323,191.55110923975454
5797.0,0.612794744,5.5398464575418154E-8,5797.0,100.0,?,?,?,5797.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,492.40833333333325,1602.2234576779024,279.73333333333323,191.55110923975454
