learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
366.0,0.050807608,4.4259408868187E-9,366.0,100.0,?,?,?,366.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,43.950000000000024,110.80172692280398,279.73333333333323,191.55110923975454
732.0,0.152905279,1.3677373027058526E-8,732.0,100.0,?,?,?,732.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,75.21666666666664,208.55735697514814,279.73333333333323,191.55110923975454
1098.0,0.199347115,1.7885632530080363E-8,1098.0,100.0,?,?,?,1098.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,113.81666666666673,315.6234588669144,279.73333333333323,191.55110923975454
1464.0,0.247297256,2.223056489956048E-8,1464.0,100.0,?,?,?,1464.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,136.5166666666667,402.3744646519232,279.73333333333323,191.55110923975454
1830.0,0.28786698,2.5906731504127387E-8,1830.0,100.0,?,?,?,1830.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,169.1666666666665,504.6347932017805,279.73333333333323,191.55110923975454
2196.0,0.323459028,2.913185322903097E-8,2196.0,100.0,?,?,?,2196.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,196.56666666666666,603.8339653440182,279.73333333333323,191.55110923975454
2562.0,0.359856074,3.242991867828287E-8,2562.0,100.0,?,?,?,2562.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,224.49166666666653,705.3099562488492,279.73333333333323,191.55110923975454
2928.0,0.39545032,3.5655239571763416E-8,2928.0,100.0,?,?,?,2928.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,261.8666666666668,807.8340158713793,279.73333333333323,191.55110923975454
3294.0,0.429328206,3.872503499720246E-8,3294.0,100.0,?,?,?,3294.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,286.6416666666668,907.6254437533466,279.73333333333323,191.55110923975454
3660.0,0.458875862,4.14024529217225E-8,3660.0,100.0,?,?,?,3660.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,318.5916666666667,1009.495326911434,279.73333333333323,191.55110923975454
4026.0,0.487256703,4.397414160005128E-8,4026.0,100.0,?,?,?,4026.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,355.61666666666656,1110.9622158732668,279.73333333333323,191.55110923975454
4392.0,0.515395459,4.6523894097782264E-8,4392.0,100.0,?,?,?,4392.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,385.8166666666666,1213.3199608722264,279.73333333333323,191.55110923975454
4758.0,0.543546382,4.9074749090543227E-8,4758.0,100.0,?,?,?,4758.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,411.29166666666674,1313.149408101454,279.73333333333323,191.55110923975454
5124.0,0.569622283,5.143757897916147E-8,5124.0,100.0,?,?,?,5124.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,445.866666666667,1415.1369380739802,279.73333333333323,191.55110923975454
5490.0,0.592491122,5.350980560355303E-8,5490.0,100.0,?,?,?,5490.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,476.24166666666684,1516.994385723469,279.73333333333323,191.55110923975454
5856.0,0.615421961,5.55876502678771E-8,5856.0,100.0,?,?,?,5856.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,499.79166666666623,1618.087827262999,279.73333333333323,191.55110923975454
6222.0,0.637943414,5.762839901452678E-8,6222.0,100.0,?,?,?,6222.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,535.0666666666665,1719.158904829923,279.73333333333323,191.55110923975454
6588.0,0.658795721,5.951790052115711E-8,6588.0,100.0,?,?,?,6588.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,567.3666666666666,1820.5520860550012,279.73333333333323,191.55110923975454
6954.0,0.680846993,6.151604449952436E-8,6954.0,100.0,?,?,?,6954.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,607.7166666666668,1921.3765556567637,279.73333333333323,191.55110923975454
7320.0,0.703954499,6.360989758740905E-8,7320.0,100.0,?,?,?,7320.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,621.2916666666663,2024.5571666264145,279.73333333333323,191.55110923975454
