learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
48.0,0.014058343,1.0722754997553096E-9,48.0,100.0,?,?,?,48.0,306144.0,20.0,20.0,20.0,0.0,100.0,100.0,0.0,0.0,0.8,0.7,6.125000000000002,14.20827223838282,274.6666666666666,185.62333476414966
96.0,0.088332587,7.425610703904596E-9,96.0,100.0,?,?,?,96.0,330648.0,20.0,20.0,20.0,0.0,100.0,100.0,0.0,0.0,0.8,0.7,13.058333333333332,30.46675990951046,274.6666666666666,185.62333476414966
144.0,0.12658726,1.089200232518423E-8,144.0,100.0,?,?,?,144.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,20.058333333333337,45.99530407768688,279.73333333333323,191.55110923975454
192.0,0.162428437,1.4139698512512777E-8,192.0,100.0,?,?,?,192.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,26.19999999999999,61.26764537460123,279.73333333333323,191.55110923975454
240.0,0.195899444,1.71726251884405E-8,240.0,100.0,?,?,?,240.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,32.79999999999997,77.04354329225265,279.73333333333323,191.55110923975454
288.0,0.229869699,2.0250790496629975E-8,288.0,100.0,?,?,?,288.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,37.39166666666668,90.3623235082184,279.73333333333323,191.55110923975454
336.0,0.263322274,2.3282046983653887E-8,336.0,100.0,?,?,?,336.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,40.525000000000034,101.74048073489762,279.73333333333323,191.55110923975454
384.0,0.298669931,2.6485023573119607E-8,384.0,100.0,?,?,?,384.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,46.60000000000001,116.76590097392354,279.73333333333323,191.55110923975454
432.0,0.342800406,3.0483842456843706E-8,432.0,100.0,?,?,?,432.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,52.500000000000014,131.69508965278646,279.73333333333323,191.55110923975454
480.0,0.373186696,3.3237251982989E-8,480.0,100.0,?,?,?,480.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,58.57500000000008,146.94454807880436,279.73333333333323,191.55110923975454
528.0,0.398070828,3.5492091454956686E-8,528.0,100.0,?,?,?,528.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,60.99166666666668,157.31905683755446,279.73333333333323,191.55110923975454
576.0,0.42144415,3.761003107353011E-8,576.0,100.0,?,?,?,576.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,67.06666666666662,172.48576769119933,279.73333333333323,191.55110923975454
624.0,0.446537762,3.988385227138591E-8,624.0,100.0,?,?,?,624.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,69.64166666666664,184.6241148807983,279.73333333333323,191.55110923975454
672.0,0.466305778,4.1675102324202245E-8,672.0,100.0,?,?,?,672.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,68.19166666666668,190.99783516892467,279.73333333333323,191.55110923975454
720.0,0.489710269,4.379586627643142E-8,720.0,100.0,?,?,?,720.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,73.2166666666667,204.9866641833005,279.73333333333323,191.55110923975454
768.0,0.505763383,4.525049588116093E-8,768.0,100.0,?,?,?,768.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,77.71666666666664,218.4627800667881,279.73333333333323,191.55110923975454
816.0,0.521692485,4.6693888318662846E-8,816.0,100.0,?,?,?,816.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,82.91666666666667,232.4277635440879,279.73333333333323,191.55110923975454
864.0,0.536415325,4.8027977077373205E-8,864.0,100.0,?,?,?,864.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,88.11666666666666,246.92407513151053,279.73333333333323,191.55110923975454
912.0,0.552057089,4.944533279942142E-8,912.0,100.0,?,?,?,912.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,95.06666666666665,261.5574147916533,279.73333333333323,191.55110923975454
960.0,0.566582684,5.0761548488994856E-8,960.0,100.0,?,?,?,960.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,100.4416666666667,275.5692594189249,279.73333333333323,191.55110923975454
1008.0,0.582027481,5.21610563324723E-8,1008.0,100.0,?,?,?,1008.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,104.5916666666666,289.68320847869273,279.73333333333323,191.55110923975454
1056.0,0.596844861,5.350371169594427E-8,1056.0,100.0,?,?,?,1056.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,108.5666666666667,302.69450260082675,279.73333333333323,191.55110923975454
1104.0,0.615464366,5.51908910929391E-8,1104.0,100.0,?,?,?,1104.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,114.81666666666658,317.4285066952007,279.73333333333323,191.55110923975454
1152.0,0.636753691,5.711999235078279E-8,1152.0,100.0,?,?,?,1152.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,116.51666666666682,330.1468220195917,279.73333333333323,191.55110923975454
1200.0,0.656677939,5.8925399139320685E-8,1200.0,100.0,?,?,?,1200.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,121.54166666666671,344.21404557872046,279.73333333333323,191.55110923975454
1248.0,0.671949418,6.030920202400742E-8,1248.0,100.0,?,?,?,1248.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,124.29166666666663,357.43047501267586,279.73333333333323,191.55110923975454
1296.0,0.6869286,6.166651884065941E-8,1296.0,100.0,?,?,?,1296.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,128.79166666666663,370.60028288962644,279.73333333333323,191.55110923975454
1344.0,0.702381651,6.306677460835626E-8,1344.0,100.0,?,?,?,1344.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,122.29166666666664,368.3065127375973,279.73333333333323,191.55110923975454
1392.0,0.717100757,6.4400525016081E-8,1392.0,100.0,?,?,?,1392.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,126.79166666666661,381.7700459664153,279.73333333333323,191.55110923975454
