learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
196.0,0.026605076,2.317615378888117E-9,196.0,100.0,?,?,?,196.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,26.866666666666653,62.65282939191431,279.73333333333323,191.55110923975454
392.0,0.107652289,9.661590847486837E-9,392.0,100.0,?,?,?,392.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,47.933333333333316,119.39995167245152,279.73333333333323,191.55110923975454
588.0,0.149528468,1.3456139973989792E-8,588.0,100.0,?,?,?,588.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,66.09166666666663,174.43170611456856,279.73333333333323,191.55110923975454
784.0,0.190366934,1.715665824448483E-8,784.0,100.0,?,?,?,784.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,79.5083333333334,223.28762006548817,279.73333333333323,191.55110923975454
980.0,0.229679462,2.071890585984207E-8,980.0,100.0,?,?,?,980.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,103.6,281.71662858895894,279.73333333333323,191.55110923975454
1176.0,0.268340712,2.4222138865341744E-8,1176.0,100.0,?,?,?,1176.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,117.89166666666672,337.0758285841424,279.73333333333323,191.55110923975454
1372.0,0.300551367,2.7140860575704527E-8,1372.0,100.0,?,?,?,1372.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,124.85833333333335,376.07024410527424,279.73333333333323,191.55110923975454
1568.0,0.332079053,2.99976960422823E-8,1568.0,100.0,?,?,?,1568.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,147.02500000000006,432.19157094001343,279.73333333333323,191.55110923975454
1764.0,0.363094026,3.280807276518395E-8,1764.0,100.0,?,?,?,1764.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,163.4166666666666,485.59080507356055,279.73333333333323,191.55110923975454
1960.0,0.390345118,3.527739087906563E-8,1960.0,100.0,?,?,?,1960.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,179.28333333333322,540.449317943974,279.73333333333323,191.55110923975454
2156.0,0.409730437,3.703396339917142E-8,2156.0,100.0,?,?,?,2156.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,193.7499999999999,592.99770076219,279.73333333333323,191.55110923975454
2352.0,0.428745219,3.875696024730181E-8,2352.0,100.0,?,?,?,2352.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,210.66666666666677,646.988399274298,279.73333333333323,191.55110923975454
2548.0,0.448332651,4.053184694329277E-8,2548.0,100.0,?,?,?,2548.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,224.60833333333318,701.2804291195542,279.73333333333323,191.55110923975454
2744.0,0.466727429,4.219866302964381E-8,2744.0,100.0,?,?,?,2744.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,243.1000000000001,755.843414489331,279.73333333333323,191.55110923975454
2940.0,0.484204482,4.378232079830021E-8,2940.0,100.0,?,?,?,2940.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,263.3416666666666,811.2464369367531,279.73333333333323,191.55110923975454
3136.0,0.502465071,4.54369775433528E-8,3136.0,100.0,?,?,?,3136.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,274.1333333333336,864.8261100130032,279.73333333333323,191.55110923975454
3332.0,0.520848611,4.71027753146593E-8,3332.0,100.0,?,?,?,3332.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,291.05,918.1343052740206,279.73333333333323,191.55110923975454
3528.0,0.540582367,4.8890920947345185E-8,3528.0,100.0,?,?,?,3528.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,309.7166666666668,972.846911042498,279.73333333333323,191.55110923975454
3724.0,0.560518752,5.069742751250665E-8,3724.0,100.0,?,?,?,3724.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,322.08333333333326,1026.9910736058548,279.73333333333323,191.55110923975454
3920.0,0.579517064,5.2418931955513035E-8,3920.0,100.0,?,?,?,3920.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,345.8249999999998,1081.0784271995733,279.73333333333323,191.55110923975454
4116.0,0.598577425,5.414605887851575E-8,4116.0,100.0,?,?,?,4116.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,356.4416666666668,1136.582521641698,279.73333333333323,191.55110923975454
4312.0,0.616814852,5.5798616832585807E-8,4312.0,100.0,?,?,?,4312.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,375.45833333333337,1191.331674183628,279.73333333333323,191.55110923975454
4508.0,0.635848678,5.7523339325110956E-8,4508.0,100.0,?,?,?,4508.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,388.175,1244.3350130008528,279.73333333333323,191.55110923975454
4704.0,0.654536709,5.921672810604797E-8,4704.0,100.0,?,?,?,4704.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,406.1416666666667,1298.219415981294,279.73333333333323,191.55110923975454
4900.0,0.673207316,6.090853803653684E-8,4900.0,100.0,?,?,?,4900.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,422.18333333333356,1352.8911027330846,279.73333333333323,191.55110923975454
5096.0,0.691006843,6.252141631824482E-8,5096.0,100.0,?,?,?,5096.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,442.9500000000001,1407.2518534333492,279.73333333333323,191.55110923975454
5292.0,0.709952563,6.423815521357167E-8,5292.0,100.0,?,?,?,5292.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,458.46666666666664,1461.561844086536,279.73333333333323,191.55110923975454
5488.0,0.728910769,6.59560255096501E-8,5488.0,100.0,?,?,?,5488.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,475.9083333333336,1516.4679606111772,279.73333333333323,191.55110923975454
5684.0,0.747740017,6.766221046389598E-8,5684.0,100.0,?,?,?,5684.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,491.0750000000004,1571.4359977956685,279.73333333333323,191.55110923975454
5880.0,0.766641716,6.93749604602572E-8,5880.0,100.0,?,?,?,5880.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,502.0416666666661,1624.7889036556646,279.73333333333323,191.55110923975454
