learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
86.0,0.019922929,1.6189158818105028E-9,86.0,100.0,?,?,?,86.0,325416.0,20.0,20.0,20.0,0.0,100.0,100.0,0.0,0.0,0.8,0.7,11.391666666666664,26.884219804744262,274.6666666666666,185.62333476414966
172.0,0.105257568,9.351390229049656E-9,172.0,100.0,?,?,?,172.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,24.374999999999996,55.861482723794936,279.73333333333323,191.55110923975454
258.0,0.145982707,1.304163953806998E-8,258.0,100.0,?,?,?,258.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,33.791666666666664,81.0158087937768,279.73333333333323,191.55110923975454
344.0,0.186014606,1.6669071911560994E-8,344.0,100.0,?,?,?,344.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,41.858333333333356,104.36243374428761,279.73333333333323,191.55110923975454
430.0,0.219250179,1.9680665077594007E-8,430.0,100.0,?,?,?,430.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,52.16666666666665,131.0383440793099,279.73333333333323,191.55110923975454
516.0,0.251808395,2.263088052306945E-8,516.0,100.0,?,?,?,516.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,59.69166666666668,153.37918059246408,279.73333333333323,191.55110923975454
602.0,0.283307175,2.548509671444901E-8,602.0,100.0,?,?,?,602.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,68.42500000000003,178.8447363102486,279.73333333333323,191.55110923975454
688.0,0.311686659,2.8056662430194103E-8,688.0,100.0,?,?,?,688.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,70.85833333333328,195.7622591687323,279.73333333333323,191.55110923975454
774.0,0.339192146,3.0549032177440824E-8,774.0,100.0,?,?,?,774.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,78.7166666666667,220.23769372361008,279.73333333333323,191.55110923975454
860.0,0.364025408,3.279926213825743E-8,860.0,100.0,?,?,?,860.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,87.45000000000002,245.73986553387107,279.73333333333323,191.55110923975454
946.0,0.394777063,3.558577868311149E-8,946.0,100.0,?,?,?,946.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,98.10833333333333,271.34123128547606,279.73333333333323,191.55110923975454
1032.0,0.429792924,3.875869006003771E-8,1032.0,100.0,?,?,?,1032.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,104.91666666666667,295.4579576892536,279.73333333333323,191.55110923975454
1118.0,0.462136751,4.168947895772135E-8,1118.0,100.0,?,?,?,1118.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,114.175,321.0098472926079,279.73333333333323,191.55110923975454
1204.0,0.48103662,4.340206313129101E-8,1204.0,100.0,?,?,?,1204.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,122.20833333333333,345.3924061349443,279.73333333333323,191.55110923975454
1290.0,0.499300215,4.5056992260666775E-8,1290.0,100.0,?,?,?,1290.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,127.7916666666667,368.8644144296017,279.73333333333323,191.55110923975454
1376.0,0.517880792,4.674064425349236E-8,1376.0,100.0,?,?,?,1376.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,125.52499999999995,377.178645289185,279.73333333333323,191.55110923975454
1462.0,0.536404169,4.841911315141246E-8,1462.0,100.0,?,?,?,1462.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,136.18333333333334,401.80872541637063,279.73333333333323,191.55110923975454
1548.0,0.554324131,5.004290447568935E-8,1548.0,100.0,?,?,?,1548.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,144.39166666666674,426.36541505715803,279.73333333333323,191.55110923975454
1634.0,0.572659215,5.170431147694795E-8,1634.0,100.0,?,?,?,1634.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,148.57499999999985,448.576341132175,279.73333333333323,191.55110923975454
1720.0,0.590788458,5.3344665190374686E-8,1720.0,100.0,?,?,?,1720.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,157.65833333333336,472.88077442493693,275.5999999999999,187.98562433862648
1806.0,0.609249748,5.501750816498366E-8,1806.0,100.0,?,?,?,1806.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,167.79166666666666,497.8007919855095,279.73333333333323,191.55110923975454
1892.0,0.627046195,5.663010735696596E-8,1892.0,100.0,?,?,?,1892.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,178.45000000000002,522.4935341966548,279.73333333333323,191.55110923975454
1978.0,0.644508136,5.821239577369558E-8,1978.0,100.0,?,?,?,1978.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,177.90833333333322,544.7423721639547,279.73333333333323,191.55110923975454
2064.0,0.660694065,5.967906021670956E-8,2064.0,100.0,?,?,?,2064.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,182.26666666666668,567.2427004664696,279.73333333333323,191.55110923975454
2150.0,0.676756776,6.11345594396525E-8,2150.0,100.0,?,?,?,2150.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,192.7499999999999,591.3608184916029,279.73333333333323,191.55110923975454
2236.0,0.69356579,6.265768382478506E-8,2236.0,100.0,?,?,?,2236.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,201.48333333333323,615.0995408046077,279.73333333333323,191.55110923975454
2322.0,0.709117883,6.406691413943346E-8,2322.0,100.0,?,?,?,2322.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,209.16666666666654,638.7246659395202,279.73333333333323,191.55110923975454
2408.0,0.72550185,6.555152350812737E-8,2408.0,100.0,?,?,?,2408.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,215.2750000000001,662.7455113504172,279.73333333333323,191.55110923975454
2494.0,0.740868745,6.694397237504316E-8,2494.0,100.0,?,?,?,2494.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,224.70833333333317,686.8559155088261,279.73333333333323,191.55110923975454
2580.0,0.756609293,6.837027926574772E-8,2580.0,100.0,?,?,?,2580.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,227.49166666666662,710.1187259691079,279.73333333333323,191.55110923975454
2666.0,0.773398201,6.989158177489829E-8,2666.0,100.0,?,?,?,2666.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,237.97500000000014,734.1000488507605,279.73333333333323,191.55110923975454
2752.0,0.789449164,7.134601646988756E-8,2752.0,100.0,?,?,?,2752.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,244.08333333333346,758.1021259258763,279.73333333333323,191.55110923975454
2838.0,0.805007411,7.275580442030603E-8,2838.0,100.0,?,?,?,2838.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,251.24166666666676,782.5288997357026,279.73333333333323,191.55110923975454
2924.0,0.820711443,7.417880246671743E-8,2924.0,100.0,?,?,?,2924.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,261.1999999999999,806.7492253513735,279.73333333333323,191.55110923975454
