learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
270.0,0.036925153,3.216615598489427E-9,270.0,100.0,?,?,?,270.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,35.79166666666666,85.11799973890257,279.73333333333323,191.55110923975454
540.0,0.122574809,1.0977634753557958E-8,540.0,100.0,?,?,?,540.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,62.99166666666659,161.18117035767904,279.73333333333323,191.55110923975454
810.0,0.168038653,1.50972749322301E-8,810.0,100.0,?,?,?,810.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,81.91666666666664,230.65484357096227,279.73333333333323,191.55110923975454
1080.0,0.208968506,1.8806074102972118E-8,1080.0,100.0,?,?,?,1080.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,111.69166666666659,310.0472123395916,279.73333333333323,191.55110923975454
1350.0,0.24819494,2.236052043558823E-8,1350.0,100.0,?,?,?,1350.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,123.2916666666667,369.97005093038837,279.73333333333323,191.55110923975454
1620.0,0.285143216,2.5708534790517558E-8,1620.0,100.0,?,?,?,1620.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,146.2416666666667,444.7199476780247,279.73333333333323,191.55110923975454
1890.0,0.318136563,2.869817899944261E-8,1890.0,100.0,?,?,?,1890.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,178.11666666666665,521.9229664549791,279.73333333333323,191.55110923975454
2160.0,0.353194813,3.1874931394025275E-8,2160.0,100.0,?,?,?,2160.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,194.41666666666669,594.0911649948433,279.73333333333323,191.55110923975454
2430.0,0.388492476,3.507337784980735E-8,2430.0,100.0,?,?,?,2430.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,218.06666666666672,668.9432872588136,279.73333333333323,191.55110923975454
2700.0,0.418077304,3.775416406110757E-8,2700.0,100.0,?,?,?,2700.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,241.1916666666667,743.6454189825077,279.73333333333323,191.55110923975454
