learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
326.0,0.040637906,3.5400401002955104E-9,326.0,100.0,?,?,?,326.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,41.624999999999986,101.7738523237021,279.73333333333323,191.55110923975454
652.0,0.133279248,1.1934600725422303E-8,652.0,100.0,?,?,?,652.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,70.10833333333328,191.5928717395314,279.73333333333323,191.55110923975454
978.0,0.178835678,1.6062630449984636E-8,978.0,100.0,?,?,?,978.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,103.26666666666661,281.1048649490777,279.73333333333323,191.55110923975454
1304.0,0.220062359,1.9798326258744218E-8,1304.0,100.0,?,?,?,1304.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,128.02499999999995,372.9179841455219,279.73333333333323,191.55110923975454
1630.0,0.257477918,2.3188682783895897E-8,1630.0,100.0,?,?,?,1630.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,147.90833333333347,447.47164589452126,279.73333333333323,191.55110923975454
1956.0,0.294407051,2.6534962523689287E-8,1956.0,100.0,?,?,?,1956.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,178.61666666666676,539.3414157517464,279.73333333333323,191.55110923975454
2282.0,0.331450475,2.989159857641698E-8,2282.0,100.0,?,?,?,2282.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,204.95000000000002,627.5269969752482,279.73333333333323,191.55110923975454
2608.0,0.369645203,3.3352558368603797E-8,2608.0,100.0,?,?,?,2608.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,230.0583333333332,718.076928720192,279.73333333333323,191.55110923975454
2934.0,0.404942704,3.6550990144991207E-8,2934.0,100.0,?,?,?,2934.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,262.86666666666656,809.4636665416057,279.73333333333323,191.55110923975454
3260.0,0.433963832,3.9180697499679186E-8,3260.0,100.0,?,?,?,3260.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,283.07500000000005,898.2779993273965,279.73333333333323,191.55110923975454
3586.0,0.460011326,4.154095332925931E-8,3586.0,100.0,?,?,?,3586.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,314.30833333333317,988.5965758821634,279.73333333333323,191.55110923975454
3912.0,0.486186239,4.391275504642269E-8,3912.0,100.0,?,?,?,3912.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,344.4916666666665,1078.9361551179607,279.73333333333323,191.55110923975454
4238.0,0.510901454,4.6152288349821326E-8,4238.0,100.0,?,?,?,4238.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,369.5999999999999,1170.4105463720086,279.73333333333323,191.55110923975454
4564.0,0.536023927,4.842872474526572E-8,4564.0,100.0,?,?,?,4564.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,393.65833333333336,1259.7669552113896,279.73333333333323,191.55110923975454
4890.0,0.562736216,5.084922000802225E-8,4890.0,100.0,?,?,?,4890.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,424.3666666666663,1349.7241855397024,279.73333333333323,191.55110923975454
5216.0,0.590869995,5.3398521522128324E-8,5216.0,100.0,?,?,?,5216.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,453.67499999999967,1440.011876482887,279.73333333333323,191.55110923975454
5542.0,0.617824762,5.583741828924665E-8,5542.0,100.0,?,?,?,5542.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,481.2333333333337,1531.6141961794349,275.5999999999999,187.98562433862648
5868.0,0.644103957,5.821866936834942E-8,5868.0,100.0,?,?,?,5868.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,501.26666666666654,1621.3494625008582,279.73333333333323,191.55110923975454
6194.0,0.665814642,6.018595155048286E-8,6194.0,100.0,?,?,?,6194.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,531.4499999999998,1711.5640046509532,279.73333333333323,191.55110923975454
6520.0,0.688492533,6.224087569924484E-8,6520.0,100.0,?,?,?,6520.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,559.3583333333331,1801.949662117098,279.73333333333323,191.55110923975454
6846.0,0.710167516,6.420492279651263E-8,6846.0,100.0,?,?,?,6846.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,592.8666666666666,1892.0592797814984,279.73333333333323,191.55110923975454
