learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
361.0,0.047557176,4.142789987673362E-9,361.0,100.0,?,?,?,361.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,43.11666666666666,109.17691935518218,279.73333333333323,191.55110923975454
722.0,0.145499415,1.3017683693834892E-8,722.0,100.0,?,?,?,722.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,73.54999999999997,205.57927379754523,279.73333333333323,191.55110923975454
1083.0,0.193644967,1.7380322947206185E-8,1083.0,100.0,?,?,?,1083.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,112.1916666666666,310.9479757571208,279.73333333333323,191.55110923975454
1444.0,0.240828963,2.165583220049118E-8,1444.0,100.0,?,?,?,1444.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,134.58333333333326,396.55608997088547,279.73333333333323,191.55110923975454
1805.0,0.282947258,2.5472320316611894E-8,1805.0,100.0,?,?,?,1805.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,167.625,497.51929251896496,279.73333333333323,191.55110923975454
2166.0,0.32338694,2.9136703354260988E-8,2166.0,100.0,?,?,?,2166.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,191.9166666666666,595.6082489980388,279.73333333333323,191.55110923975454
2527.0,0.364380552,3.285127995416522E-8,2527.0,100.0,?,?,?,2527.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,226.53333333333336,696.3800268077014,279.73333333333323,191.55110923975454
2888.0,0.401159729,3.618397164885989E-8,2888.0,100.0,?,?,?,2888.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,257.6499999999999,796.4309003244388,279.73333333333323,191.55110923975454
3249.0,0.437035239,3.9434778871107845E-8,3249.0,100.0,?,?,?,3249.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,287.7166666666668,896.1091637369487,279.73333333333323,191.55110923975454
3610.0,0.465091796,4.197336680116753E-8,3610.0,100.0,?,?,?,3610.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,314.4583333333334,995.7062009375227,275.5999999999999,187.98562433862648
3971.0,0.491405873,4.435777866202717E-8,3971.0,100.0,?,?,?,3971.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,349.5999999999998,1095.6782128976035,279.73333333333323,191.55110923975454
4332.0,0.518453761,4.680868374064358E-8,4332.0,100.0,?,?,?,4332.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,377.2166666666666,1196.9917067124463,279.73333333333323,191.55110923975454
4693.0,0.543978502,4.91215710665327E-8,4693.0,100.0,?,?,?,4693.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,404.48333333333335,1295.2831297729888,279.73333333333323,191.55110923975454
