learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
294.0,0.038611358,3.3635039080720807E-9,294.0,100.0,?,?,?,294.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,36.64166666666667,91.06113892549864,279.73333333333323,191.55110923975454
588.0,0.132508691,1.1871874333084043E-8,588.0,100.0,?,?,?,588.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,66.09166666666663,174.43170611456856,279.73333333333323,191.55110923975454
882.0,0.179833504,1.6160143514258994E-8,882.0,100.0,?,?,?,882.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,90.76666666666675,252.3891797189723,279.73333333333323,191.55110923975454
1176.0,0.22364533,2.0130088481749926E-8,1176.0,100.0,?,?,?,1176.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,117.89166666666672,337.0758285841424,279.73333333333323,191.55110923975454
1470.0,0.264472049,2.3829542314904845E-8,1470.0,100.0,?,?,?,1470.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,135.24166666666656,404.0632073824887,279.73333333333323,191.55110923975454
1764.0,0.302198395,2.724806035258083E-8,1764.0,100.0,?,?,?,1764.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,163.4166666666666,485.59080507356055,279.73333333333323,191.55110923975454
2058.0,0.338375814,3.0526224620280166E-8,2058.0,100.0,?,?,?,2058.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,181.26666666666665,565.6336483004136,279.73333333333323,191.55110923975454
2352.0,0.373413878,3.3701147889797056E-8,2352.0,100.0,?,?,?,2352.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,210.66666666666677,646.988399274298,279.73333333333323,191.55110923975454
2646.0,0.408038868,3.6838641058877106E-8,2646.0,100.0,?,?,?,2646.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,234.81666666666666,728.6340043704591,279.73333333333323,191.55110923975454
2940.0,0.434969886,3.927895613222072E-8,2940.0,100.0,?,?,?,2940.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,263.3416666666666,811.2464369367531,279.73333333333323,191.55110923975454
3234.0,0.459398885,4.1492554388565733E-8,3234.0,100.0,?,?,?,3234.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,285.2166666666669,892.0846342572388,279.73333333333323,191.55110923975454
3528.0,0.484216918,4.374140439567052E-8,3528.0,100.0,?,?,?,3528.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,309.7166666666668,972.846911042498,279.73333333333323,191.55110923975454
3822.0,0.508597906,4.5950652204996175E-8,3822.0,100.0,?,?,?,3822.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,332.8166666666668,1054.0941388231893,279.73333333333323,191.55110923975454
4116.0,0.532746936,4.813888147711753E-8,4116.0,100.0,?,?,?,4116.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,356.4416666666668,1136.582521641698,279.73333333333323,191.55110923975454
4410.0,0.556900657,5.032753581738926E-8,4410.0,100.0,?,?,?,4410.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,387.9416666666669,1218.3683419790154,279.73333333333323,191.55110923975454
4704.0,0.580328165,5.2450385421636607E-8,4704.0,100.0,?,?,?,4704.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,406.1416666666667,1298.219415981294,279.73333333333323,191.55110923975454
4998.0,0.602505976,5.445999554766548E-8,4998.0,100.0,?,?,?,4998.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,434.1416666666667,1379.7394486454532,279.73333333333323,191.55110923975454
5292.0,0.625494787,5.6543093260553554E-8,5292.0,100.0,?,?,?,5292.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,458.46666666666664,1461.561844086536,279.73333333333323,191.55110923975454
5586.0,0.648714507,5.864711445703481E-8,5586.0,100.0,?,?,?,5586.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,481.9166666666671,1544.1219341810563,279.73333333333323,191.55110923975454
5880.0,0.672927327,6.084112396733835E-8,5880.0,100.0,?,?,?,5880.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,502.0416666666661,1624.7889036556646,279.73333333333323,191.55110923975454
6174.0,0.698219932,6.313297662681176E-8,6174.0,100.0,?,?,?,6174.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,528.4666666666666,1706.2548497586552,279.73333333333323,191.55110923975454
6468.0,0.723522226,6.542570724094494E-8,6468.0,100.0,?,?,?,6468.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,552.6166666666663,1787.897399831693,279.73333333333323,191.55110923975454
6762.0,0.74920759,6.775314918664181E-8,6762.0,100.0,?,?,?,6762.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,584.1166666666664,1868.6651560047098,279.73333333333323,191.55110923975454
7056.0,0.774415484,7.003732588191E-8,7056.0,100.0,?,?,?,7056.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,608.7916666666666,1949.7835126363286,279.73333333333323,191.55110923975454
7350.0,0.799154615,7.227902629890583E-8,7350.0,100.0,?,?,?,7350.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,624.0166666666664,2032.9050744529845,279.73333333333323,191.55110923975454
7644.0,0.824079847,7.453758998766749E-8,7644.0,100.0,?,?,?,7644.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,654.4666666666669,2113.791622674675,279.73333333333323,191.55110923975454
7938.0,0.848235267,7.672639828035608E-8,7938.0,100.0,?,?,?,7938.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,676.1666666666663,2195.177599803231,279.73333333333323,191.55110923975454
8232.0,0.87210518,7.888933577099608E-8,8232.0,100.0,?,?,?,8232.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,700.3166666666657,2276.8367079520367,279.73333333333323,191.55110923975454
8526.0,0.903069338,8.171644780481027E-8,8526.0,99.9,99.72309600815205,0.0,99.57805907172997,8526.0,352928.0,20.0,20.0,20.0,0.0,100.0,100.0,2.0,1.0,0.8,0.7,735.7250000000004,2356.654625646242,301.79999999999995,233.51683220780848
