learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
313.0,0.048027365,4.054531963573148E-9,313.0,100.0,?,?,?,313.0,343464.0,10.0,315.1,28.86539643086703,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
626.0,0.149130354,1.3081916711690526E-8,626.0,100.0,?,?,?,626.0,345144.0,10.0,632.6999999999999,36.03408879874105,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
939.0,0.194094511,1.711626350582267E-8,939.0,100.0,?,?,?,939.0,346824.0,10.0,946.0,38.302886459261934,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1252.0,0.24492514,2.1676971385876338E-8,1252.0,100.0,?,?,?,1252.0,346824.0,10.0,1253.5,32.98905542415207,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1565.0,0.281142573,2.494227118661627E-8,1565.0,100.0,?,?,?,1565.0,348504.0,10.0,1560.8999999999999,30.996236330668697,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1878.0,0.314022403,2.790665859494979E-8,1878.0,100.0,?,?,?,1878.0,348504.0,10.0,1876.1000000000001,40.07340486878767,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2191.0,0.340043652,3.025268845230341E-8,2191.0,100.0,?,?,?,2191.0,348504.0,10.0,2181.8999999999996,57.96253579300655,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2504.0,0.365022055,3.250469715592141E-8,2504.0,100.0,?,?,?,2504.0,348504.0,10.0,2490.4,65.09685092229888,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2817.0,0.39200712,3.494935113520672E-8,2817.0,100.0,?,?,?,2817.0,350184.0,10.0,2803.7000000000003,63.11374212043245,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3130.0,0.425474909,3.798129356546328E-8,3130.0,100.0,?,?,?,3130.0,350184.0,10.0,3114.2999999999997,69.37827069367214,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3443.0,0.458159138,4.09422510612011E-8,3443.0,100.0,?,?,?,3443.0,350184.0,10.0,3420.8,73.17224731944333,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3756.0,0.49112053,4.392831754336755E-8,3756.0,100.0,?,?,?,3756.0,350184.0,10.0,3732.3999999999996,77.78631699155774,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4069.0,0.52272638,4.6791581610776494E-8,4069.0,100.0,?,?,?,4069.0,350184.0,10.0,4055.4,79.75545958323691,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4382.0,0.550078731,4.9269509076022864E-8,4382.0,100.0,?,?,?,4382.0,350184.0,10.0,4368.899999999999,69.61233926379545,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
