learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
926928.0,18.777545531,2.057306459711941E-6,926928.0,99.8,79.90353697749187,60.0,66.66666666666666,90.8675799086758,80.0,99.89949748743719,99.8995983935743,100.0,99.79919678714859,83.33333333333333,66.66666666666666,100.0,926928.0,427104.0,10.0,1.0,5555898.800000001,15325.78236393388,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
965550.0,19.737815704,2.163166277100549E-6,965550.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,965550.0,426128.0,10.0,1.0,5787598.5,15368.015372845111,1369.6,199.01267407993,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1004172.0,20.612022317,2.259759210567505E-6,1004172.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1004172.0,427104.0,10.0,1.0,6019557.899999999,15193.562265717273,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1042794.0,21.358156343,2.342201133631349E-6,1042794.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1042794.0,427104.0,10.0,1.0,6251468.9,15216.768838284237,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1081416.0,22.105841582,2.4248144534930145E-6,1081416.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1081416.0,427104.0,10.0,1.0,6483457.9,15119.826964397897,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1120038.0,22.855107785,2.507602457403273E-6,1120038.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1120038.0,427104.0,10.0,1.0,6715558.9,15057.69071456693,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1158660.0,23.586248506,2.58838773855801E-6,1158660.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1158660.0,427104.0,10.0,1.0,6947323.899999999,15302.212595641944,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1197282.0,24.309290013,2.668278120466501E-6,1197282.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1197282.0,427104.0,10.0,1.0,7178801.4,15509.807980758362,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1235904.0,25.048703441,2.7499774704751674E-6,1235904.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1235904.0,427104.0,10.0,1.0,7410598.799999999,15528.23155703494,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1274526.0,25.775010514,2.830228671662167E-6,1274526.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1274526.0,427104.0,10.0,1.0,7642364.7,15611.302465770616,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1313148.0,26.494619989,2.909739841112525E-6,1313148.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1313148.0,427104.0,10.0,1.0,7874216.0,15322.257238699753,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1351770.0,27.21159037,2.9892710191582075E-6,1351770.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1351770.0,428784.0,10.0,1.0,8106208.1,15553.117418489945,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1390392.0,27.940239118,3.070005651284524E-6,1390392.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1390392.0,428296.0,10.0,1.0,8338028.6,15519.539205645116,1416.8000000000002,149.25950555994748,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1429014.0,28.662073623,3.1500763906874564E-6,1429014.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1429014.0,428784.0,10.0,1.0,8569936.5,15472.531985927622,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1467636.0,29.384710377,3.230236120946562E-6,1467636.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1467636.0,428784.0,10.0,1.0,8801807.799999999,15497.959556018983,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1506258.0,30.108491234,3.310522762807328E-6,1506258.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1506258.0,428784.0,10.0,1.0,9033723.200000001,15436.183133577288,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1544880.0,30.829265909,3.390475938736703E-6,1544880.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1544880.0,428784.0,10.0,1.0,9265347.4,15441.527120794135,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1583502.0,31.549885179,3.470411876097998E-6,1583502.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1583502.0,428784.0,10.0,1.0,9496927.2,15327.786502514546,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1622124.0,32.276675955,3.5508488896408488E-6,1622124.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1622124.0,427808.0,10.0,1.0,9728763.5,15253.199258224893,1369.6000000000001,199.01267407993004,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1660746.0,33.004405931,3.63157359434861E-6,1660746.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1660746.0,428784.0,10.0,1.0,9960484.5,15402.656864969696,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1699368.0,33.733577857,3.7123661948492393E-6,1699368.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1699368.0,428296.0,10.0,1.0,1.0192186E7,15540.609397460768,1416.8000000000002,149.2595055599475,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1737990.0,34.46398697,3.79329587626518E-6,1737990.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1737990.0,428296.0,10.0,1.0,1.04240488E7,15676.049451312698,1416.8000000000002,149.2595055599475,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1776612.0,35.190569938,3.873893347129138E-6,1776612.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1776612.0,428784.0,10.0,1.0,1.06560626E7,15804.743501732399,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1815234.0,35.919347001,3.954734201771169E-6,1815234.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1815234.0,428784.0,10.0,1.0,1.08877255E7,15888.206333629973,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1853856.0,36.662634192,4.037184617427176E-6,1853856.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1853856.0,428784.0,10.0,1.0,1.1119441E7,15805.985996872698,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1892478.0,37.416935731,4.120856818661862E-6,1892478.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1892478.0,428784.0,10.0,1.0,1.13515219E7,15667.58532377529,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1931100.0,38.17926505,4.205419515260667E-6,1931100.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1931100.0,428784.0,10.0,1.0,1.1583163200000001E7,15670.18075340706,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
1969722.0,38.941905526,4.290016727487206E-6,1969722.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,1969722.0,428784.0,10.0,1.0,1.18146207E7,15839.711641946116,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2008344.0,39.705705102,4.374742514883538E-6,2008344.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2008344.0,428784.0,10.0,1.0,1.20464428E7,15855.628659178712,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2046966.0,40.469766637,4.459497360534467E-6,2046966.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2046966.0,428784.0,10.0,1.0,1.2278300700000003E7,15756.173929605706,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2085588.0,41.229441656,4.543669718426883E-6,2085588.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2085588.0,428296.0,10.0,1.0,1.25098346E7,15894.945354489804,1416.8000000000002,149.2595055599475,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2124210.0,42.021498466,4.63142999435409E-6,2124210.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2124210.0,428296.0,10.0,1.0,1.27418575E7,15734.62725081935,1416.8000000000002,149.2595055599475,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2162832.0,42.981425247,4.737911530765745E-6,2162832.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2162832.0,428784.0,10.0,1.0,1.29734855E7,15760.402041191668,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2201454.0,43.712064614,4.81895896469602E-6,2201454.0,99.9,85.66513761467886,75.0,75.0,93.31148418166009,85.71428571428571,99.94982438534872,99.94984954864594,100.0,99.89969909729187,87.5,75.0,100.0,2201454.0,428784.0,10.0,1.0,1.32051927E7,15829.479412019633,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
