learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes)
148000.0,48.993095724,2.4738387340171367E-5,148000.0,0.06148648648648648,0.06148648648648648,-1643333.3333343253,0.0,?,?,?,148000.0,1951816.0
149000.0,49.401929658,2.4944822391225788E-5,149000.0,0.06107382550335571,0.06107382550335571,-1654444.4444445653,0.0,?,?,?,149000.0,1951816.0
150000.0,49.78686537,2.51391903649943E-5,150000.0,0.06066666666666667,0.06066666666666667,-1665555.5555569718,0.0,?,?,?,150000.0,1951816.0
151000.0,50.157112606,2.532614159557982E-5,151000.0,0.06026490066225166,0.06026490066225166,-1676666.6666667894,0.0,?,?,?,151000.0,1951816.0
152000.0,50.526693539,2.5512756385663744E-5,152000.0,0.059868421052631585,0.059868421052631585,-1687777.7777790462,0.0,?,?,?,152000.0,1951816.0
153000.0,50.932860777,2.5717844925386483E-5,153000.0,0.05947712418300653,0.05947712418300653,-1698888.88888851,0.0,?,?,?,153000.0,1951816.0
154000.0,51.381843407,2.5944552506236652E-5,154000.0,0.0590909090909091,0.0590909090909091,-1709999.9999990491,0.0,?,?,?,154000.0,1951816.0
155000.0,51.802603038,2.6157009273357954E-5,155000.0,0.058709677419354844,0.058709677419354844,-1721111.11111215,0.0,?,?,?,155000.0,1951816.0
156000.0,52.151505261,2.6333182634295274E-5,156000.0,0.05833333333333334,0.05833333333333334,-1732222.2222236954,0.0,?,?,?,156000.0,1951816.0
157000.0,52.583889809,2.6551509242774702E-5,157000.0,0.05796178343949045,0.05796178343949045,-1743333.3333320844,0.0,?,?,?,157000.0,1951816.0
158000.0,52.984145768,2.6753612963771113E-5,158000.0,0.05759493670886076,0.05759493670886076,-1754444.4444441614,0.0,?,?,?,158000.0,1951816.0
159000.0,53.322262669,2.6924340425255017E-5,159000.0,0.05723270440251572,0.05723270440251572,-1765555.5555572528,0.0,?,?,?,159000.0,1951816.0
160000.0,53.702077554,2.7116122708122474E-5,160000.0,0.056875,0.056875,-1776666.6666673005,0.0,?,?,?,160000.0,1951816.0
161000.0,54.023953359,2.7278649452388175E-5,161000.0,0.056521739130434775,0.056521739130434775,-1787777.7777767838,0.0,?,?,?,161000.0,1951816.0
162000.0,54.349349851,2.744295391895173E-5,162000.0,0.05617283950617284,0.05617283950617284,-1798888.8888878885,0.0,?,?,?,162000.0,1951816.0
163000.0,54.717713427,2.7628954021424018E-5,163000.0,0.05582822085889571,0.05582822085889571,-1810000.0000015388,0.0,?,?,?,163000.0,1951816.0
164000.0,55.057683765,2.7800617350334524E-5,164000.0,0.055487804878048774,0.055487804878048774,-1821111.1111120307,0.0,?,?,?,164000.0,1951816.0
165000.0,55.430451341,2.7988841191809955E-5,165000.0,0.055151515151515146,0.055151515151515146,-1832222.222223441,0.0,?,?,?,165000.0,1951816.0
166000.0,55.759594222,2.8155037345780467E-5,166000.0,0.054819277108433734,0.054819277108433734,-1843333.333333673,0.0,?,?,?,166000.0,1951816.0
167000.0,56.10126476,2.8327559167209854E-5,167000.0,0.05449101796407185,0.05449101796407185,-1854444.4444451975,0.0,?,?,?,167000.0,1951816.0
168000.0,56.467334063,2.8512400808203044E-5,168000.0,0.05416666666666666,0.05416666666666666,-1865555.555555485,0.0,?,?,?,168000.0,1951816.0
169000.0,56.781700972,2.8671136039093236E-5,169000.0,0.05384615384615384,0.05384615384615384,-1876666.666665554,0.0,?,?,?,169000.0,1951816.0
170000.0,57.142880046,2.8853508426462084E-5,170000.0,0.05352941176470588,0.05352941176470588,-1887777.7777777526,0.0,?,?,?,170000.0,1951816.0
171000.0,57.48031906,2.902389359826351E-5,171000.0,0.05321637426900584,0.05321637426900584,-1898888.8888872007,0.0,?,?,?,171000.0,1951816.0
172000.0,57.775974351,2.917318065595695E-5,172000.0,0.05290697674418605,0.05290697674418605,-1910000.0000003048,0.0,?,?,?,172000.0,1951816.0
173000.0,58.140557785,2.935727202791089E-5,173000.0,0.05260115606936416,0.05260115606936416,-1921111.111110446,0.0,?,?,?,173000.0,1951816.0
174000.0,58.446076553,2.951153951215099E-5,174000.0,0.05229885057471264,0.05229885057471264,-1932222.2222202898,0.0,?,?,?,174000.0,1951816.0
175000.0,58.775613877,2.96779348346691E-5,175000.0,0.052,0.052,-1943333.3333325884,0.0,?,?,?,175000.0,1951816.0
176000.0,59.150633698,2.9867295916165223E-5,176000.0,0.05170454545454545,0.05170454545454545,-1954444.4444428275,0.0,?,?,?,176000.0,1951816.0
177000.0,59.452317598,3.0019627036748762E-5,177000.0,0.05141242937853108,0.05141242937853108,-1965555.5555575178,0.0,?,?,?,177000.0,1951816.0
178000.0,59.836095849,3.021341056656398E-5,178000.0,0.05112359550561797,0.05112359550561797,-1976666.6666686889,0.0,?,?,?,178000.0,1951816.0
179000.0,60.176341715,3.0385213019534444E-5,179000.0,0.05083798882681564,0.05083798882681564,-1987777.7777756182,0.0,?,?,?,179000.0,1951816.0
