learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
847682.0,67.849179044,1.0335684668611607E-4,847682.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,847682.0,7196648.0,10.0,0.0,5085045.0,1939.4847540290557,677339.2,94298.09491748318,40.400000000000006,5.966573556070519,20.700000000000003,2.9832867780352594,20.700000000000003,2.9832867780352594,7.300000000000001,0.6749485577105528,29449.18880309233,10395.687717007633,0.0,0.0,1.0035510120318611,0.0012543175920723914
924744.0,73.344783774,1.1387782452297066E-4,924744.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,924744.0,7400192.0,10.0,0.0,5547467.9,1826.2855107202038,697672.8,103235.23287973604,42.800000000000004,6.696599468718765,21.900000000000002,3.3482997343593826,21.900000000000002,3.3482997343593826,7.3999999999999995,0.6992058987801011,29449.18880309233,10395.687717007633,0.0,0.0,1.0035510120318611,0.0012543175920723914
1001806.0,79.177177869,1.2578954849847338E-4,1001806.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1001806.0,7894600.0,10.0,0.0,6010085.0,2087.251675183337,747077.6,107006.207989381,45.39999999999999,7.290785661062569,23.199999999999996,3.6453928305312844,23.199999999999996,3.6453928305312844,7.6000000000000005,0.6992058987801009,29449.18880309233,10395.687717007633,0.0,0.0,1.0035510120318611,0.0012543175920723914
1078868.0,85.124473769,1.3842681845961484E-4,1078868.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1078868.0,8213648.0,10.0,0.0,6472852.399999999,1640.421775032302,778960.8,108720.52355037049,46.800000000000004,6.696599468718765,23.900000000000002,3.3482997343593826,23.900000000000002,3.3482997343593826,7.6000000000000005,0.6992058987801009,29449.18880309233,10395.687717007633,0.0,0.0,1.0035510120318611,0.0012543175920723914
1155930.0,90.83898172,1.506729743701036E-4,1155930.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1155930.0,8283680.0,10.0,0.0,6935711.199999999,1465.1834773236974,785959.2,117582.7561930556,47.20000000000001,7.269418439218122,24.100000000000005,3.634709219609061,24.100000000000005,3.634709219609061,7.700000000000001,0.8232726023485645,29449.18880309233,10395.687717007633,0.0,0.0,1.0035510120318611,0.0012543175920723914
1232992.0,96.905468591,1.6408264433337202E-4,1232992.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1232992.0,8544432.0,10.0,0.0,7397814.399999999,1697.2757387453219,812014.4,119100.0110264012,49.0,7.60116950066092,25.0,3.80058475033046,25.0,3.80058475033046,7.800000000000001,1.0327955589886444,29161.69769840673,10270.410206301798,0.0,0.0,1.0035787574721262,0.0012603810960083593
1310054.0,102.926549974,1.7754902194406746E-4,1310054.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1310054.0,8645272.0,10.0,0.0,7860349.9,1605.5997460276992,822091.1999999998,118287.99075401621,49.6,8.002777295692066,25.3,4.001388647846033,25.3,4.001388647846033,7.9,0.9944289260117531,29161.69769840673,10270.410206301798,0.0,0.0,1.0035787574721262,0.0012603810960083593
1387116.0,108.626969621,1.9042302261742223E-4,1387116.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1387116.0,8729896.0,10.0,0.0,8323021.300000001,2038.1680799732428,830382.4,131040.16783600702,49.6,8.002777295692066,25.3,4.001388647846033,25.3,4.001388647846033,7.9,0.9944289260117531,29268.89769840673,10305.706887103266,0.0,0.0,1.003565446659552,0.0012555099809691411
1464178.0,114.396153026,2.0368265473378767E-4,1464178.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1464178.0,8884224.0,10.0,0.0,8785737.0,2193.4305449582334,845802.3999999999,135655.7020198152,50.8,8.403702887550358,25.9,4.201851443775179,25.9,4.201851443775179,8.0,1.0540925533894598,29268.89769840673,10305.706887103266,0.0,0.0,1.003565446659552,0.0012555099809691411
1541240.0,119.942699478,2.164767687510736E-4,1541240.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1541240.0,8916408.0,10.0,0.0,9248141.6,2283.2748021695998,849017.6000000001,133307.83824516847,51.2,8.612652191849952,26.1,4.306326095924976,26.1,4.306326095924976,8.0,1.0540925533894598,29411.14128815032,10351.605529630498,0.0,0.0,1.0035477833232704,0.0012488778400131372
1618302.0,125.439180031,2.291553967040622E-4,1618302.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1618302.0,8916408.0,10.0,0.0,9710516.4,2506.7434474055212,849017.6000000001,133307.83824516847,51.2,8.612652191849952,26.1,4.306326095924976,26.1,4.306326095924976,8.0,1.0540925533894598,29411.14128815032,10351.605529630498,0.0,0.0,1.0035477833232704,0.0012488778400131372
1695364.0,130.932340938,2.4192193239316862E-4,1695364.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1695364.0,8983656.0,10.0,0.0,1.01728328E7,2701.761680418304,855739.2,136923.71856929845,51.2,8.612652191849952,26.1,4.306326095924976,26.1,4.306326095924976,8.0,1.0540925533894598,29411.14128815032,10351.605529630498,0.0,0.0,1.0035477833232704,0.0012488778400131372
1772426.0,136.475998954,2.548974062875069E-4,1772426.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1772426.0,9047512.0,10.0,0.0,1.0635600399999999E7,2763.223045648031,862120.0,140931.21052958188,51.6,8.48789988421426,26.3,4.24394994210713,26.3,4.24394994210713,8.1,0.9944289260117531,29411.14128815032,10351.605529630498,0.0,0.0,1.0035477833232704,0.0012488778400131372
1849488.0,141.822200833,2.674095308723567E-4,1849488.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1849488.0,9046656.0,10.0,0.0,1.10979467E7,2751.4872362256024,862033.6000000001,141030.61516895305,51.8,8.283853102404835,26.4,4.141926551202418,26.4,4.141926551202418,8.1,0.9944289260117531,29445.77797017797,10364.275527310056,0.0,0.0,1.0035434766367772,0.0012474701977781282
1926550.0,147.2156582,2.801752293728584E-4,1926550.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1926550.0,9149128.0,10.0,0.0,1.15606774E7,2693.6078737964804,872272.0,152715.2267457309,52.800000000000004,9.354737361952559,26.900000000000002,4.677368680976279,26.900000000000002,4.677368680976279,8.200000000000001,1.1352924243950933,29445.77797017797,10364.275527310056,0.0,0.0,1.0035434766367772,0.0012474701977781282
2003612.0,152.623021874,2.931596373375648E-4,2003612.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2003612.0,9281944.0,10.0,0.0,1.2022769299999999E7,2633.159279058157,885547.2,155584.74154035086,52.800000000000004,9.354737361952559,26.900000000000002,4.677368680976279,26.900000000000002,4.677368680976279,8.200000000000001,1.1352924243950933,29407.918277686553,10349.418763511014,0.0,0.0,1.0035464634964955,0.0012483383772462792
2080674.0,158.021679838,3.061231407548656E-4,2080674.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2080674.0,9281944.0,10.0,0.0,1.24850127E7,2647.106640592187,885547.2,155584.74154035086,52.800000000000004,9.354737361952559,26.900000000000002,4.677368680976279,26.900000000000002,4.677368680976279,8.200000000000001,1.1352924243950933,29407.918277686553,10349.418763511014,0.0,0.0,1.0035464634964955,0.0012483383772462792
2157736.0,163.342823269,3.1889933438909295E-4,2157736.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2157736.0,9281088.0,10.0,0.0,1.29476175E7,2524.6058548261335,885460.8,154783.87817053532,53.00000000000001,9.843215373488933,27.000000000000004,4.9216076867444665,27.000000000000004,4.9216076867444665,8.200000000000001,1.1352924243950933,29407.918277686553,10349.418763511014,0.0,0.0,1.0035464634964955,0.0012483383772462792
2234798.0,168.715742514,3.318403414011961E-4,2234798.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2234798.0,9310224.0,10.0,0.0,1.34098669E7,2827.2201285990145,888372.0,162555.79943173018,53.20000000000001,9.81835016690686,27.100000000000005,4.90917508345343,27.100000000000005,4.90917508345343,8.200000000000001,1.1352924243950933,29392.494460022735,10344.205203366004,0.0,0.0,1.0035461471632399,0.001248274885341259
2311860.0,174.168074482,3.451516197557041E-4,2311860.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2311860.0,9437128.0,10.0,0.0,1.38724185E7,2914.5231075501847,901053.6,171245.03806547052,53.800000000000004,10.3794669098819,27.400000000000002,5.18973345494095,27.400000000000002,5.18973345494095,8.200000000000001,1.1352924243950933,29392.494460022735,10344.205203366004,0.0,0.0,1.0035461471632399,0.001248274885341259
2388922.0,179.544557358,3.5831667708801366E-4,2388922.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2388922.0,9465136.0,10.0,0.0,1.43345904E7,3155.3228466622536,903852.0,172600.93848077548,54.0,10.466878978738388,27.5,5.233439489369194,27.5,5.233439489369194,8.200000000000001,1.1352924243950933,29365.48259189087,10334.05208464374,0.0,0.0,1.0035492142678175,0.0012492543849332446
2465984.0,184.930149086,3.7152276406292014E-4,2465984.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2465984.0,9478576.0,10.0,0.0,1.4796781400000002E7,3074.493280742847,905196.0,174341.584151471,54.0,10.466878978738388,27.5,5.233439489369194,27.5,5.233439489369194,8.200000000000001,1.1352924243950933,29365.48259189087,10334.05208464374,0.0,0.0,1.0035492142678175,0.0012492543849332446
2543046.0,190.397093356,3.8492833677672807E-4,2543046.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2543046.0,9478576.0,10.0,0.0,1.52592877E7,3288.86201359133,905196.0,174341.584151471,54.0,10.466878978738388,27.5,5.233439489369194,27.5,5.233439489369194,8.200000000000001,1.1352924243950933,29382.713361121634,10340.448379123785,0.0,0.0,1.0035471610895332,0.0012485904377938673
2620108.0,195.997136314,3.9867001819866567E-4,2620108.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2620108.0,9485296.0,10.0,0.0,1.57216419E7,3289.601443268629,905868.0,174281.80913553646,54.0,10.466878978738388,27.5,5.233439489369194,27.5,5.233439489369194,8.200000000000001,1.1352924243950933,29382.713361121634,10340.448379123785,0.0,0.0,1.0035471610895332,0.0012485904377938673
2697170.0,201.72085732,4.127707562146334E-4,2697170.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2697170.0,9522824.0,10.0,0.0,1.6184320299999999E7,3083.8205398857845,909450.4,176651.6728047349,54.199999999999996,10.591401124392267,27.599999999999998,5.295700562196133,27.599999999999998,5.295700562196133,8.200000000000001,1.1352924243950933,29391.636438044712,10344.003238284347,0.0,0.0,1.003545980663956,0.0012482343090322425
