learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
6395316.0,2103.733832302,0.001626080292361323,6395316.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,6395316.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,222033.20833333328,740470.8980797672,18703.333333333325,926.9113192951825
6472368.0,2133.5453107,0.0016490992632129816,6472368.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,6472368.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,228446.40833333344,761811.9607444934,18703.333333333325,926.9113192951825
6549420.0,2163.437280856,0.0016721803858776587,6549420.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,6549420.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,234874.48333333322,783151.0764742151,18703.333333333325,926.9113192951825
6626472.0,2192.933243083,0.001694955730517745,6626472.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,6626472.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,241291.88333333333,804495.7542070139,18703.333333333325,926.9113192951825
6703524.0,2219.258559601,0.001715282857052643,6703524.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,6703524.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,247718.20833333343,825839.8980523858,18703.333333333325,926.9113192951825
6780576.0,2246.715950395,0.0017364841161754407,6780576.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,6780576.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,254138.40833333344,847187.8897612735,18703.333333333325,926.9113192951825
6857628.0,2272.65024364,0.0017565093135941997,6857628.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,6857628.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,260562.28333333344,868536.6216153246,18703.333333333325,926.9113192951825
6934680.0,2298.445465915,0.0017764271271871047,6934680.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,6934680.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,266979.15833333344,889889.1798872411,18703.333333333325,926.9113192951825
7011732.0,2324.138469656,0.001796266012609349,7011732.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7011732.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,273404.7833333333,911240.6938500969,18703.333333333325,926.9113192951825
7088784.0,2351.128563628,0.001817106447898418,7088784.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7088784.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,279816.5833333332,932597.8703835191,18703.333333333325,926.9113192951825
7165836.0,2378.05538707,0.0018378980287675083,7165836.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7165836.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,286238.7083333331,953953.3135050248,18703.333333333325,926.9113192951825
7242888.0,2405.039351936,0.0018587337314596064,7242888.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7242888.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,292660.8333333336,975310.052730385,18703.333333333325,926.9113192951825
7319940.0,2431.691701215,0.0018793133767556506,7319940.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7319940.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,299081.3833333333,996668.4785765714,18703.333333333325,926.9113192951825
7396992.0,2458.244645901,0.0018998162666691459,7396992.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7396992.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,305504.2083333333,1018027.3526904031,18703.333333333325,926.9113192951825
7474044.0,2484.121755754,0.0019197973098592526,7474044.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7474044.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,311932.98333333374,1039385.4949427061,18703.333333333325,926.9113192951825
7551096.0,2510.072970783,0.0019398355734549873,7551096.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7551096.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,318344.6083333334,1060749.821797328,18703.333333333325,926.9113192951825
7628148.0,2536.227646812,0.0019600309397198993,7628148.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7628148.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,324768.8333333335,1082111.281962648,18703.333333333325,926.9113192951825
7705200.0,2563.780584763,0.0019813059757011467,7705200.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7705200.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,331187.63333333324,1103475.269952521,18703.333333333325,926.9113192951825
7705749.0,2564.051507074,0.0019815151687071664,7705749.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,7705749.0,2984728.0,20.0,20.0,20.0,0.0,100.0,100.0,3280.0,1.0,0.8,0.7,331233.98333333316,1103627.3074165613,18703.333333333325,926.9113192951825
