learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
134.0,0.02800145,2.2697465094841188E-9,134.0,100.0,?,?,?,134.0,327800.0,10.0,134.9,16.41442455078256,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
268.0,0.125945056,1.057556943460885E-8,268.0,100.0,?,?,?,268.0,327800.0,10.0,268.9,25.924891513755654,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
402.0,0.169015834,1.422806161786947E-8,402.0,100.0,?,?,?,402.0,327800.0,10.0,402.5,34.06937366935621,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
536.0,0.217780692,1.836342371099939E-8,536.0,100.0,?,?,?,536.0,327800.0,10.0,541.6999999999999,37.49385134777287,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
670.0,0.245755206,2.0735721088945866E-8,670.0,100.0,?,?,?,670.0,327800.0,10.0,679.3999999999999,36.890829935545405,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
804.0,0.269289404,2.273147037014779E-8,804.0,100.0,?,?,?,804.0,327800.0,10.0,813.1999999999999,41.611430053665686,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
938.0,0.294300766,2.4852486252370806E-8,938.0,100.0,?,?,?,938.0,327800.0,10.0,945.4,38.17270694561175,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1072.0,0.312263571,2.6375769738263137E-8,1072.0,100.0,?,?,?,1072.0,327800.0,10.0,1081.4,37.06211003167521,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1206.0,0.33029317,2.790471749525103E-8,1206.0,100.0,?,?,?,1206.0,327800.0,10.0,1209.2,30.853777006317326,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1340.0,0.34853539,2.945169595835937E-8,1340.0,100.0,?,?,?,1340.0,327800.0,10.0,1340.8000000000002,31.75181534617787,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1474.0,0.371570909,3.140515621591152E-8,1474.0,100.0,?,?,?,1474.0,327800.0,10.0,1471.6,33.163567694417665,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1608.0,0.395933026,3.3471114762334357E-8,1608.0,100.0,?,?,?,1608.0,327800.0,10.0,1603.5,34.89110042530743,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1742.0,0.422466867,3.5721240052487697E-8,1742.0,100.0,?,?,?,1742.0,327800.0,10.0,1736.5,36.16090583919477,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1876.0,0.449770155,3.803661605979626E-8,1876.0,100.0,?,?,?,1876.0,327800.0,10.0,1874.6999999999998,40.141555082538176,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010.0,0.470369374,3.978347297468119E-8,2010.0,100.0,?,?,?,2010.0,327800.0,10.0,2003.0,47.86090958879354,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2144.0,0.491413966,4.1568098452770044E-8,2144.0,100.0,?,?,?,2144.0,327800.0,10.0,2136.1999999999994,55.3028028222802,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2278.0,0.511720989,4.3290176534870015E-8,2278.0,100.0,?,?,?,2278.0,327800.0,10.0,2270.7,58.65160791582026,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2412.0,0.532616922,4.506219541840255E-8,2412.0,100.0,?,?,?,2412.0,327800.0,10.0,2404.2000000000003,66.78456242109976,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2546.0,0.553734713,4.685302832500181E-8,2546.0,100.0,?,?,?,2546.0,327800.0,10.0,2533.7999999999997,65.45532827814706,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2680.0,0.577031686,4.882866042935185E-8,2680.0,100.0,?,?,?,2680.0,327800.0,10.0,2670.0,64.88451279003333,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2814.0,0.600107164,5.078550929379545E-8,2814.0,100.0,?,?,?,2814.0,327800.0,10.0,2799.2999999999997,63.33517541180761,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2948.0,0.625999817,5.298126049862346E-8,2948.0,100.0,?,?,?,2948.0,327800.0,10.0,2935.3,62.82258970925803,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3082.0,0.649774057,5.499736584417728E-8,3082.0,100.0,?,?,?,3082.0,327800.0,10.0,3066.7000000000003,68.68616228097831,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3216.0,0.672415855,5.691743773630716E-8,3216.0,100.0,?,?,?,3216.0,327800.0,10.0,3199.6,74.19074515508429,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3350.0,0.6952783,5.885622095616741E-8,3350.0,100.0,?,?,?,3350.0,327800.0,10.0,3331.1,80.49078622219231,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3484.0,0.718091619,6.079083818833654E-8,3484.0,100.0,?,?,?,3484.0,327800.0,10.0,3465.1,71.18434596953959,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3618.0,0.740704572,6.27084639640525E-8,3618.0,100.0,?,?,?,3618.0,327800.0,10.0,3597.6000000000004,72.3835463194349,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3752.0,0.763631756,6.465273718670425E-8,3752.0,100.0,?,?,?,3752.0,327800.0,10.0,3728.0,78.3921764803946,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3886.0,0.786063888,6.655502896290273E-8,3886.0,100.0,?,?,?,3886.0,327800.0,10.0,3870.5,80.27349085054999,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
