learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
352.0,0.033385206,2.7121551564956702E-9,352.0,100.0,?,?,?,352.0,328496.0,10.0,192.9,54.14271265215046,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
704.0,0.125591964,1.0548083707926175E-8,704.0,100.0,?,?,?,704.0,328496.0,10.0,395.50000000000006,109.35695882953425,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1056.0,0.175363254,1.4777754946909847E-8,1056.0,100.0,?,?,?,1056.0,328496.0,10.0,585.2,167.9648111295273,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1408.0,0.213502597,1.8018918319625988E-8,1408.0,100.0,?,?,?,1408.0,328496.0,10.0,773.5,213.659776279954,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1760.0,0.248623074,2.1003531968705356E-8,1760.0,100.0,?,?,?,1760.0,328496.0,10.0,963.4,270.16135096559526,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2112.0,0.281351663,2.3784877832672663E-8,2112.0,100.0,?,?,?,2112.0,328496.0,10.0,1154.7,311.85931657292736,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2464.0,0.30992601,2.6213187279316286E-8,2464.0,100.0,?,?,?,2464.0,328496.0,10.0,1345.2000000000003,371.96439495079517,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2816.0,0.337174846,2.852885195115788E-8,2816.0,100.0,?,?,?,2816.0,328496.0,10.0,1538.5,421.09730994681547,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3168.0,0.363897587,3.079980793872641E-8,3168.0,100.0,?,?,?,3168.0,328496.0,10.0,1732.0,485.99908550439795,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3520.0,0.38998511,3.301678173485315E-8,3520.0,100.0,?,?,?,3520.0,328496.0,10.0,1924.2999999999997,549.5545772107929,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3872.0,0.418575652,3.5446467467418144E-8,3872.0,100.0,?,?,?,3872.0,328496.0,10.0,2119.1000000000004,613.0172101988654,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4224.0,0.451437324,3.823912301087131E-8,4224.0,100.0,?,?,?,4224.0,328496.0,10.0,2308.9,664.2841510478279,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4576.0,0.48489978,4.108283447040866E-8,4576.0,100.0,?,?,?,4576.0,328496.0,10.0,2506.5,729.711548794758,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4928.0,0.507595942,4.3011603116885654E-8,4928.0,100.0,?,?,?,4928.0,328496.0,10.0,2698.2999999999997,782.0731778775919,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5280.0,0.52771364,4.4721248348607785E-8,5280.0,100.0,?,?,?,5280.0,328496.0,10.0,2888.0,843.8543844895411,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
