learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
3860.0,11.430312558,2.9883138265024996E-6,3860.0,99.9,99.9,99.7946611909651,99.82456140350875,?,?,?,3860.0,1222176.0,10.0,0.0,23105.4,158.66050408200405,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3870.0,11.463658561,2.9988570925453926E-6,3870.0,99.9,99.9,99.79381443298969,99.82578397212542,?,?,?,3870.0,1222176.0,10.0,0.0,23170.0,157.03432038181268,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3880.0,11.497726744,3.009628695875692E-6,3880.0,99.9,99.9,99.7946611909651,99.82638888888887,?,?,?,3880.0,1222176.0,10.0,0.0,23232.9,159.07681582598175,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3890.0,11.530599911,3.0200224616698548E-6,3890.0,99.9,99.9,99.79550102249489,99.82638888888887,?,?,?,3890.0,1222176.0,10.0,0.0,23290.500000000004,159.84245716051575,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3900.0,11.563406337,3.0303951254411164E-6,3900.0,99.9,99.9,99.79591836734694,99.82698961937714,?,?,?,3900.0,1222176.0,10.0,0.0,23351.2,161.68130517918428,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3910.0,11.596676524,3.0409144201475254E-6,3910.0,99.9,99.9,99.79550102249489,99.82668977469673,?,?,?,3910.0,1222176.0,10.0,0.0,23410.1,159.7160327303147,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3920.0,11.630220792,3.0515203731829795E-6,3920.0,99.9,99.9,99.79716024340772,99.82638888888887,?,?,?,3920.0,1222176.0,10.0,0.0,23470.9,160.58050940260475,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3930.0,11.6641816,3.0622580269214383E-6,3930.0,99.9,99.9,99.79919678714859,99.82547993019199,?,?,?,3930.0,1222176.0,10.0,0.0,23528.5,156.99203801467144,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3940.0,11.698261168,3.0730332299360504E-6,3940.0,99.9,99.9,99.800796812749,99.82638888888887,?,?,?,3940.0,1222176.0,10.0,0.0,23586.4,153.86660889658063,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3950.0,11.732174109,3.0837557491915047E-6,3950.0,99.9,99.9,99.8015873015873,99.82547993019199,?,?,?,3950.0,1222176.0,10.0,0.0,23649.0,150.57002800469058,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
