learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
55000.0,1.956934506,3.101874382968371E-7,55000.0,100.0,100.0,?,100.0,?,?,?,55000.0,620128.0,10.0,0.0,329807.6,408.1628759862064,26976.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60000.0,2.093873775,3.3215627069323013E-7,60000.0,100.0,100.0,?,100.0,?,?,?,60000.0,620128.0,10.0,0.0,359857.5,398.31708474530706,26976.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65000.0,2.228683263,3.537834275266404E-7,65000.0,100.0,100.0,?,100.0,?,?,?,65000.0,620128.0,10.0,0.0,389940.1,402.7928748128518,26976.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70000.0,2.363253598,3.7537221762848807E-7,70000.0,100.0,100.0,?,100.0,?,?,?,70000.0,620128.0,10.0,0.0,419956.6,385.6760874677668,26976.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75000.0,2.497202904,3.9686137756497906E-7,75000.0,100.0,100.0,?,100.0,?,?,?,75000.0,620128.0,10.0,0.0,449923.1,419.8646475023046,26976.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80000.0,2.633511788,4.1872907883579116E-7,80000.0,99.9,99.9,-Infinity,99.9,?,?,?,80000.0,620128.0,10.0,0.0,479954.3,455.55144849096985,26976.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
85000.0,2.770418578,4.407522027514916E-7,85000.0,100.0,100.0,?,100.0,?,?,?,85000.0,621808.0,10.0,0.0,509921.89999999997,530.1696688587288,26976.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90000.0,2.905423517,4.624693907801393E-7,90000.0,100.0,100.0,?,100.0,?,?,?,90000.0,621808.0,10.0,0.0,539961.6,557.3919825600492,26976.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95000.0,3.044130472,4.84770036266115E-7,95000.0,100.0,100.0,?,100.0,?,?,?,95000.0,621472.0,10.0,0.0,569942.6,645.0264766314291,26976.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100000.0,3.20652778,5.110011718185909E-7,100000.0,99.8,99.8,0.0,99.7997997997998,?,?,?,100000.0,624368.0,10.0,0.0,599824.1000000001,696.1646436807204,27224.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105000.0,3.432418822,5.629812264367856E-7,105000.0,100.0,100.0,?,100.0,?,?,?,105000.0,889488.0,10.0,0.0,629871.1,730.4207995700106,53696.0,0.0,9.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110000.0,3.584962598,5.985252426588122E-7,110000.0,100.0,100.0,?,100.0,?,?,?,110000.0,900688.0,10.0,0.0,659868.1,864.1868946523562,54816.0,0.0,9.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115000.0,3.785016952,6.44718975385262E-7,115000.0,99.8,99.8,-Infinity,99.8,?,?,?,115000.0,892560.0,10.0,0.0,689851.0000000001,918.1294994594775,53993.59999999999,104.5659812962329,11.400000000000002,0.8432740427115684,6.200000000000001,0.4216370213557842,6.200000000000001,0.4216370213557842,5.200000000000001,0.4216370213557842,0.0,0.0,0.0,0.0,1.0,0.0
120000.0,3.938187804,6.800870304028028E-7,120000.0,100.0,100.0,?,100.0,?,?,?,120000.0,892560.0,10.0,0.0,719892.6,910.3837042087769,53993.59999999999,104.5659812962329,11.400000000000002,0.8432740427115684,6.200000000000001,0.4216370213557842,6.200000000000001,0.4216370213557842,5.200000000000001,0.4216370213557842,0.0,0.0,0.0,0.0,1.0,0.0
125000.0,4.140783813,7.359868684378412E-7,125000.0,100.0,100.0,?,100.0,?,?,?,125000.0,1066552.0,10.0,0.0,749929.3,786.3595516329867,71361.59999999999,8993.391588642555,14.0,1.4142135623730951,7.5,0.7071067811865476,7.5,0.7071067811865476,5.300000000000001,0.483045891539648,0.0,0.0,0.0,0.0,1.0,0.0
130000.0,4.324335523,7.87255428590756E-7,130000.0,100.0,100.0,?,100.0,?,?,?,130000.0,1079680.0,10.0,0.0,779859.5,791.7755363737979,72672.79999999999,11188.327536618988,14.0,1.4142135623730951,7.5,0.7071067811865476,7.5,0.7071067811865476,5.300000000000001,0.483045891539648,0.0,0.0,0.0,0.0,1.0,0.0
135000.0,4.487990693,8.306322748536514E-7,135000.0,100.0,100.0,?,100.0,?,?,?,135000.0,1024544.0,10.0,1.0,730654.3,249997.71660381666,67255.2,21916.488104722535,12.6,4.29987079909256,6.8,2.14993539954628,6.8,2.14993539954628,4.7,1.70293863659264,0.0,0.0,0.0,0.0,1.0,0.0
140000.0,4.637044972,8.701456292354689E-7,140000.0,99.9,99.9,-Infinity,99.9,?,?,?,140000.0,1024712.0,10.0,1.0,760634.2999999999,250036.77856980695,67255.2,21916.488104722535,12.6,4.29987079909256,6.8,2.14993539954628,6.8,2.14993539954628,4.7,1.70293863659264,0.0,0.0,0.0,0.0,1.0,0.0
145000.0,4.786908807,9.098801051747966E-7,145000.0,100.0,100.0,?,100.0,?,?,?,145000.0,1024880.0,10.0,1.0,790651.6,249980.76646156423,67255.2,21916.488104722535,12.6,4.29987079909256,6.8,2.14993539954628,6.8,2.14993539954628,4.7,1.70293863659264,0.0,0.0,0.0,0.0,1.0,0.0
150000.0,4.934804319,9.490927054869302E-7,150000.0,100.0,100.0,?,100.0,?,?,?,150000.0,1024880.0,10.0,1.0,820686.5,249941.33239100108,67255.2,21916.488104722535,12.6,4.29987079909256,6.8,2.14993539954628,6.8,2.14993539954628,4.7,1.70293863659264,0.0,0.0,0.0,0.0,1.0,0.0
155000.0,5.084334935,9.887193361039295E-7,155000.0,100.0,100.0,?,100.0,?,?,?,155000.0,1024376.0,10.0,2.0,837797.7000000001,290571.0741641363,67255.2,21916.488104722535,12.6,4.29987079909256,6.8,2.14993539954628,6.8,2.14993539954628,4.7,1.70293863659264,0.0,0.0,0.0,0.0,1.0,0.0
160000.0,5.246848691,1.026974243031649E-6,160000.0,100.0,100.0,?,100.0,?,?,?,160000.0,909912.0,10.0,5.0,676586.6000000001,455655.28098728316,56469.600000000006,31562.340439904714,10.200000000000001,6.47731082746193,5.6000000000000005,3.238655413730965,5.6000000000000005,3.238655413730965,3.6999999999999997,2.5841396591085743,0.0,0.0,0.0,0.0,1.0,0.0
165000.0,5.433835516,1.0769306534083145E-6,165000.0,100.0,100.0,?,100.0,?,?,?,165000.0,1032720.0,10.0,5.0,706522.0,455601.2213818864,68493.6,38248.12634249044,11.999999999999998,7.6157731058639095,6.499999999999999,3.8078865529319548,6.499999999999999,3.8078865529319548,4.1,2.8460498941515415,0.0,0.0,0.0,0.0,1.0,0.0
170000.0,5.597178392,1.1234007560835487E-6,170000.0,100.0,100.0,?,100.0,?,?,?,170000.0,1099704.0,10.0,5.0,736476.8999999999,455595.86027444445,75049.59999999999,42946.71225082958,11.999999999999998,7.6157731058639095,6.499999999999999,3.8078865529319548,6.499999999999999,3.8078865529319548,4.1,2.8460498941515415,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
175000.0,5.749675457,1.1667852883126854E-6,175000.0,100.0,100.0,?,100.0,?,?,?,175000.0,1099704.0,10.0,5.0,766459.0,455519.4945641734,75049.59999999999,42946.71225082958,11.999999999999998,7.6157731058639095,6.499999999999999,3.8078865529319548,6.499999999999999,3.8078865529319548,4.1,2.8460498941515415,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
180000.0,5.906802689,1.2115417084088444E-6,180000.0,100.0,100.0,?,100.0,?,?,?,180000.0,1101048.0,10.0,5.0,796509.5,455529.1886538239,75049.59999999999,42946.71225082958,11.999999999999998,7.6157731058639095,6.499999999999999,3.8078865529319548,6.499999999999999,3.8078865529319548,4.1,2.8460498941515415,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
185000.0,6.065500913,1.2567456128590822E-6,185000.0,100.0,100.0,?,100.0,?,?,?,185000.0,1101048.0,10.0,5.0,826606.9,455556.02516959666,75049.59999999999,42946.71225082958,11.999999999999998,7.6157731058639095,6.499999999999999,3.8078865529319548,6.499999999999999,3.8078865529319548,4.1,2.8460498941515415,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
190000.0,6.223171139,1.3016567004006252E-6,190000.0,100.0,100.0,?,100.0,?,?,?,190000.0,1101048.0,10.0,5.0,856501.5,455605.1273341496,75049.59999999999,42946.71225082958,11.999999999999998,7.6157731058639095,6.499999999999999,3.8078865529319548,6.499999999999999,3.8078865529319548,4.1,2.8460498941515415,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
195000.0,6.372977432,1.3443278102853604E-6,195000.0,100.0,100.0,?,100.0,?,?,?,195000.0,1101048.0,10.0,5.0,886466.6000000001,455657.83765969734,75049.59999999999,42946.71225082958,11.999999999999998,7.6157731058639095,6.499999999999999,3.8078865529319548,6.499999999999999,3.8078865529319548,4.1,2.8460498941515415,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
200000.0,6.563244486,1.4080394805519986E-6,200000.0,100.0,100.0,?,100.0,?,?,?,200000.0,1294368.0,10.0,6.0,893305.9000000001,497063.19041623536,94419.20000000001,56107.41459577533,13.799999999999999,7.955431408094026,7.3999999999999995,3.977715704047013,7.3999999999999995,3.977715704047013,4.3,2.5407785333546005,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
205000.0,6.714728056,1.4587841000966562E-6,205000.0,100.0,100.0,?,100.0,?,?,?,205000.0,1294872.0,10.0,6.0,923209.2000000001,497091.2875183211,94419.20000000001,56107.41459577533,13.799999999999999,7.955431408094026,7.3999999999999995,3.977715704047013,7.3999999999999995,3.977715704047013,4.3,2.5407785333546005,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
210000.0,6.872618579,1.512788911168269E-6,210000.0,100.0,100.0,?,100.0,?,?,?,210000.0,1322144.0,10.0,6.0,953273.7000000001,497067.8733524449,97091.2,51961.808224459965,14.2,7.37563556583431,7.6,3.687817782917155,7.6,3.687817782917155,4.5,2.273030282830976,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
215000.0,7.024407353,1.5657376995100248E-6,215000.0,100.0,100.0,?,100.0,?,?,?,215000.0,1348400.0,10.0,6.0,983235.4,496971.6854503663,99713.6,48187.55310750784,14.2,7.37563556583431,7.6,3.687817782917155,7.6,3.687817782917155,4.5,2.273030282830976,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
220000.0,7.18684775,1.624472358365299E-6,220000.0,100.0,100.0,100.0,100.0,?,?,?,220000.0,1397664.0,10.0,6.0,1013205.2,497085.70139627054,104580.0,42284.05467785699,15.399999999999999,5.481281277625191,8.2,2.7406406388125957,8.2,2.7406406388125957,4.8999999999999995,1.5951314818673865,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
225000.0,7.353545967,1.6847465456247496E-6,225000.0,100.0,100.0,?,100.0,?,?,?,225000.0,1397664.0,10.0,6.0,1043078.0,497099.92144303006,104580.0,42284.05467785699,15.399999999999999,5.481281277625191,8.2,2.7406406388125957,8.2,2.7406406388125957,4.8999999999999995,1.5951314818673865,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
230000.0,7.512272682,1.7421384236853737E-6,230000.0,100.0,100.0,?,100.0,?,?,?,230000.0,1397664.0,10.0,6.0,1073103.0999999999,497114.8315258648,104580.0,42284.05467785699,15.399999999999999,5.481281277625191,8.2,2.7406406388125957,8.2,2.7406406388125957,4.8999999999999995,1.5951314818673865,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
235000.0,7.669848952,1.7991143276665527E-6,235000.0,100.0,100.0,?,100.0,?,?,?,235000.0,1397664.0,10.0,6.0,1103142.7000000002,497121.246573163,104580.0,42284.05467785699,15.399999999999999,5.481281277625191,8.2,2.7406406388125957,8.2,2.7406406388125957,4.8999999999999995,1.5951314818673865,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
240000.0,7.825882071,1.855586515980032E-6,240000.0,100.0,100.0,?,100.0,?,?,?,240000.0,1399008.0,10.0,6.0,1133151.4,497076.71641132684,104580.0,42284.05467785699,15.399999999999999,5.481281277625191,8.2,2.7406406388125957,8.2,2.7406406388125957,4.8999999999999995,1.5951314818673865,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
245000.0,7.982962636,1.9124378005273064E-6,245000.0,100.0,100.0,?,100.0,?,?,?,245000.0,1399008.0,10.0,6.0,1163050.7,497066.95948937413,104580.0,42284.05467785699,15.399999999999999,5.481281277625191,8.2,2.7406406388125957,8.2,2.7406406388125957,4.8999999999999995,1.5951314818673865,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
250000.0,8.137400984,1.968332802351109E-6,250000.0,100.0,100.0,?,100.0,?,?,?,250000.0,1399008.0,10.0,6.0,1193123.8000000003,497095.58740118914,104580.0,42284.05467785699,15.399999999999999,5.481281277625191,8.2,2.7406406388125957,8.2,2.7406406388125957,4.8999999999999995,1.5951314818673865,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
255000.0,8.289816048,2.023495528387618E-6,255000.0,100.0,100.0,?,100.0,?,?,?,255000.0,1399008.0,10.0,6.0,1223083.5,497163.49046817585,104580.0,42284.05467785699,15.399999999999999,5.481281277625191,8.2,2.7406406388125957,8.2,2.7406406388125957,4.8999999999999995,1.5951314818673865,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
260000.0,8.456080941,2.0854309307494244E-6,260000.0,100.0,100.0,100.0,100.0,?,?,?,260000.0,1439928.0,10.0,6.0,1253100.9,497140.04624662857,108662.4,35899.87534240196,16.599999999999998,3.6270588023294517,8.799999999999999,1.8135294011647258,8.799999999999999,1.8135294011647258,5.5,0.7071067811865476,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
265000.0,8.619816232,2.1464240300497827E-6,265000.0,100.0,100.0,?,100.0,?,?,?,265000.0,1439928.0,10.0,6.0,1283109.8,497250.95613735233,108662.4,35899.87534240196,16.599999999999998,3.6270588023294517,8.799999999999999,1.8135294011647258,8.799999999999999,1.8135294011647258,5.5,0.7071067811865476,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
270000.0,8.775977152,2.20459559735347E-6,270000.0,100.0,100.0,?,100.0,?,?,?,270000.0,1439928.0,10.0,6.0,1313040.6,497373.4490923741,108662.4,35899.87534240196,16.599999999999998,3.6270588023294517,8.799999999999999,1.8135294011647258,8.799999999999999,1.8135294011647258,5.5,0.7071067811865476,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
275000.0,8.930385472,2.2621143029241675E-6,275000.0,100.0,100.0,?,100.0,?,?,?,275000.0,1439928.0,10.0,6.0,1343091.8,497431.2105569752,108662.4,35899.87534240196,16.599999999999998,3.6270588023294517,8.799999999999999,1.8135294011647258,8.799999999999999,1.8135294011647258,5.5,0.7071067811865476,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
280000.0,9.132184342,2.3388438762261386E-6,280000.0,100.0,100.0,?,100.0,?,?,?,280000.0,1469760.0,10.0,6.0,1372981.8,497523.8160326933,111582.40000000001,32787.23910033021,19.0,3.2659863237109037,10.0,1.6329931618554518,10.0,1.6329931618554518,6.0,0.6666666666666666,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
285000.0,9.28921079,2.39907619489967E-6,285000.0,100.0,100.0,?,100.0,?,?,?,285000.0,1482720.0,10.0,6.0,1402999.0,497422.2347067596,112893.6,29766.892164879344,19.0,3.2659863237109037,10.0,1.6329931618554518,10.0,1.6329931618554518,6.0,0.6666666666666666,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
290000.0,9.450569096,2.460980817141177E-6,290000.0,100.0,100.0,?,100.0,?,?,?,290000.0,1482976.0,10.0,6.0,1432999.3,497376.6569248992,112918.4,29712.38264577395,19.2,2.7406406388125952,10.1,1.3703203194062976,10.1,1.3703203194062976,6.1,0.5676462121975466,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
295000.0,9.61919994,2.5297015830297686E-6,295000.0,100.0,100.0,?,100.0,?,?,?,295000.0,1575264.0,10.0,6.0,1462931.4,497426.76450245193,122119.2,35053.1880712091,19.2,2.7406406388125952,10.1,1.3703203194062976,10.1,1.3703203194062976,6.1,0.5676462121975466,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
300000.0,9.779053185,2.5948452848911948E-6,300000.0,100.0,100.0,?,100.0,?,?,?,300000.0,1575264.0,10.0,6.0,1492872.1,497396.05952208745,122119.2,35053.1880712091,19.2,2.7406406388125952,10.1,1.3703203194062976,10.1,1.3703203194062976,6.1,0.5676462121975466,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
305000.0,9.958394454,2.6713711188013457E-6,305000.0,100.0,100.0,100.0,100.0,?,?,?,305000.0,1649416.0,10.0,6.0,1522978.0,497384.622488919,129520.8,24844.05504922433,20.6,1.5776212754932306,10.8,0.7888106377466153,10.8,0.7888106377466153,6.200000000000001,0.7888106377466156,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
310000.0,10.120376839,2.7404898283989684E-6,310000.0,100.0,100.0,?,100.0,?,?,?,310000.0,1649416.0,10.0,6.0,1552937.4,497511.81885976903,129520.8,24844.05504922433,20.6,1.5776212754932306,10.8,0.7888106377466153,10.8,0.7888106377466153,6.200000000000001,0.7888106377466156,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
315000.0,10.283456116,2.81007658740584E-6,315000.0,100.0,100.0,?,100.0,?,?,?,315000.0,1649416.0,10.0,6.0,1582894.9,497624.9514897852,129520.8,24844.05504922433,20.6,1.5776212754932306,10.8,0.7888106377466153,10.8,0.7888106377466153,6.200000000000001,0.7888106377466156,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
320000.0,10.477620007,2.89292730970119E-6,320000.0,100.0,100.0,?,100.0,?,?,?,320000.0,1649416.0,10.0,6.0,1612885.6,497623.2533909341,129520.8,24844.05504922433,20.6,1.5776212754932306,10.8,0.7888106377466153,10.8,0.7888106377466153,6.200000000000001,0.7888106377466156,2190.9333333333334,4628.65402081906,0.0,0.0,1.0023793247132047,0.005026349149515298
325000.0,10.657106017,2.9689042164249053E-6,325000.0,100.0,100.0,?,100.0,?,?,?,325000.0,1636264.0,10.0,6.0,1643028.0999999999,497539.935999882,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,2977.1333333333337,4876.242249322123,0.0,0.0,1.0040243683831784,0.006605141024997602
330000.0,10.826757248,3.0407180349684813E-6,330000.0,100.0,100.0,?,100.0,?,?,?,330000.0,1636264.0,10.0,6.0,1672838.5,497589.16102594114,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,2977.1333333333337,4876.242249322123,0.0,0.0,1.0040243683831784,0.006605141024997602
335000.0,10.996636023,3.1126281734941193E-6,335000.0,100.0,100.0,?,100.0,?,?,?,335000.0,1636264.0,10.0,6.0,1702893.7,497612.62158029224,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,4326.806060606061,5750.188550768651,0.0,0.0,1.0049835234645452,0.0066520605518610885
340000.0,11.170812888,3.1863577049798E-6,340000.0,100.0,100.0,?,100.0,?,?,?,340000.0,1636264.0,10.0,6.0,1732898.0999999999,497565.6892595411,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,4326.806060606061,5750.188550768651,0.0,0.0,1.0049835234645452,0.0066520605518610885
345000.0,11.344659708,3.2599475275367475E-6,345000.0,100.0,100.0,?,100.0,?,?,?,345000.0,1636264.0,10.0,6.0,1763000.7,497645.79058872565,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,4326.806060606061,5750.188550768651,0.0,0.0,1.0049835234645452,0.0066520605518610885
350000.0,11.512724002,3.331089591415849E-6,350000.0,100.0,100.0,?,100.0,?,?,?,350000.0,1636264.0,10.0,6.0,1793092.8,497614.7063180062,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,4326.806060606061,5750.188550768651,0.0,0.0,1.0049835234645452,0.0066520605518610885
355000.0,11.682724339,3.4030511874602935E-6,355000.0,100.0,100.0,?,100.0,?,?,?,355000.0,1636264.0,10.0,6.0,1823140.6,497660.7806935251,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,4326.806060606061,5750.188550768651,0.0,0.0,1.0049835234645452,0.0066520605518610885
360000.0,11.851286034,3.4744111284904836E-6,360000.0,100.0,100.0,?,100.0,?,?,?,360000.0,1636432.0,10.0,6.0,1853098.7,497631.9746959483,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,4326.806060606061,5750.188550768651,0.0,0.0,1.0049835234645452,0.0066520605518610885
365000.0,12.019901325,3.5458084158009697E-6,365000.0,100.0,100.0,?,100.0,?,?,?,365000.0,1636768.0,10.0,6.0,1883023.9999999998,497719.88855022105,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,4326.806060606061,5750.188550768651,0.0,0.0,1.0049835234645452,0.0066520605518610885
370000.0,12.189235517,3.617510109556093E-6,370000.0,100.0,100.0,?,100.0,?,?,?,370000.0,1636768.0,10.0,6.0,1912972.3,497602.2406617224,128122.4,23947.65314968834,20.8,1.751190071541826,10.9,0.875595035770913,10.9,0.875595035770913,6.300000000000001,0.8232726023485646,4326.806060606061,5750.188550768651,0.0,0.0,1.0049835234645452,0.0066520605518610885
