learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
235000.0,7.830578676,1.6036333727502826E-6,235000.0,100.0,100.0,?,100.0,?,?,?,235000.0,846456.0,10.0,24.0,319163.7,219201.7498526313,49736.8,11064.470432675735,8.2,2.859681411936962,4.6,1.429840705968481,4.6,1.429840705968481,2.6999999999999993,0.8232726023485645,0.0,0.0,0.0,0.0,1.0,0.0
240000.0,7.995007361,1.6390418527898734E-6,240000.0,99.9,99.9,-Infinity,99.9,?,?,?,240000.0,832400.0,10.0,25.0,338864.8,233682.34946506144,48400.8,14441.547199351984,8.0,3.2998316455372216,4.5,1.6499158227686108,4.5,1.6499158227686108,2.5999999999999996,1.0749676997731399,0.0,0.0,0.0,0.0,1.0,0.0
245000.0,8.144643515,1.671329907034342E-6,245000.0,100.0,100.0,?,100.0,?,?,?,245000.0,834080.0,10.0,25.0,368764.10000000003,233676.7706381569,48400.8,14441.547199351984,8.0,3.2998316455372216,4.5,1.6499158227686108,4.5,1.6499158227686108,2.5999999999999996,1.0749676997731399,0.0,0.0,0.0,0.0,1.0,0.0
250000.0,8.293309188,1.7034150149761702E-6,250000.0,100.0,100.0,?,100.0,?,?,?,250000.0,834248.0,10.0,25.0,398837.19999999995,233612.9529522425,48400.8,14441.547199351984,8.0,3.2998316455372216,4.5,1.6499158227686108,4.5,1.6499158227686108,2.5999999999999996,1.0749676997731399,0.0,0.0,0.0,0.0,1.0,0.0
255000.0,8.443626972,1.7358566824296678E-6,255000.0,100.0,100.0,?,100.0,?,?,?,255000.0,834248.0,10.0,25.0,428796.9,233610.43493124758,48400.8,14441.547199351984,8.0,3.2998316455372216,4.5,1.6499158227686108,4.5,1.6499158227686108,2.5999999999999996,1.0749676997731399,0.0,0.0,0.0,0.0,1.0,0.0
260000.0,8.591408224,1.7682262033700098E-6,260000.0,100.0,100.0,?,100.0,?,?,?,260000.0,846680.0,10.0,25.0,458814.30000000005,233576.18796494076,49624.8,15609.230522710308,8.2,3.155242550986462,4.6,1.577621275493231,4.6,1.577621275493231,2.6999999999999997,1.0593499054713802,0.0,0.0,0.0,0.0,1.0,0.0
265000.0,8.742205135,1.8000774998752548E-6,265000.0,100.0,100.0,?,100.0,?,?,?,265000.0,816464.0,10.0,26.0,413816.0,256590.19929365104,46879.200000000004,20235.758343421017,7.2,3.7058512292499457,4.1,1.852925614624973,4.1,1.852925614624973,2.4000000000000004,1.3498971154211057,0.0,0.0,0.0,0.0,1.0,0.0
270000.0,8.896882417,1.8330413183512438E-6,270000.0,99.7,99.7,-Infinity,99.7,?,?,?,270000.0,823784.0,10.0,28.0,346512.4,280133.9932842456,48067.2,26135.13006068439,6.2,3.9101008796307144,3.6,1.9550504398153572,3.6,1.9550504398153572,2.1,1.5238839267549946,0.0,0.0,0.0,0.0,1.0,0.0
275000.0,9.065245658,1.8719250515825532E-6,275000.0,100.0,100.0,?,100.0,?,?,?,275000.0,892736.0,10.0,28.0,376563.60000000003,280147.3679322684,54532.0,20103.916434366714,7.2,3.0477678535099897,4.1,1.5238839267549946,4.1,1.5238839267549946,2.5999999999999996,1.07496769977314,0.0,0.0,0.0,0.0,1.0,0.0
280000.0,9.227717407,1.9099333485445837E-6,280000.0,100.0,100.0,?,100.0,?,?,?,280000.0,904280.0,10.0,28.0,406453.60000000003,280081.2444826203,55581.600000000006,21298.713258994987,7.8,3.552776691859794,4.3999999999999995,1.776388345929897,4.3999999999999995,1.776388345929897,2.9,1.286683937707919,0.0,0.0,0.0,0.0,1.0,0.0
285000.0,9.385188285,1.9462793134591276E-6,285000.0,100.0,100.0,?,100.0,?,?,?,285000.0,892192.0,10.0,29.0,429643.1,290090.1215628037,54291.2,23543.79905528323,7.6,3.8930136855083823,4.3,1.9465068427541912,4.3,1.9465068427541912,2.8,1.4757295747452437,0.0,0.0,0.0,0.0,1.0,0.0
290000.0,9.534955942,1.982446996036145E-6,290000.0,100.0,100.0,?,100.0,?,?,?,290000.0,933480.0,10.0,29.0,459643.4,289981.033786771,58381.6,26639.081745936117,7.6,3.8930136855083823,4.3,1.9465068427541912,4.3,1.9465068427541912,2.8,1.4757295747452437,0.0,0.0,0.0,0.0,1.0,0.0
295000.0,9.704299809,2.018693474736549E-6,295000.0,100.0,100.0,?,100.0,?,?,?,295000.0,827368.0,10.0,31.0,373715.80000000005,339903.5100138469,48120.0,31143.6206273095,7.0,5.57773351022717,4.0,2.788866755113585,4.0,2.788866755113585,2.3,1.946506842754191,0.0,0.0,0.0,0.0,1.0,0.0
300000.0,9.852495825,2.050968593000807E-6,300000.0,100.0,100.0,?,100.0,?,?,?,300000.0,841848.0,10.0,31.0,403656.5,339953.8850390839,49431.99999999999,32883.11615403869,7.0,5.57773351022717,4.0,2.788866755113585,4.0,2.788866755113585,2.3,1.946506842754191,0.0,0.0,0.0,0.0,1.0,0.0
305000.0,10.004362573,2.085088209565352E-6,305000.0,100.0,100.0,?,100.0,?,?,?,305000.0,868448.0,10.0,32.0,425686.5,350067.9773403541,52104.0,36004.41829677142,7.4,6.022181221672648,4.2,3.011090610836324,4.2,3.011090610836324,2.4,2.065591117977289,0.0,0.0,0.0,0.0,1.0,0.0
310000.0,10.180224799,2.1260812763848487E-6,310000.0,100.0,100.0,?,100.0,?,?,?,310000.0,901032.0,10.0,32.0,455645.89999999997,350068.03033488285,55235.99999999999,36799.78169017371,8.8,6.069962474714687,4.9,3.0349812373573437,4.9,3.0349812373573437,2.8,1.6193277068654826,0.0,0.0,0.0,0.0,1.0,0.0
315000.0,10.336482996,2.1651742986943986E-6,315000.0,100.0,100.0,?,100.0,?,?,?,315000.0,967072.0,10.0,32.0,485603.4,350007.03850548173,61729.6,31442.09182749915,9.200000000000001,5.846176338238333,5.1000000000000005,2.9230881691191666,5.1000000000000005,2.9230881691191666,3.0,1.5634719199411433,0.0,0.0,0.0,0.0,1.0,0.0
320000.0,10.48692252,2.202811592486865E-6,320000.0,100.0,100.0,?,100.0,?,?,?,320000.0,967072.0,10.0,32.0,515594.1,349914.131486712,61729.6,31442.09182749915,9.200000000000001,5.846176338238333,5.1000000000000005,2.9230881691191666,5.1000000000000005,2.9230881691191666,3.0,1.5634719199411433,0.0,0.0,0.0,0.0,1.0,0.0
325000.0,10.636793454,2.2403196624691698E-6,325000.0,100.0,100.0,?,100.0,?,?,?,325000.0,967408.0,10.0,32.0,545736.6000000001,349928.52971244155,61729.6,31442.09182749915,9.200000000000001,5.846176338238333,5.1000000000000005,2.9230881691191666,5.1000000000000005,2.9230881691191666,3.0,1.5634719199411433,0.0,0.0,0.0,0.0,1.0,0.0
330000.0,10.783533192,2.277050468278233E-6,330000.0,100.0,100.0,?,100.0,?,?,?,330000.0,967576.0,10.0,32.0,575547.0,350040.1845137847,61729.6,31442.09182749915,9.200000000000001,5.846176338238333,5.1000000000000005,2.9230881691191666,5.1000000000000005,2.9230881691191666,3.0,1.5634719199411433,0.0,0.0,0.0,0.0,1.0,0.0
335000.0,10.930261027,2.313797425748689E-6,335000.0,100.0,100.0,?,100.0,?,?,?,335000.0,968080.0,10.0,32.0,605602.2,350051.1554853408,61729.6,31442.09182749915,9.200000000000001,5.846176338238333,5.1000000000000005,2.9230881691191666,5.1000000000000005,2.9230881691191666,3.0,1.5634719199411433,0.0,0.0,0.0,0.0,1.0,0.0
340000.0,11.099627608,2.3604473531577383E-6,340000.0,100.0,100.0,?,100.0,?,?,?,340000.0,1064696.0,10.0,33.0,609933.3,386194.52373729716,71612.0,36830.90262869544,10.0,5.981452814975453,5.5,2.9907264074877267,5.5,2.9907264074877267,3.2,1.6193277068654823,0.0,0.0,0.0,0.0,1.0,0.0
345000.0,11.251684958,2.402532333236711E-6,345000.0,100.0,100.0,100.0,100.0,?,?,?,345000.0,1069848.0,10.0,33.0,640035.9,386208.6673886281,72060.00000000001,36915.923357452855,10.0,5.981452814975453,5.5,2.9907264074877267,5.5,2.9907264074877267,3.2,1.6193277068654823,0.0,0.0,0.0,0.0,1.0,0.0
350000.0,11.405871062,2.4408203989337654E-6,350000.0,100.0,100.0,?,100.0,?,?,?,350000.0,959888.0,10.0,34.0,582781.8999999999,428866.07648009807,61168.0,36513.11498930518,8.2,5.672545969648706,4.6,2.836272984824353,4.6,2.836272984824353,2.6999999999999997,1.766981104093143,0.0,0.0,0.0,0.0,1.0,0.0
355000.0,11.562815162,2.4730460122987154E-6,355000.0,100.0,100.0,?,100.0,?,?,?,355000.0,793704.0,10.0,38.0,486778.6,488575.3988804139,44596.0,38330.57562254389,5.6,5.660781257427675,3.3,2.8303906287138374,3.3,2.8303906287138374,1.9000000000000004,2.1317702607092643,0.0,0.0,0.0,0.0,1.0,0.0
360000.0,11.705938032,2.502464789564736E-6,360000.0,100.0,100.0,?,100.0,?,?,?,360000.0,794544.0,10.0,38.0,516736.69999999995,488648.9388464779,44596.0,38330.57562254389,5.6,5.660781257427675,3.3,2.8303906287138374,3.3,2.8303906287138374,1.9000000000000004,2.1317702607092643,0.0,0.0,0.0,0.0,1.0,0.0
365000.0,11.853694238,2.5328487883580998E-6,365000.0,100.0,100.0,?,100.0,?,?,?,365000.0,794880.0,10.0,39.0,541035.7,494916.2858650497,44596.0,38330.57562254389,5.6,5.660781257427675,3.3,2.8303906287138374,3.3,2.8303906287138374,1.9000000000000004,2.1317702607092643,0.0,0.0,0.0,0.0,1.0,0.0
