learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
790.0,1.149857946,1.1462494675310124E-7,790.0,100.0,100.0,?,?,?,?,?,790.0,389080.0,10.0,0.0,4765.9,84.42807589895672,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
800.0,1.161667086,1.1581359897856085E-7,800.0,100.0,100.0,?,?,?,?,?,800.0,389080.0,10.0,0.0,4827.0,89.43402285732454,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
810.0,1.173152115,1.169696277224252E-7,810.0,100.0,100.0,?,?,?,?,?,810.0,389080.0,10.0,0.0,4884.599999999999,87.16293809743784,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
820.0,1.184496602,1.1811151017273468E-7,820.0,100.0,100.0,?,?,?,?,?,820.0,389080.0,10.0,0.0,4944.0,86.19100236619188,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
830.0,1.196076811,1.1927711928560296E-7,830.0,100.0,100.0,?,?,?,?,?,830.0,389080.0,10.0,0.0,5003.4,87.59020746889709,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
840.0,1.211667796,1.2084643415674155E-7,840.0,100.0,100.0,?,?,?,?,?,840.0,389080.0,10.0,0.0,5063.4,85.26455561629611,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
850.0,1.228587734,1.225495151565721E-7,850.0,100.0,100.0,?,?,?,?,?,850.0,389080.0,10.0,0.0,5119.8,81.07582185145517,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
860.0,1.245433644,1.2424514484775979E-7,860.0,100.0,100.0,?,?,?,?,?,860.0,389080.0,10.0,0.0,5180.500000000001,81.09151209179255,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
870.0,1.262330305,1.2594588289477138E-7,870.0,100.0,100.0,?,?,?,?,?,870.0,389080.0,10.0,0.0,5242.1,79.08848771400864,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
880.0,1.274565033,1.2717737279709223E-7,880.0,100.0,100.0,?,?,?,?,?,880.0,389080.0,10.0,0.0,5298.900000000001,81.49362619929923,5232.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
