learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
770312.0,8.076698545,3.984643606797181E-6,770312.0,99.0,97.99723618593659,97.97570850202429,97.91231732776617,99.00490856464675,99.03660886319847,98.96049896049895,98.97507756981283,99.80582524271846,98.14432989690721,99.03475754696939,98.2791586998088,99.79035639412997,770312.0,1925264.0,10.0,769940.1000000001,678.8143994413228,149467.99999999997,6259.532108889784,174.8,7.685484153042453,87.9,3.8427420765212266,87.9,3.8427420765212266,14.9,0.737864787372622,0.0,0.0,0.0,0.0,1.0,0.0
1540624.0,16.505328969,1.0853404997689945E-5,1540624.0,99.0,97.99711584681941,97.9381443298969,97.9296066252588,98.99895105371436,98.96049896049897,99.03660886319847,99.00641025641026,99.16666666666667,98.84615384615385,98.99149297489546,98.7551867219917,99.22779922779922,1540624.0,3150096.0,10.0,1540719.3,766.0483086014166,270070.39999999997,9125.564618148297,315.0,11.313708498984761,158.0,5.656854249492381,158.0,5.656854249492381,16.9,0.7378647873726221,1256.474016467786,662.3544501436476,0.0,0.0,1.0652782912744159,0.03441171906259907
2310936.0,25.19925711,2.051519801009678E-5,2310936.0,99.2,98.39663292915122,98.38056680161942,98.4126984126984,99.19989754703884,99.16142557651992,99.23518164435946,99.21804511278197,99.57894736842105,98.85714285714286,99.18175661867534,98.74739039665971,99.61612284069098,2310936.0,4295800.0,10.0,2311227.1999999997,1240.2334726440604,383037.6,11184.656823821942,448.0,13.703203194062977,224.5,6.851601597031489,224.5,6.851601597031489,18.299999999999997,0.9486832980505135,1574.1460571267173,15.27703306610002,0.0,0.0,1.0813847518412631,8.06017025655374E-4
3081248.0,34.155542922,3.306218457893387E-5,3081248.0,99.5,99.000007999936,99.01960784313727,98.99193548387096,99.50089500984559,99.5004995004995,99.4994994994995,99.5011920190723,99.20318725099602,99.79919678714859,99.50059800239201,99.79959919839679,99.20159680638723,3081248.0,5415192.0,10.0,3081812.2,1534.9061353856453,493399.19999999995,18927.64964454559,577.2,23.08342358586447,289.1,11.541711792932235,289.1,11.541711792932235,19.0,1.05409255338946,1578.0442678233103,12.366808669365332,0.0,0.0,1.0811687848581695,6.486417457013355E-4
3851560.0,43.317309117,4.8752177661044984E-5,3851560.0,99.1,98.19727427870941,98.18181818181819,98.09725158562368,99.09952362969338,99.13378248315688,99.06347554630594,99.08801807142056,99.42084942084942,98.7551867219917,99.11103186020141,98.84836852207293,99.37369519832986,3851560.0,6619816.0,10.0,3852193.2,1593.2276673470562,612083.2000000002,23560.43393676968,716.0,30.408332191467967,358.5,15.204166095733983,358.5,15.204166095733983,19.7,1.3374935098492586,1578.0442678233103,12.366808669365332,0.0,0.0,1.0811687848581695,6.486417457013355E-4
4621872.0,52.679823604,6.7239151277E-5,4621872.0,99.3,98.59787999455176,98.63013698630137,98.58870967741935,99.29983010138575,99.27159209157129,99.32627526467758,99.31138528364033,99.58246346555325,99.04030710172745,99.28827760777969,98.96265560165975,99.61389961389962,4621872.0,7632656.0,10.0,4622805.4,772.3786060677228,711984.0,22802.093627072452,835.8000000000001,29.031783349364613,418.40000000000003,14.515891674682306,418.40000000000003,14.515891674682306,20.299999999999997,1.1595018087284057,1582.6882895160747,6.721335408948928,0.0,0.0,1.0809122434532012,3.3530935126704854E-4
5392184.0,62.142959651,8.844750915820791E-5,5392184.0,99.2,98.39976956681762,98.3640081799591,98.42209072978304,99.19988478340882,99.2094861660079,99.19028340080972,99.19988478340882,99.2094861660079,99.19028340080972,99.19988478340882,99.2094861660079,99.19028340080972,5392184.0,8663120.0,10.0,5392902.2,1205.9154014920416,813583.2000000001,32511.210937493885,953.2,39.4230614967658,477.1,19.7115307483829,477.1,19.7115307483829,21.4,1.4298407059684815,1580.0287403787859,6.01764112934074,0.0,0.0,1.0810377113532441,3.07358663328292E-4
6162496.0,71.804875993,1.1299625720754668E-4,6162496.0,99.7,99.39956288177794,99.4186046511628,99.38271604938271,99.69988098585331,99.7078870496592,99.69167523124358,99.69719530402553,99.80506822612085,99.58932238193019,99.7025668123809,99.61089494163424,99.79423868312757,6162496.0,9821288.0,10.0,6163122.200000001,1050.1174325863633,927796.7999999999,36016.030248272014,1086.8,45.07228761790454,543.9,22.53614380895227,543.9,22.53614380895227,21.6,1.3498971154211064,1579.4764086873272,6.516266977317188,0.0,0.0,1.0810635980436094,3.32073073798898E-4
6932808.0,81.867047714,1.4157238651233474E-4,6932808.0,99.5,98.99997599942398,98.9795918367347,98.93390191897655,99.50008700474963,99.49748743718592,99.50248756218906,99.4995919934719,99.3975903614458,99.60159362549801,99.50058202095275,99.59758551307847,99.40357852882704,6932808.0,1.0977768E7,10.0,6933082.8,1488.5899218910904,1041849.6000000001,38366.709050657155,1223.8,48.508418513353625,612.4,24.254209256676813,612.4,24.254209256676813,22.0,1.632993161855452,1579.4764086873272,6.516266977317188,0.0,0.0,1.0810635980436094,3.32073073798898E-4
7703120.0,91.802669196,1.724861380003288E-4,7703120.0,99.6,99.19871794871796,99.18533604887983,99.17864476386036,99.59935897435898,99.61538461538461,99.58333333333333,99.59935897435898,99.61538461538461,99.58333333333333,99.59935897435898,99.61538461538461,99.58333333333333,7703120.0,1.2027048E7,10.0,7703274.800000001,1721.5776227376641,1145429.6,41723.39545999477,1343.2,50.626738653271644,672.1,25.313369326635822,672.1,25.313369326635822,22.7,1.888562063228706,1576.9332313760606,9.871262389490395,0.0,0.0,1.0811936616214364,5.063883305690694E-4
8473432.0,101.878186889,2.0671952286673877E-4,8473432.0,98.8,97.59939504755198,97.74859287054409,97.59519038076152,98.80008812409493,98.81889763779527,98.78048780487804,98.79696420498418,99.0138067061144,98.58012170385395,98.803212240766,98.62475442043221,98.98167006109979,8473432.0,1.3133632E7,10.0,8473507.700000001,1896.7542481242635,1254481.6,43129.04638974633,1472.8,52.24259649834501,736.9,26.121298249172504,736.9,26.121298249172504,23.099999999999998,1.5238839267549946,1572.6536791847482,6.969685293320978,0.0,0.0,1.0814095625426574,3.600059455031495E-4
9243744.0,112.388446808,2.45203436440681E-4,9243744.0,99.7,99.39899511984038,99.4328922495274,99.36440677966102,99.70039517875921,99.68717413972888,99.71181556195965,99.6881496881497,99.37629937629939,100.0,99.71264367816092,100.0,99.42528735632183,9243744.0,1.415364E7,10.0,9244042.0,2299.407991442915,1354987.2,44267.50588762721,1590.4,53.905678942224824,795.7,26.952839471112412,795.7,26.952839471112412,23.099999999999998,1.5238839267549946,1573.3148903623303,5.403704094161271,0.0,0.0,1.081371375232691,2.8064456736574676E-4
1.0014056E7,123.185327059,2.8770126389063804E-4,1.0014056E7,99.1,98.19857327002987,98.20717131474103,98.14432989690721,99.10410674228588,99.12536443148689,99.07312049433573,99.08415673185822,99.80430528375733,98.3640081799591,99.12406478796521,98.45559845559846,99.79253112033194,1.0014056E7,1.521496E7,10.0,1.00147225E7,2245.75981945245,1459646.4,42735.37564334471,1713.4,53.014044260826644,857.2,26.507022130413322,857.2,26.507022130413322,23.5,1.7795130420052188,1574.5939238291937,5.920878706989675,0.0,0.0,1.081304932510763,3.075338235543419E-4
1.0784368E7,133.609176025,3.3174123526570376E-4,1.0784368E7,99.2,98.39938536397976,98.32635983263597,98.34368530020704,99.20126836275007,99.2156862745098,99.18367346938776,99.19339350873824,99.60629921259843,98.78048780487805,99.20914446721312,98.828125,99.59016393442623,1.0784368E7,1.633132E7,10.0,1.07846905E7,1953.763163743353,1569735.2,42522.492152323866,1843.0,54.69105147198315,922.0,27.345525735991576,922.0,27.345525735991576,23.5,1.7795130420052188,1574.5939238291937,5.920878706989675,0.0,0.0,1.081304932510763,3.075338235543419E-4
1.155468E7,144.108064546,3.789052905184819E-4,1.155468E7,99.3,98.59787999455176,98.6111111111111,98.54771784232365,99.29983010138575,99.32627526467758,99.27159209157129,99.31138528364033,99.04030710172745,99.58246346555325,99.28827760777969,99.61389961389962,98.96265560165975,1.155468E7,1.7364816E7,10.0,1.15551763E7,2195.208623343177,1671589.6,50579.2077509238,1962.4,62.40405969699939,981.7,31.202029848499695,981.7,31.202029848499695,24.0,1.632993161855452,1575.7151649263776,4.063912261316618,0.0,0.0,1.0812445024646626,2.0966901701700903E-4
1.2324992E7,154.615522473,4.2884976713392016E-4,1.2324992E7,99.5,98.99847768608284,98.95833333333334,98.96694214876032,99.49933814422084,99.47970863683663,99.51876804619828,99.49547146078939,99.37629937629939,99.61464354527938,99.50320512820512,99.58333333333333,99.42307692307692,1.2324992E7,1.8373512E7,10.0,1.23257768E7,2672.312140783587,1771046.4,45427.38742017002,2078.6000000000004,54.599959299944146,1039.8000000000002,27.299979649972073,1039.8000000000002,27.299979649972073,24.0,1.632993161855452,1575.4538508856394,3.5047464220841213,0.0,0.0,1.0812572817429495,1.8016465670721906E-4
1.3095304E7,165.077546695,4.8151983324855226E-4,1.3095304E7,99.8,99.599899174592,99.62476547842401,99.59266802443992,99.80034819275184,99.80314960629921,99.79674796747969,99.7971602434077,100.0,99.59432048681542,99.80353634577604,99.60707269155206,100.0,1.3095304E7,1.9460344E7,10.0,1.3096202799999999E7,2438.055272365947,1878202.3999999997,47036.46306430796,2210.3999999999996,56.85107250038862,1105.6999999999998,28.42553625019431,1105.6999999999998,28.42553625019431,24.099999999999998,1.5238839267549946,1573.5692493125116,4.81050883050144,0.0,0.0,1.0813546940364684,2.486878467191234E-4
1.3865616E7,175.65175633,5.37885759322334E-4,1.3865616E7,99.7,99.39909142623648,99.39516129032258,99.39024390243902,99.70044304473684,99.68782518210197,99.71126082771895,99.68879668049793,99.37759336099586,100.0,99.71209213051824,100.0,99.42418426103646,1.3865616E7,2.0604928E7,10.0,1.3866860100000001E7,2323.283760829251,1991051.2,49937.090123029375,2339.6,59.874312800510154,1170.3,29.937156400255077,1170.3,29.937156400255077,24.400000000000002,1.577621275493231,1573.5692493125116,4.81050883050144,0.0,0.0,1.0813546940364684,2.486878467191234E-4
1.4635928E7,186.403931446,5.978068650073236E-4,1.4635928E7,99.0,97.99820639292807,97.94661190965093,97.9296066252588,98.9994959009787,98.96907216494846,99.02912621359224,98.99361099101695,98.76543209876543,99.22178988326849,99.00538151066692,99.17355371900827,98.83720930232558,1.4635928E7,2.1541992E7,10.0,1.46372124E7,2339.6150300611207,2083533.6,47655.944573112334,2446.8,58.79115579744965,1223.9,29.395577898724824,1223.9,29.395577898724824,24.6,1.7126976771553504,1572.7978675578179,4.942273188484204,0.0,0.0,1.0813936654495249,2.563044682036975E-4
1.540624E7,197.348641634,6.619176289322122E-4,1.540624E7,99.9,99.7999983999872,99.79423868312757,99.79296066252587,99.90009900188913,99.89969909729189,99.90029910269193,99.89979959919839,99.79959919839679,100.0,99.9003984063745,100.0,99.800796812749,1.540624E7,2.2642744E7,10.0,1.54073918E7,2068.3184689232457,2192039.2,51166.95398138657,2576.7999999999997,60.2398908070428,1288.8999999999999,30.1199454035214,1288.8999999999999,30.1199454035214,24.9,1.3703203194062976,1572.1309129331087,5.10841647790883,0.0,0.0,1.0814273360640307,2.648551504297267E-4
1.6176552E7,208.324231917,7.293441279457799E-4,1.6176552E7,99.7,99.39989918306276,99.41634241245137,99.39879759519037,99.7000490251863,99.69604863221885,99.70384995064165,99.69875662095342,99.59514170040485,99.80237154150198,99.70134146292673,99.79716024340772,99.60552268244575,1.6176552E7,2.37468E7,10.0,1.61778792E7,1931.4224924768407,2300876.0000000005,50581.60667014561,2703.3999999999996,59.28312482392359,1352.1999999999998,29.641562411961797,1352.1999999999998,29.641562411961797,24.9,1.3703203194062976,1572.7716293648234,3.939236784048215,0.0,0.0,1.0813932627641556,2.042862847845619E-4
1.6946864E7,219.130008241,7.985418105772755E-4,1.6946864E7,99.5,98.99963987035333,99.00199600798403,98.97119341563786,99.49991900661198,99.49031600407746,99.50932286555447,99.50180072028812,99.59183673469387,99.41176470588235,99.49803736410597,99.38900203665987,99.60707269155206,1.6946864E7,2.4753576E7,10.0,1.69487898E7,1930.1265243500966,2400155.2,42797.35787483458,2823.8,50.89597233573581,1412.4,25.447986167867906,1412.4,25.447986167867906,24.9,1.3703203194062976,1572.7716293648234,3.939236784048215,0.0,0.0,1.0813932627641556,2.042862847845619E-4
1.7717176E7,230.253229541,8.72925134692787E-4,1.7717176E7,99.9,99.79991196126295,99.80582524271846,99.79423868312757,99.90005586876937,99.89785495403473,99.90205680705189,99.89795918367346,99.79591836734694,100.0,99.90215264187867,100.0,99.80430528375733,1.7717176E7,2.5849216E7,10.0,1.77196822E7,2415.2072742890014,2508292.8000000003,48517.134029124114,2948.2,55.627331411815916,1474.6,27.813665705907958,1474.6,27.813665705907958,25.099999999999998,1.4491376746189437,1571.3938403167292,5.691713790675237,0.0,0.0,1.0814646236784344,2.952900416453401E-4
1.8487488E7,241.396256244,9.504058486094185E-4,1.8487488E7,99.6,99.19896185456352,99.16492693110646,99.16666666666667,99.59948092728176,99.61389961389962,99.5850622406639,99.59948092728176,99.61389961389962,99.5850622406639,99.59948092728176,99.61389961389962,99.5850622406639,1.8487488E7,2.6877744E7,10.0,1.84899909E7,2444.696820557471,2609703.1999999997,46296.864143385734,3070.0,53.973244400453716,1535.5,26.986622200226858,1535.5,26.986622200226858,25.099999999999998,1.4491376746189437,1573.2593783052484,4.559782072878531,0.0,0.0,1.0813672914144572,2.3589158458306816E-4
1.92578E7,252.499439191,0.0010304308358554583,1.92578E7,99.8,99.59973101924493,99.58333333333333,99.58333333333333,99.80026444986838,99.80506822612087,99.7946611909651,99.79508196721312,100.0,99.59016393442623,99.80544747081711,99.61089494163424,100.0,1.92578E7,2.785996E7,10.0,1.9260016E7,2711.5007734544474,2706549.6,49947.57216477653,3184.4,57.116255712946234,1592.7,28.558127856473117,1592.7,28.558127856473117,25.6,1.1737877907772674,1571.6188556031323,3.9126467284498587,0.0,0.0,1.0814518549393641,2.0284914320941252E-4
2.0028112E7,263.810408631,0.0011151642340486274,2.0028112E7,99.3,98.59641805888629,98.66920152091254,98.50107066381156,99.30306581348648,99.33396764985727,99.26238145416228,99.26778242677825,100.0,98.5355648535565,99.33837429111531,98.67674858223062,100.0,2.0028112E7,2.895724E7,10.0,2.00299054E7,2778.0934789490498,2814754.4,49843.918098177,3315.0,56.59996073810965,1658.0,28.299980369054826,1658.0,28.299980369054826,25.6,1.1737877907772674,1570.205692754119,3.974711365432123,0.0,0.0,1.0815247343253773,2.0644936647875334E-4
2.0798424E7,274.798848311,0.001200400062012598,2.0798424E7,99.8,99.59845807902344,99.60317460317461,99.57446808510639,99.79963051867644,99.81167608286252,99.78678038379532,99.81203007518798,99.62406015037594,100.0,99.78723404255318,100.0,99.57446808510639,2.0798424E7,2.9983928E7,10.0,2.08002702E7,2808.8157963416097,2915876.8,56028.57470335014,3435.0,67.18465433250203,1718.0,33.59232716625102,1718.0,33.59232716625102,25.9,1.1005049346146119,1570.205692754119,3.974711365432123,0.0,0.0,1.0815247343253773,2.0644936647875334E-4
2.1568736E7,286.139509648,0.0012915534684094822,2.1568736E7,99.5,98.99955980631478,99.02912621359224,98.98785425101214,99.4998789904115,99.48927477017365,99.51028403525955,99.49779911964787,99.38775510204081,99.6078431372549,99.50195894813089,99.59100204498978,99.412915851272,2.1568736E7,3.1069688E7,10.0,2.1570484300000004E7,3110.9040147339765,3022949.6,63185.76459087385,3557.8,76.9484676044082,1779.4,38.4742338022041,1779.4,38.4742338022041,26.2,1.3984117975602017,1569.2478036926277,4.654858301794935,0.0,0.0,1.0815744093789332,2.4183042942067828E-4
2.2339048E7,297.613514587,0.0013868003494534793,2.2339048E7,99.5,98.9974173470861,98.9795918367347,98.92933618843684,99.50119662928633,99.52426260704091,99.47312961011592,99.47589098532494,100.0,98.9517819706499,99.52651515151516,99.0530303030303,100.0,2.2339048E7,3.2087664E7,10.0,2.2340233599999998E7,3116.45561495757,3123335.2,62867.8134020546,3675.6,76.60606300345222,1838.3,38.30303150172611,1838.3,38.30303150172611,26.6,1.577621275493231,1570.1354725448198,3.9301792390298282,0.0,0.0,1.0815278096002843,2.040858140887267E-4
2.310936E7,309.127614465,0.0014853963955463382,2.310936E7,99.6,99.19927935141627,99.16666666666667,99.17525773195877,99.59963967570815,99.6116504854369,99.58762886597938,99.59963967570815,99.6116504854369,99.58762886597938,99.59963967570815,99.6116504854369,99.58762886597938,2.310936E7,3.3100296E7,10.0,2.3110599400000002E7,3221.299710088888,3223196.8,57994.26990238872,3792.7999999999997,72.29230787419768,1896.8999999999999,36.14615393709884,1896.8999999999999,36.14615393709884,26.7,1.567021236472421,1570.0233741912357,4.644559487092988,0.0,0.0,1.0815335819471046,2.4104361578112664E-4
