learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1.0014056E7,163.09142185,0.0012939804782806756,1.0014056E7,99.5,98.99891883233892,99.00398406374502,98.96907216494846,99.50035236314503,99.51597289448209,99.48293691830403,99.4905414873386,99.80582524271846,99.17525773195877,99.51016517406559,99.22779922779922,99.79253112033194,1.0014056E7,5.1345336E7,10.0,0.0,6.00861654E7,5566.2613065988535,5021844.0,96329.21589355255,6043.8,107.58438548413982,3022.4,53.79219274206991,3022.4,53.79219274206991,29.699999999999996,1.6363916944844774,1535.0762943817695,5.022078081119267,0.0,0.0,1.0833879281011631,2.726567624398544E-4
1.0784368E7,177.47763897,0.001498826436466956,1.0784368E7,99.3,98.59926040949621,98.53556485355648,98.55072463768116,99.29972890887649,99.31573802541544,99.28352098259978,99.29745997062578,99.412915851272,99.18200408997954,99.30199795081967,99.21875,99.38524590163934,1.0784368E7,5.50406E7,10.0,0.0,6.4707336099999994E7,5419.65916209982,5386131.2,94706.26898973243,6492.6,111.53793574883441,3246.8,55.76896787441721,3246.8,55.76896787441721,30.0,1.5634719199411433,1535.3576768468984,5.296443935856952,0.0,0.0,1.0833726840438969,2.875190554999828E-4
1.155468E7,192.687111571,0.0017289740487233338,1.155468E7,99.8,99.59948092728176,99.60317460317461,99.5850622406639,99.79974046364089,99.8069498069498,99.79253112033194,99.79974046364089,99.8069498069498,99.79253112033194,99.79974046364089,99.8069498069498,99.79253112033194,1.155468E7,5.849176E7,10.0,0.0,6.932996910000001E7,6355.1367054126895,5726312.8,114578.88059498569,6901.200000000001,133.12133145701674,3451.1000000000004,66.56066572850837,3451.1000000000004,66.56066572850837,30.099999999999998,1.449137674618944,1534.0124379413464,5.44955760421389,0.0,0.0,1.0834455749006027,2.9553568127134975E-4
1.2324992E7,208.06443028,0.001975263452336163,1.2324992E7,99.7,99.39918288872866,99.375,99.3801652892562,99.70048850325121,99.6884735202492,99.71070395371264,99.68944099378882,99.37888198757764,100.0,99.71153846153847,100.0,99.42307692307692,1.2324992E7,6.1910952E7,10.0,0.0,7.39521239E7,6736.2049066554555,6063409.6,123350.28886981445,7306.4,136.86018818893655,3653.7,68.43009409446827,3653.7,68.43009409446827,30.299999999999997,1.3374935098492586,1533.6532630361057,6.292466237450344,0.0,0.0,1.0834652265805487,3.419584230810066E-4
1.3095304E7,223.896991401,0.0022437569967953715,1.3095304E7,99.9,99.79994238340643,99.81238273921203,99.79633401221996,99.90007104948381,99.90167158308752,99.89827060020346,99.89837398373984,100.0,99.79674796747967,99.90176817288801,99.80353634577604,100.0,1.3095304E7,6.5551864E7,10.0,0.0,7.85740992E7,6190.243035974967,6422417.599999999,128902.81041259979,7753.6,146.06862922764913,3877.3,73.03431461382456,3877.3,73.03431461382456,30.700000000000003,1.1595018087284057,1527.935250054094,6.823647653938379,0.0,0.0,1.083777539022457,3.7483952019853547E-4
1.3865616E7,240.80893969,0.002546301686985434,1.3865616E7,99.9,99.79966343457008,99.79838709677419,99.79674796747967,99.89993185359229,99.89572471324296,99.90393852065321,99.89583333333334,99.79166666666667,100.0,99.90403071017275,100.0,99.80806142034548,1.3865616E7,6.9150968E7,10.0,0.0,8.319678280000001E7,6706.736626537114,6777277.6,137807.9539223578,8185.4,163.65220574267988,4093.2,81.82610287133994,4093.2,81.82610287133994,30.9,1.1972189997378646,1528.1967069964994,3.721774647757955,0.0,0.0,1.0837619713109563,2.0441820004126734E-4
1.4635928E7,257.465267667,0.002858914132965576,1.4635928E7,99.6,99.19917996027932,99.17864476386036,99.17184265010351,99.59958998013967,99.58677685950413,99.6124031007752,99.59958998013967,99.58677685950413,99.6124031007752,99.59958998013967,99.58677685950413,99.6124031007752,1.4635928E7,7.2548656E7,10.0,0.0,8.78191844E7,7228.902578462604,7112326.4,142856.5080998724,8581.6,171.67423931517612,4291.3,85.83711965758806,4291.3,85.83711965758806,31.0,1.0540925533894598,1528.4750421769936,4.277775061988039,0.0,0.0,1.0837467051943421,2.3462226725834927E-4
1.540624E7,273.887349163,0.0031822832900480547,1.540624E7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.540624E7,7.611544E7,10.0,0.0,9.244037930000001E7,6340.639365765657,7464004.8,161939.1152177605,9006.4,196.33995461387326,4503.7,98.16997730693663,4503.7,98.16997730693663,31.299999999999997,1.4181364924121767,1528.1931872305195,4.645786797069358,0.0,0.0,1.0837621954183443,2.546251975551615E-4
1.6176552E7,291.271142756,0.0035400410055088367,1.6176552E7,99.8,99.5999439921589,99.61089494163424,99.59919839679358,99.80037051232912,99.79757085020243,99.80237154150198,99.79797979797979,99.5959595959596,100.0,99.80276134122288,100.0,99.60552268244575,1.6176552E7,7.9551216E7,10.0,0.0,9.70626598E7,6518.738490772712,7802722.399999999,177099.10197099624,9418.8,205.47927713843404,4709.9,102.73963856921702,4709.9,102.73963856921702,31.699999999999996,1.1595018087284061,1529.6527101517916,4.918639087076443,0.0,0.0,1.0836821860702044,2.704745418337938E-4
1.6946864E7,308.25951127,0.0039044799055488605,1.6946864E7,99.7,99.399783922212,99.40119760479041,99.38271604938271,99.69999143290312,99.6941896024465,99.70559371933267,99.70188075230092,99.79591836734694,99.6078431372549,99.69810218510797,99.59266802443992,99.80353634577604,1.6946864E7,8.292308E7,10.0,0.0,1.0168542850000001E8,6455.303491445773,8135116.0,174766.06988263538,9826.800000000001,206.29094879697354,4913.900000000001,103.14547439848677,4913.900000000001,103.14547439848677,32.0,1.0540925533894598,1528.375481760609,4.422833357705899,0.0,0.0,1.083751909964709,2.4283699179643634E-4
1.7717176E7,326.627493546,0.004314833799458083,1.7717176E7,99.8,99.59980630625222,99.6116504854369,99.58847736625515,99.79990315312611,99.79550102249489,99.80430528375733,99.79990315312611,99.79550102249489,99.80430528375733,99.79990315312611,99.79550102249489,99.80430528375733,1.7717176E7,8.6357384E7,10.0,0.0,1.06308914E8,7795.9896955641225,8473708.0,194189.72625072981,10238.2,222.0914726463453,5119.6,111.04573632317265,5119.6,111.04573632317265,32.2,1.032795558988645,1528.1459552810209,4.431033925260308,0.0,0.0,1.0837644167474059,2.433131002067143E-4
1.8487488E7,344.561039335,0.004731175191063898,1.8487488E7,99.7,99.39917807560744,99.37369519832984,99.375,99.69968871020787,99.71070395371262,99.68847352024922,99.70337166868958,99.61464354527938,99.7920997920998,99.69600602380686,99.8069498069498,99.5850622406639,1.8487488E7,8.9739944E7,10.0,0.0,1.1093105389999999E8,7942.39192141392,8807236.8,197686.09781323088,10635.400000000001,230.62774238056357,5318.200000000001,115.31387119028179,5318.200000000001,115.31387119028179,32.39999999999999,0.9660917830792962,1527.3589508793257,5.650034553553567,0.0,0.0,1.0838079238070129,3.109387007588297E-4
1.92578E7,362.207368409,0.005155828817564618,1.92578E7,99.8,99.59973101924493,99.58333333333333,99.58333333333333,99.80026444986838,99.80506822612087,99.7946611909651,99.79508196721312,100.0,99.59016393442623,99.80544747081711,99.61089494163424,100.0,1.92578E7,9.3021392E7,10.0,0.0,1.1555172660000001E8,8868.06487973066,9130699.2,207691.78015554135,11045.800000000001,252.28942814861597,5523.400000000001,126.14471407430798,5523.400000000001,126.14471407430798,32.50000000000001,1.0801234497346435,1526.3445771345655,4.95210968611855,0.0,0.0,1.083863262694921,2.730196024628212E-4
2.0028112E7,379.870749126,0.005596131728036145,2.0028112E7,99.8,99.59874326390255,99.61977186311786,99.57173447537473,99.79977254160727,99.81060606060606,99.78813559322035,99.78858350951374,100.0,99.57716701902748,99.8109640831758,99.62192816635161,100.0,2.0028112E7,9.6356296E7,10.0,0.0,1.201723922E8,8778.415027781451,9459485.6,223260.56631220048,11447.8,266.8719210074794,5724.4,133.4359605037397,5724.4,133.4359605037397,32.60000000000001,1.0749676997731392,1525.1150733755633,3.905634353044854,0.0,0.0,1.0839305137525321,2.1530518680767653E-4
2.0798424E7,397.621299212,0.006053148755018251,2.0798424E7,99.9,99.79925322198578,99.8015873015873,99.7872340425532,99.89972715759582,99.9057492931197,99.89350372736955,99.90583804143127,99.81167608286252,100.0,99.8936170212766,100.0,99.7872340425532,2.0798424E7,9.952288E7,10.0,0.0,1.2479441969999999E8,9204.143198098773,9771700.8,228931.89811858418,11827.8,277.4153724812107,5914.4,138.70768624060534,5914.4,138.70768624060534,32.699999999999996,1.251665557034572,1523.3628018491218,4.506928912642134,0.0,0.0,1.084027120486198,2.4938768491512126E-4
2.1568736E7,416.66858475,0.006560084793764697,2.1568736E7,99.7,99.39978872563142,99.41747572815534,99.39271255060729,99.70078961620284,99.69418960244649,99.70559371933267,99.6951219512195,99.39024390243902,100.0,99.706457925636,100.0,99.412915851272,2.1568736E7,1.02877984E8,10.0,0.0,1.294158793E8,9954.316931192789,1.01024512E7,238324.0765963671,12247.400000000001,290.83603628161364,6124.200000000001,145.41801814080682,6124.200000000001,145.41801814080682,32.9,1.4491376746189437,1523.034133624224,4.08274898754104,0.0,0.0,1.0840450973660056,2.263360721621677E-4
2.2339048E7,435.744468848,0.007085240267183123,2.2339048E7,99.8,99.59883179819636,99.59183673469387,99.57173447537473,99.79981663203493,99.81024667931689,99.78858350951374,99.78902953586498,100.0,99.57805907172997,99.81060606060606,99.62121212121212,100.0,2.2339048E7,1.06415672E8,10.0,0.0,1.3403661110000001E8,10456.772717027283,1.04512592E7,252597.7384172532,12663.2,303.51781935607426,6332.1,151.75890967803713,6332.1,151.75890967803713,33.3,1.159501808728406,1522.374267953917,5.180015388413085,0.0,0.0,1.0840817623524714,2.8649865462977773E-4
2.310936E7,453.764280019,0.007597123754936609,2.310936E7,99.7,99.39942344650865,99.375,99.38144329896907,99.69981131438735,99.7090203685742,99.69040247678018,99.70289576526363,99.6124031007752,99.79338842975206,99.69672705434891,99.80582524271846,99.58762886597938,2.310936E7,1.09805288E8,10.0,0.0,1.38658418E8,10686.632023230204,1.0785476E7,265254.54702312715,13063.4,322.7572875500516,6532.2,161.3786437750258,6532.2,161.3786437750258,33.599999999999994,1.264911064067351,1523.069048996354,4.791934140667237,0.0,0.0,1.0840432417817543,2.6454321774729204E-4
2.3879672E7,472.350060984,0.008141366762183435,2.3879672E7,99.9,99.79980781550289,99.79797979797979,99.79338842975206,99.90000389984792,99.90300678952472,99.89680082559339,99.89690721649484,100.0,99.79381443298969,99.90310077519379,99.8062015503876,100.0,2.3879672E7,1.13191656E8,10.0,0.0,1.432795725E8,11036.323001295788,1.11193312E7,269509.3695129892,13470.800000000001,330.7761243567083,6735.900000000001,165.38806217835415,6735.900000000001,165.38806217835415,33.7,1.2516655570345727,1522.2351489550872,4.195693787201945,0.0,0.0,1.0840890803560888,2.3164195258775842E-4
2.4649984E7,492.007369634,0.008733500972644914,2.4649984E7,99.7,99.39962536622853,99.40476190476191,99.40711462450594,99.69991220739274,99.6923076923077,99.70731707317074,99.69742571721312,99.59016393442623,99.8046875,99.70239882160341,99.7946611909651,99.61013645224172,2.4649984E7,1.16439E8,10.0,0.0,1.47900721E8,9238.731526688338,1.14394576E7,282872.4450424021,13873.8,344.9666006377365,6937.4,172.48330031886826,6937.4,172.48330031886826,33.8,1.2292725943057183,1522.5835990165517,3.2363202762174295,0.0,0.0,1.0840695538018759,1.7821457401654358E-4
2.5420296E7,510.063046821,0.009292773710737725,2.5420296E7,99.7,99.4,99.4140625,99.37629937629937,99.7000994002985,99.6996996996997,99.7002997002997,99.7,99.6,99.8,99.7001988007952,99.79959919839679,99.60079840319361,2.5420296E7,1.19732552E8,10.0,0.0,1.525237857E8,8895.7008848852,1.1764192E7,300036.71891435044,14261.8,351.05074023881815,7131.4,175.52537011940908,7131.4,175.52537011940908,33.8,1.2292725943057183,1521.8979772062012,4.191790823776916,0.0,0.0,1.0841076447378257,2.312199292427606E-4
2.6190608E7,529.916072144,0.009926011182868847,2.6190608E7,99.8,99.59948253143061,99.59677419354838,99.57716701902748,99.80014070094654,99.79253112033196,99.8069498069498,99.8073217726397,100.0,99.61464354527938,99.79296066252587,99.58592132505176,100.0,2.6190608E7,1.23294096E8,10.0,0.0,1.5714504879999998E8,9579.426760861379,1.2115388E7,311670.86238601856,14675.2,372.6594513314626,7338.1,186.3297256657313,7338.1,186.3297256657313,33.9,1.4491376746189446,1522.6959022624192,4.22836356159908,0.0,0.0,1.0840635308694124,2.333804060292097E-4
2.696092E7,550.795031981,0.010610431452493593,2.696092E7,99.8,99.59922570406025,99.61538461538461,99.60238568588468,99.80001279918085,99.80842911877394,99.7907949790795,99.79123173277662,100.0,99.58246346555325,99.80879541108987,99.61759082217974,100.0,2.696092E7,1.267116E8,10.0,0.0,1.6176744050000003E8,7391.096629652708,1.2452304E7,325982.9573622932,15091.599999999999,384.89369383708447,7546.299999999999,192.44684691854224,7546.299999999999,192.44684691854224,34.0,1.5634719199411438,1521.8871784326852,3.9616276310589233,0.0,0.0,1.0841080836492363,2.190989570818727E-4
2.7731232E7,571.547248249,0.011307439318969353,2.7731232E7,99.6,99.199542138103,99.2,99.14529914529915,99.60016832723807,99.609375,99.59016393442623,99.595404175621,99.80430528375733,99.38650306748467,99.60493293466384,99.41520467836257,99.7946611909651,2.7731232E7,1.29830152E8,10.0,0.0,1.663894821E8,8585.83831990537,1.27597512E7,326621.16817186796,15477.6,386.3562547126105,7739.3,193.17812735630525,7739.3,193.17812735630525,34.199999999999996,1.4757295747452437,1521.573511177008,5.046264865956171,0.0,0.0,1.0841256696870356,2.788917856064813E-4
2.8501544E7,592.380443749,0.01202555968414059,2.8501544E7,99.8,99.5999599959996,99.60707269155206,99.5959595959596,99.7999799979998,99.8019801980198,99.79797979797979,99.7999799979998,99.8019801980198,99.79797979797979,99.7999799979998,99.8019801980198,99.79797979797979,2.8501544E7,1.33242792E8,10.0,0.0,1.71012079E8,9915.156971918677,1.30961808E7,348869.9428997067,15887.8,401.3357696493052,7944.4,200.6678848246526,7944.4,200.6678848246526,34.199999999999996,1.4757295747452437,1520.4903372505546,5.2451939980679505,0.0,0.0,1.0841856250934776,2.8987849568672537E-4
2.9271856E7,613.760524599,0.012779979725861302,2.9271856E7,99.9,99.79983185876135,99.8003992015968,99.79381443298969,99.9000158974723,99.89701338825952,99.90281827016521,99.89711934156378,99.79423868312757,100.0,99.90291262135922,100.0,99.80582524271846,2.9271856E7,1.36397448E8,10.0,0.0,1.7563324279999998E8,8497.204622701374,1.3407227199999997E7,358532.9651605891,16253.4,413.4567557664149,8127.2,206.72837788320746,8127.2,206.72837788320746,34.5,1.7795130420052185,1520.634540933536,5.220232014504226,0.0,0.0,1.084177622048605,2.885125005816076E-4
3.0042168E7,635.574575616,0.013567161599872401,3.0042168E7,99.7,99.39878313706943,99.42965779467681,99.412915851272,99.69949137181882,99.71291866028707,99.68586387434554,99.69500953846648,99.80842911877394,99.581589958159,99.70397360815485,99.61759082217974,99.79035639412997,3.0042168E7,1.39489376E8,10.0,0.0,1.802553009E8,9524.973146065642,1.3712066400000002E7,360456.3133718152,16630.800000000003,424.42688154472233,8315.900000000001,212.21344077236117,8315.900000000001,212.21344077236117,34.8,1.5491933384829668,1521.4054696664246,5.215029464043257,0.0,0.0,1.0841349295803864,2.8818834266477377E-4
3.081248E7,659.181364799,0.014437192711655517,3.081248E7,99.8,99.59791559444159,99.59266802443992,99.56896551724138,99.7989577972208,99.81343283582089,99.78448275862068,99.7989577972208,99.81343283582089,99.78448275862068,99.7989577972208,99.81343283582089,99.78448275862068,3.081248E7,1.42462392E8,10.0,0.0,1.848777455E8,9976.856232187207,1.4005159200000001E7,362299.72755434905,16997.199999999997,413.93875016587737,8499.099999999999,206.96937508293868,8499.099999999999,206.96937508293868,34.8,1.5491933384829668,1521.139458268552,4.62966857541656,0.0,0.0,1.0841494348814844,2.5612151854042815E-4
3.1582792E7,681.993721111,0.015297522261080356,3.1582792E7,99.6,99.19928255717122,99.18200408997954,99.16666666666667,99.60003879394851,99.61165048543688,99.58762886597937,99.59408176009991,99.80544747081711,99.38271604938271,99.60599654045743,99.4186046511628,99.79338842975206,3.1582792E7,1.45779704E8,10.0,0.0,1.8949918370000002E8,9177.131748110902,1.4332188E7,365796.0327784384,17403.8,421.81955067698505,8702.4,210.90977533849252,8702.4,210.90977533849252,34.9,1.523883926754995,1519.7902893807418,5.081482745988647,0.0,0.0,1.0842242355946317,2.820554973072244E-4
3.2353104E7,705.525355752,0.01620498439154143,3.2353104E7,99.9,99.79983185876135,99.8069498069498,99.79423868312757,99.9000158974723,99.89701338825952,99.90281827016521,99.90291262135922,100.0,99.80582524271846,99.89711934156378,99.79423868312757,100.0,3.2353104E7,1.49066064E8,10.0,0.0,1.9412108110000002E8,10059.801162712196,1.4656134400000002E7,372816.4123387753,17788.400000000005,429.7007227258428,8894.700000000003,214.8503613629214,8894.700000000003,214.8503613629214,34.9,1.523883926754995,1519.0244882237491,4.465065416205974,0.0,0.0,1.084266469939469,2.481303380663451E-4
3.3123416E7,731.688836948,0.017235979626915057,3.3123416E7,99.9,99.79985429392599,99.79253112033194,99.7946611909651,99.9000270926579,99.90262901655306,99.8972250770812,99.90272373540856,99.80544747081711,100.0,99.89733059548254,100.0,99.7946611909651,3.3123416E7,1.52322304E8,10.0,0.0,1.987435869E8,10219.971129009424,1.4977216E7,386702.12304563314,18179.0,444.5612068845714,9090.0,222.2806034422857,9090.0,222.2806034422857,35.2,1.3984117975602026,1519.472523006612,4.154991797580914,0.0,0.0,1.0842414971311312,2.3067551177121328E-4
3.3893728E7,753.142662022,0.018099154474612623,3.3893728E7,99.8,99.59899749373433,99.60317460317461,99.58847736625515,99.79949874686717,99.78947368421053,99.80952380952381,99.79949874686717,99.78947368421053,99.80952380952381,99.79949874686717,99.78947368421053,99.80952380952381,3.3893728E7,1.5552364E8,10.0,0.0,2.033661265E8,10428.703128596297,1.5292752799999999E7,381170.02637341653,18569.4,441.5928743386455,9285.2,220.79643716932276,9285.2,220.79643716932276,35.2,1.3984117975602026,1519.5059626680727,4.175656320004383,0.0,0.0,1.0842396416535665,2.3173055057262181E-4
3.466404E7,778.446798678,0.019137758525663223,3.466404E7,99.9,99.79994238340643,99.80582524271846,99.8003992015968,99.90007104948381,99.90167158308752,99.89827060020346,99.89837398373984,100.0,99.79674796747967,99.90176817288801,99.80353634577604,100.0,3.466404E7,1.58657592E8,10.0,0.0,2.0798813780000004E8,10578.031751383214,1.5601708E7,393284.9702289678,18933.6,451.781707366634,9467.3,225.890853683317,9467.3,225.890853683317,35.300000000000004,1.6363916944844765,1519.4851799070102,4.5661506503575655,0.0,0.0,1.0842408848887213,2.5330417296057385E-4
