learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),members size
1.6176552E7,87.901411831,6.123463352774796E-6,1.6176552E7,98.4,96.79793787198956,96.88715953307393,96.79358717434869,98.42380061077726,98.35051546391752,98.44660194174757,98.47036328871893,100.0,96.94072657743786,98.37728194726166,96.75456389452333,100.0,1.6176552E7,269792.0,10.0
1.6946864E7,92.05052947,6.413052608942282E-6,1.6946864E7,98.4,96.7971174056651,96.80638722554889,96.70781893004114,98.42340300578216,98.34368530020706,98.45261121856868,98.47619047619047,100.0,96.95238095238096,98.37067209775967,96.74134419551935,100.0,1.6946864E7,269792.0,10.0
1.7717176E7,96.227441992,6.70458181962385E-6,1.7717176E7,98.7,97.39725149758144,97.47572815533981,97.32510288065843,98.71512935188159,98.65284974093265,98.74396135265701,98.75954198473282,100.0,97.51908396946564,98.67075664621676,97.34151329243353,100.0,1.7717176E7,269792.0,10.0
1.8487488E7,100.409335411,6.996458673920947E-6,1.8487488E7,98.3,96.59975518237313,96.4509394572025,96.45833333333333,98.32782334732387,98.33169774288518,98.26707441386341,98.29659318637273,100.0,96.59318637274549,98.35907335907336,96.71814671814671,100.0,1.8487488E7,269792.0,10.0
1.92578E7,104.560312698,7.286177724933484E-6,1.92578E7,97.8,95.60197031729784,95.41666666666666,95.41666666666666,97.84728229174414,97.8131212723658,97.78672032193158,97.83464566929135,100.0,95.66929133858267,97.85992217898834,95.71984435797665,100.0,1.92578E7,269792.0,10.0
2.0028112E7,108.742986143,7.578109021444272E-6,2.0028112E7,98.4,96.7951671120049,96.95817490494296,96.57387580299786,98.42245788948529,98.46449136276392,98.32985386221294,98.35728952772074,100.0,96.71457905544148,98.48771266540643,96.97542533081285,100.0,2.0028112E7,269792.0,10.0
2.0798424E7,112.898578106,7.868150155537254E-6,2.0798424E7,98.2,96.39480852427495,96.42857142857143,96.17021276595744,98.22875788694752,98.2725527831094,98.12108559498957,98.15573770491804,100.0,96.31147540983606,98.30188679245283,96.60377358490567,100.0,2.0798424E7,269792.0,10.0
2.1568736E7,117.07305974,8.159509701458987E-6,2.1568736E7,98.7,97.39725149758144,97.47572815533981,97.36842105263158,98.71512935188159,98.65284974093265,98.74396135265701,98.75954198473282,100.0,97.51908396946564,98.67075664621676,97.34151329243353,100.0,2.1568736E7,269792.0,10.0
2.2339048E7,121.263224052,8.451963825903644E-6,2.2339048E7,97.6,95.19784863618901,95.10204081632652,94.86081370449678,97.65390390390391,97.67441860465117,97.52066115702479,97.58064516129032,100.0,95.16129032258065,97.72727272727273,95.45454545454545,100.0,2.2339048E7,269792.0,10.0
2.310936E7,125.410003574,8.741389892298805E-6,2.310936E7,98.1,96.20091178117252,96.04166666666666,96.08247422680411,98.13520545619254,98.12067260138477,98.07886754297269,98.11507936507937,100.0,96.23015873015873,98.15533980582525,96.31067961165049,100.0,2.310936E7,269792.0,10.0
2.3879672E7,129.57934425,9.032390623086155E-6,2.3879672E7,97.5,95.00287834207496,94.94949494949495,94.83471074380165,97.56085900691838,97.51737835153924,97.48237663645519,97.54420432220039,100.0,95.08840864440079,97.57751937984496,95.15503875968993,100.0,2.3879672E7,269792.0,10.0
2.4649984E7,133.728781772,9.322002205610252E-6,2.4649984E7,98.8,97.59687593872033,97.61904761904762,97.62845849802372,98.81253488178784,98.75259875259876,98.84393063583815,98.85714285714286,100.0,97.71428571428571,98.76796714579055,97.5359342915811,100.0,2.4649984E7,269792.0,10.0
2.5420296E7,137.879609666,9.611710829681085E-6,2.5420296E7,97.6,95.1995199519952,95.3125,95.01039501039502,97.65470173669335,97.5359342915811,97.6608187134503,97.71428571428571,100.0,95.42857142857143,97.59519038076152,95.19038076152304,100.0,2.5420296E7,269792.0,10.0
2.6190608E7,142.031874575,9.901519750764719E-6,2.6190608E7,98.0,95.9899106151076,95.96774193548386,95.77167019027483,98.03359407875848,97.88583509513741,98.10246679316889,98.13780260707635,100.0,96.2756052141527,97.9296066252588,95.8592132505176,100.0,2.6190608E7,269792.0,10.0
2.696092E7,146.184329756,1.0191341951955534E-5,2.696092E7,98.4,96.79793787198956,96.92307692307692,96.81908548707753,98.42380061077726,98.44660194174757,98.35051546391752,98.37728194726166,100.0,96.75456389452333,98.47036328871893,96.94072657743786,100.0,2.696092E7,269792.0,10.0
2.7731232E7,150.337157049,1.0481190124846036E-5,2.7731232E7,98.1,96.20118523020818,96.2,95.94017094017093,98.13533722426298,98.11320754716981,98.08660624370594,98.12252964426878,100.0,96.24505928853755,98.14814814814814,96.29629629629629,100.0,2.7731232E7,269792.0,10.0
2.8501544E7,154.487245095,1.077084711094209E-5,2.8501544E7,98.4,96.80070384515406,96.8565815324165,96.76767676767678,98.42514104830485,98.39034205231388,98.40954274353876,98.43444227005871,100.0,96.86888454011742,98.41584158415841,96.83168316831683,100.0,2.8501544E7,269792.0,10.0
2.9271856E7,158.645528449,1.1061076091701655E-5,2.9271856E7,98.7,97.395624649411,97.40518962075848,97.31958762886597,98.71433643441978,98.6415882967607,98.7535953978907,98.76893939393939,100.0,97.53787878787878,98.65979381443299,97.31958762886597,100.0,2.9271856E7,269792.0,10.0
3.0042168E7,162.800022094,1.1351040568268788E-5,3.0042168E7,98.2,96.39834323788943,96.57794676806083,96.4774951076321,98.23046432616081,98.24902723735408,98.14814814814815,98.18181818181819,100.0,96.36363636363636,98.27915869980879,96.5583173996176,100.0,3.0042168E7,269792.0,10.0
3.081248E7,166.952344307,1.164085348890707E-5,3.081248E7,98.5,96.99090048306077,96.94501018329939,96.76724137931035,98.51742177670198,98.58088930936613,98.40933191940616,98.43423799582463,100.0,96.86847599164928,98.6007462686567,97.20149253731343,100.0,3.081248E7,269792.0,10.0
3.1582792E7,171.098535018,1.1930238459012767E-5,3.1582792E7,97.8,95.60168895144264,95.50102249488752,95.41666666666666,97.84714747039828,97.82178217821783,97.77777777777777,97.82608695652173,100.0,95.65217391304348,97.86821705426357,95.73643410852713,100.0,3.1582792E7,269792.0,10.0
3.2353104E7,175.244658135,1.2219618711369321E-5,3.2353104E7,98.1,96.19296459857817,96.33204633204633,96.09053497942386,98.13137606450097,98.00629590766002,98.18529130850047,98.21763602251407,100.0,96.43527204502814,98.04526748971195,96.09053497942386,100.0,3.2353104E7,269792.0,10.0
3.3123416E7,179.393636389,1.25091982391073E-5,3.3123416E7,98.3,96.60070705293299,96.47302904564316,96.50924024640656,98.32828376694702,98.31516352824579,98.284561049445,98.31349206349206,100.0,96.62698412698413,98.34307992202729,96.68615984405457,100.0,3.3123416E7,269792.0,10.0
3.3893728E7,183.54849184,1.27991879680629E-5,3.3893728E7,98.7,97.39008231278859,97.42063492063492,97.32510288065843,98.71163522230735,98.61259338313766,98.77704609595484,98.7918215613383,100.0,97.58364312267658,98.63157894736842,97.26315789473684,100.0,3.3893728E7,269792.0,10.0
3.466404E7,187.688794658,1.3088161990419553E-5,3.466404E7,98.6,97.20050390929632,97.28155339805825,97.20558882235528,98.61930760248683,98.60557768924303,98.59437751004016,98.61386138613861,100.0,97.22772277227722,98.62475442043221,97.24950884086444,100.0,3.466404E7,269792.0,10.0
3.5434352E7,191.837539289,1.3377725212350688E-5,3.5434352E7,98.3,96.60057110405451,96.55172413793103,96.57258064516128,98.32821800823895,98.28109201213347,98.3184965380811,98.34630350194553,100.0,96.69260700389106,98.31013916500994,96.62027833001989,100.0,3.5434352E7,269792.0,10.0
3.6204664E7,195.980014598,1.3666850864549505E-5,3.6204664E7,97.2,94.40358170770706,94.17879417879418,94.06779661016948,97.27588300306658,97.23320158102766,97.16599190283401,97.24409448818898,100.0,94.48818897637796,97.3076923076923,94.61538461538461,100.0,3.6204664E7,269792.0,10.0
3.6974976E7,200.128537755,1.3956398628617908E-5,3.6974976E7,98.9,97.80008799648013,97.87234042553192,97.77327935222672,98.91188116951012,98.89001009081736,98.90981169474726,98.92156862745098,100.0,97.84313725490196,98.90219560878243,97.80439121756487,100.0,3.6974976E7,269792.0,10.0
3.7745288E7,204.280017762,1.4246152767165561E-5,3.7745288E7,98.7,97.3960628470247,97.38955823293173,97.25158562367865,98.71455000845431,98.75120076849183,98.6444212721585,98.66255144032921,100.0,97.32510288065843,98.76660341555977,97.53320683111954,100.0,3.7745288E7,269792.0,10.0
3.85156E7,208.422453536,1.4535275660003898E-5,3.85156E7,98.7,97.3996879625555,97.46588693957115,97.38955823293173,98.71631689593576,98.67751780264496,98.72173058013766,98.7378640776699,100.0,97.47572815533981,98.69477911646587,97.38955823293173,100.0,3.85156E7,269792.0,10.0
3.9285912E7,212.560486338,1.4824091245723626E-5,3.9285912E7,98.4,96.79403690865009,96.89922480620154,96.83168316831683,98.42191019879988,98.32285115303982,98.47036328871891,98.4934086629002,100.0,96.98681732580037,98.35051546391753,96.70103092783505,100.0,3.9285912E7,269792.0,10.0
4.0056224E7,216.707038103,1.5113501415731661E-5,4.0056224E7,98.6,97.2,97.34345351043643,97.17741935483872,98.61906246177763,98.58012170385395,98.61932938856015,98.63813229571986,100.0,97.27626459143968,98.6,97.2,100.0,4.0056224E7,269792.0,10.0
4.0826536E7,220.85964409,1.5403334142485055E-5,4.0826536E7,98.8,97.6,97.57575757575758,97.60956175298804,98.8140604987271,98.78542510121457,98.81422924901186,98.828125,100.0,97.65625,98.8,97.6,100.0,4.0826536E7,269792.0,10.0
4.1596848E7,225.000756832,1.569236469379777E-5,4.1596848E7,98.4,96.79403690865009,96.9639468690702,96.68737060041408,98.42191019879988,98.32285115303982,98.47036328871891,98.4934086629002,100.0,96.98681732580037,98.35051546391753,96.70103092783505,100.0,4.1596848E7,269792.0,10.0
4.236716E7,229.143225878,1.59814899088681E-5,4.236716E7,98.1,96.20127637113929,96.2671905697446,96.33204633204633,98.13538114281508,98.1094527363184,98.09045226130654,98.12623274161736,100.0,96.25246548323472,98.14453125,96.2890625,100.0,4.236716E7,269792.0,10.0
4.3137472E7,233.295835396,1.6271322882068993E-5,4.3137472E7,97.6,95.19721438434291,95.06172839506173,94.98956158663883,97.65360113565706,97.678916827853,97.51552795031056,97.57575757575758,100.0,95.15151515151516,97.73156899810964,95.46313799621929,100.0,4.3137472E7,269792.0,10.0
4.3907784E7,237.451421909,1.6561363635777136E-5,4.3907784E7,98.9,97.798890640883,97.8515625,97.76876267748479,98.91129531114686,98.87179487179488,98.92682926829269,98.93822393822393,100.0,97.87644787644788,98.8843813387424,97.76876267748479,100.0,4.3907784E7,269792.0,10.0
4.4678096E7,241.597384194,1.6850732662802595E-5,4.4678096E7,98.9,97.79093399310771,97.78672032193158,97.62419006479482,98.90740234908495,98.96713615023474,98.8235294117647,98.83720930232558,100.0,97.67441860465115,98.97769516728626,97.95539033457248,100.0,4.4678096E7,269792.0,10.0
4.5448408E7,245.754599526,1.7140887100557246E-5,4.5448408E7,98.2,96.39700230591852,96.53846153846153,96.33401221995926,98.22981696307397,98.13664596273291,98.25918762088975,98.28897338403041,100.0,96.57794676806084,98.17073170731707,96.34146341463415,100.0,4.5448408E7,269792.0,10.0
4.621872E7,249.902869578,1.7430417199065148E-5,4.621872E7,97.7,95.39225899511179,95.45454545454545,95.26748971193415,97.74684533856586,97.5865687303253,97.80324737344796,97.85046728971962,100.0,95.70093457943926,97.64344262295081,95.28688524590164,100.0,4.621872E7,269792.0,10.0
4.6989032E7,254.05560588,1.7720259021203923E-5,4.6989032E7,97.8,95.58048341475957,95.60878243512974,95.66929133858267,97.83698751351884,97.63440860215053,97.94392523364486,97.985347985348,100.0,95.97069597069597,97.6890756302521,95.37815126050421,100.0,4.6989032E7,269792.0,10.0
4.7759344E7,258.199087034,1.8009454876740102E-5,4.7759344E7,97.39999999999999,94.79250120173049,94.96124031007751,94.39655172413792,97.46064983923961,97.51434034416826,97.27463312368972,97.34693877551021,100.0,94.6938775510204,97.57462686567165,95.1492537313433,100.0,4.7759344E7,269792.0,10.0
4.8529656E7,262.354947211,1.8299514730932033E-5,4.8529656E7,97.89999999999999,95.79922705777862,95.50321199143468,95.77464788732394,97.94193311282616,97.84615384615385,97.95121951219514,97.99235181644359,100.0,95.98470363288719,97.89156626506023,95.78313253012048,100.0,4.8529656E7,269792.0,10.0
4.9299968E7,266.512221287,1.8589673268746683E-5,4.9299968E7,98.5,96.98947520531779,96.93251533742331,96.80170575692964,98.51672980453465,98.40255591054313,98.58623939679548,98.60594795539032,100.0,97.21189591078067,98.42767295597484,96.85534591194968,100.0,4.9299968E7,269792.0,10.0
5.007028E7,270.659483594,1.8879133031305993E-5,5.007028E7,98.3,96.60089736309614,96.49484536082474,96.55172413793103,98.3283758204479,98.29145728643216,98.30845771144277,98.33659491193738,100.0,96.67318982387475,98.3201581027668,96.6403162055336,100.0,5.007028E7,269792.0,10.0
5.0840592E7,274.815932498,1.9169233975924575E-5,5.0840592E7,97.89999999999999,95.79781486372913,95.65217391304347,95.63409563409563,97.94125518730166,97.8328173374613,97.96314258001941,98.00380228136882,100.0,96.00760456273764,97.87878787878788,95.75757575757575,100.0,5.0840592E7,269792.0,10.0
5.1610904E7,278.97016771,1.9459180415061405E-5,5.1610904E7,98.4,96.79075738125802,96.92307692307692,96.66666666666667,98.42032099077468,98.3050847457627,98.48484848484848,98.50746268656717,100.0,97.01492537313433,98.33333333333334,96.66666666666667,100.0,5.1610904E7,269792.0,10.0
5.2381216E7,283.120269391,1.974883835281751E-5,5.2381216E7,97.39999999999999,94.80143480399408,94.70468431771893,94.78957915831663,97.46489859594384,97.34693877551021,97.45098039215686,97.51434034416826,100.0,95.02868068833652,97.4155069582505,94.83101391650099,100.0,5.2381216E7,269792.0,10.0
5.3151528E7,287.272350948,2.003863447677802E-5,5.3151528E7,97.8,95.60211098672636,95.75289575289575,95.50102249488752,97.84734969608492,97.79559118236473,97.80439121756487,97.8515625,100.0,95.703125,97.84313725490196,95.68627450980392,100.0,5.3151528E7,269792.0,10.0
5.392184E7,291.417267063,2.0327930485967282E-5,5.392184E7,98.7,97.3919672591582,97.50479846449136,97.28601252609603,98.7125538870474,98.62142099681867,98.77010406811732,98.78504672897196,100.0,97.57009345794393,98.64016736401673,97.28033472803347,100.0,5.392184E7,269792.0,10.0
5.4692152E7,295.566038814,2.0617495600749214E-5,5.4692152E7,98.0,96.0,95.99198396793587,95.84199584199584,98.03844644958808,98.0392156862745,97.95918367346938,98.0,100.0,96.0,98.07692307692308,96.15384615384616,100.0,5.4692152E7,269792.0,10.0
5.5462464E7,299.705703181,2.0906425062173572E-5,5.5462464E7,98.0,95.99453654785125,96.11650485436894,95.85062240663899,98.03581880821342,97.91231732776617,98.0806142034549,98.11676082862523,100.0,96.23352165725048,97.95501022494888,95.91002044989774,100.0,5.5462464E7,269792.0,10.0
5.6232776E7,303.861680296,2.119649307809804E-5,5.6232776E7,98.4,96.80049912213694,96.9639468690702,96.73469387755101,98.42504183482626,98.38383838383838,98.41584158415841,98.44054580896686,100.0,96.88109161793372,98.40954274353876,96.81908548707754,100.0,5.6232776E7,269792.0,10.0
5.7003088E7,308.009866394,2.1486017317004327E-5,5.7003088E7,97.89999999999999,95.80134357005757,95.8984375,95.67010309278349,97.94294916439655,97.92284866468843,97.87664307381193,97.92079207920791,100.0,95.84158415841584,97.96511627906976,95.93023255813954,100.0,5.7003088E7,269792.0,10.0
5.77734E7,312.169493134,2.1776340059904745E-5,5.77734E7,97.89999999999999,95.80114208935169,95.91439688715953,95.65217391304347,97.94285244080558,97.87234042553192,97.92694965449161,97.96905222437138,100.0,95.93810444874275,97.91666666666667,95.83333333333334,100.0,5.77734E7,269792.0,10.0
5.8543712E7,316.321400859,2.2066124051194174E-5,5.8543712E7,98.5,97.00043193780095,97.02970297029702,96.9939879759519,98.52204954286992,98.48637739656913,98.51337958374629,98.53515625,100.0,97.0703125,98.50894632206759,97.01789264413519,100.0,5.8543712E7,269792.0,10.0
5.9314024E7,320.469490869,2.2355641583601667E-5,5.9314024E7,98.1,96.20118523020818,96.39468690702087,95.94017094017093,98.13533722426298,98.11320754716981,98.08660624370594,98.12252964426878,100.0,96.24505928853755,98.14814814814814,96.29629629629629,100.0,5.9314024E7,269792.0,10.0
6.0084336E7,324.612733515,2.2644820792380557E-5,6.0084336E7,98.0,96.00057591706795,95.91836734693877,95.88477366255144,98.03872344431545,97.96747967479675,98.03149606299212,98.06949806949807,100.0,96.13899613899613,98.00796812749005,96.01593625498009,100.0,6.0084336E7,269792.0,10.0
6.0854648E7,328.769783048,2.2934963658130443E-5,6.0854648E7,97.7,95.39801194115857,95.12711864406779,95.34412955465586,97.74959663965856,97.62641898864808,97.76915615906886,97.81783681214421,100.0,95.63567362428842,97.68145161290323,95.36290322580645,100.0,6.0854648E7,269792.0,10.0
6.162496E7,332.925766033,2.322503208375381E-5,6.162496E7,97.1,94.20278266432112,94.23459244532802,93.99585921325051,97.18074076522473,97.1540726202159,97.04383282364934,97.12871287128712,100.0,94.25742574257426,97.2328244274809,94.46564885496184,100.0,6.162496E7,269792.0,10.0
6.2395272E7,337.079756747,2.3514961458059003E-5,6.2395272E7,97.8,95.60070388737802,95.66074950690336,95.44513457556936,97.84667546267114,97.83889980353634,97.75967413441956,97.80876494023904,100.0,95.61752988047809,97.88461538461539,95.76923076923077,100.0,6.2395272E7,269792.0,10.0
6.3165584E7,341.225304293,2.380430153821697E-5,6.3165584E7,98.6,97.1991933676899,97.22772277227722,97.0893970893971,98.61867005552946,98.63013698630138,98.56850715746423,98.58870967741935,100.0,97.17741935483872,98.64864864864865,97.2972972972973,100.0,6.3165584E7,269792.0,10.0
6.3935896E7,345.383810603,2.4094546080276023E-5,6.3935896E7,98.0,96.0,95.83333333333333,95.97585513078471,98.03844644958808,98.0392156862745,97.95918367346938,98.0,100.0,96.0,98.07692307692308,96.15384615384616,100.0,6.3935896E7,269792.0,10.0
6.4706208E7,349.530353724,2.4383955646972763E-5,6.4706208E7,98.1,96.20133712933047,96.19238476953907,96.20758483033931,98.13541042070048,98.09428284854563,98.10568295114656,98.14090019569471,100.0,96.28180039138942,98.12992125984252,96.25984251968504,100.0,6.4706208E7,269792.0,10.0
6.547652E7,353.680530348,2.4673618815404283E-5,6.547652E7,98.3,96.60040795104588,96.74952198852772,96.52351738241308,98.32813909096005,98.27760891590678,98.3218163869694,98.3495145631068,100.0,96.69902912621359,98.30677290836654,96.61354581673307,100.0,6.547652E7,269792.0,10.0
6.6246832E7,357.835097908,2.4963588450897176E-5,6.6246832E7,98.4,96.79897567221511,96.77419354838709,96.67359667359668,98.42430354216565,98.36065573770492,98.43749999999999,98.46153846153847,100.0,96.92307692307692,98.38709677419355,96.7741935483871,100.0,6.6246832E7,269792.0,10.0
6.7017144E7,361.982006821,2.5253023548186784E-5,6.7017144E7,98.9,97.79841485869825,97.82608695652173,97.61388286334056,98.91106251590097,98.9310009718173,98.86714727085479,98.87983706720978,100.0,97.75967413441956,98.9423076923077,97.88461538461539,100.0,6.7017144E7,269792.0,10.0
6.7787456E7,366.129760885,2.5542517633114422E-5,6.7787456E7,98.0,96.0015833729843,96.19047619047618,95.91002044989774,98.03920799689412,98.00399201596807,97.99599198396794,98.03536345776031,100.0,96.07072691552064,98.04305283757338,96.08610567514677,100.0,6.7787456E7,269792.0,10.0
6.8557768E7,370.268789668,2.5831402733709853E-5,6.8557768E7,98.0,96.00145547020884,96.07072691552062,95.89322381930184,98.03914647967967,98.01192842942345,97.98792756539235,98.0276134122288,100.0,96.05522682445759,98.05068226120858,96.10136452241716,100.0,6.8557768E7,269792.0,10.0
6.932808E7,374.410998792,2.612050980742455E-5,6.932808E7,98.7,97.39311783107404,97.42574257425743,97.46588693957115,98.71311464861596,98.6272439281943,98.76543209876543,98.78048780487805,100.0,97.5609756097561,98.64583333333333,97.29166666666667,100.0,6.932808E7,269792.0,10.0
7.0098392E7,378.54900466,2.6409323513275424E-5,7.0098392E7,97.7,95.40231723211501,95.58541266794626,95.22821576763485,97.75165571006134,97.68844221105527,97.71144278606965,97.7626459143969,100.0,95.52529182879378,97.74066797642436,95.48133595284872,100.0,7.0098392E7,269792.0,10.0
7.0868704E7,382.691307569,2.669843713275015E-5,7.0868704E7,97.6,95.16183656683921,95.15151515151514,94.84978540772532,97.63671598052653,97.3568281938326,97.8021978021978,97.84946236559139,100.0,95.6989247311828,97.42489270386265,94.84978540772532,100.0,7.0868704E7,269792.0,10.0
7.1639016E7,386.840684901,2.6988044514290125E-5,7.1639016E7,97.89999999999999,95.80184718723761,95.92233009708737,95.71428571428571,97.94319093358564,97.89789789789789,97.9020979020979,97.94520547945204,100.0,95.8904109589041,97.94117647058825,95.88235294117648,100.0,7.1639016E7,269792.0,10.0
7.2409328E7,390.990291822,2.7277667920082367E-5,7.2409328E7,98.3,96.60089736309614,96.49484536082474,96.52351738241308,98.3283758204479,98.30845771144277,98.29145728643216,98.3201581027668,100.0,96.6403162055336,98.33659491193738,96.67318982387475,100.0,7.2409328E7,269792.0,10.0
7.317964E7,395.144557943,2.75676165165247E-5,7.317964E7,97.1,94.18180067250358,94.11764705882352,94.10569105691057,97.17081727284345,96.9050160085379,97.27187206020696,97.34432234432234,100.0,94.68864468864469,96.99792960662525,93.99585921325053,100.0,7.317964E7,269792.0,10.0
7.3949952E7,399.281436808,2.7856351562769153E-5,7.3949952E7,98.3,96.60081580420699,96.51639344262296,96.47302904564316,98.32833637018892,98.31181727904668,98.28801611278952,98.31683168316832,100.0,96.63366336633663,98.33984375,96.6796875,100.0,7.3949952E7,269792.0,10.0
