learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
326.0,0.022972808,1.2882224237753286E-9,326.0,100.0,?,?,?,326.0,227032.0,1.0
652.0,0.106526,6.195580521656407E-9,652.0,100.0,?,?,?,652.0,227032.0,1.0
978.0,0.14368273,8.37791940652248E-9,978.0,100.0,?,?,?,978.0,227032.0,1.0
1304.0,0.176978927,1.0333516291158481E-8,1304.0,100.0,?,?,?,1304.0,227032.0,1.0
1630.0,0.201516208,1.1774672777619627E-8,1630.0,100.0,?,?,?,1630.0,227032.0,1.0
1956.0,0.223410399,1.306059175843373E-8,1956.0,100.0,?,?,?,1956.0,227032.0,1.0
2282.0,0.244188478,1.4280957752818035E-8,2282.0,100.0,?,?,?,2282.0,227032.0,1.0
2608.0,0.266793678,1.5608636667517325E-8,2608.0,100.0,?,?,?,2608.0,227032.0,1.0
2934.0,0.287697358,1.683637962823527E-8,2934.0,100.0,?,?,?,2934.0,227032.0,1.0
3260.0,0.30865765,1.8067447600840696E-8,3260.0,100.0,?,?,?,3260.0,227032.0,1.0
3586.0,0.330042126,1.93234293168659E-8,3586.0,100.0,?,?,?,3586.0,227032.0,1.0
3912.0,0.35336522,2.0693272544501557E-8,3912.0,100.0,?,?,?,3912.0,227032.0,1.0
4238.0,0.376426304,2.2047727049522932E-8,4238.0,100.0,?,?,?,4238.0,227032.0,1.0
4564.0,0.397506196,2.3285819529684056E-8,4564.0,100.0,?,?,?,4564.0,227032.0,1.0
4890.0,0.413386077,2.4218497991791618E-8,4890.0,100.0,?,?,?,4890.0,227032.0,1.0
5216.0,0.429827328,2.518414758940538E-8,5216.0,100.0,?,?,?,5216.0,227032.0,1.0
5542.0,0.446141931,2.6142358726877722E-8,5542.0,100.0,?,?,?,5542.0,227032.0,1.0
5868.0,0.462035958,2.7075868030823772E-8,5868.0,100.0,?,?,?,5868.0,227032.0,1.0
6194.0,0.478154918,2.8022588401308494E-8,6194.0,100.0,?,?,?,6194.0,227032.0,1.0
6520.0,0.494475559,2.8981154170692385E-8,6520.0,100.0,?,?,?,6520.0,227032.0,1.0
6846.0,0.510473431,2.992076263841035E-8,6846.0,100.0,?,?,?,6846.0,227032.0,1.0
7172.0,0.526184252,3.08435116419279E-8,7172.0,100.0,?,?,?,7172.0,227032.0,1.0
7498.0,0.539521131,3.1626831100999075E-8,7498.0,100.0,?,?,?,7498.0,227032.0,1.0
7824.0,0.551814603,3.2348867781180895E-8,7824.0,100.0,?,?,?,7824.0,227032.0,1.0
8150.0,0.563443701,3.3031883556824186E-8,8150.0,100.0,?,?,?,8150.0,227032.0,1.0
8476.0,0.575435971,3.3736601926359464E-8,8476.0,99.9,99.67044121330363,0.0,99.46524064171123,8476.0,227152.0,1.0
8802.0,0.586996242,3.441593414040284E-8,8802.0,99.9,99.79987512207617,0.0,99.8,8802.0,227152.0,1.0
9128.0,0.598428131,3.508772206519008E-8,9128.0,99.9,99.6307728662364,0.0,99.8,9128.0,227152.0,1.0
9454.0,0.60978348,3.5755012163960706E-8,9454.0,100.0,?,?,100.0,9454.0,227152.0,1.0
9780.0,0.621002791,3.6414308073344765E-8,9780.0,100.0,?,?,100.0,9780.0,227152.0,1.0
10106.0,0.632356737,3.708151572568344E-8,10106.0,100.0,?,?,?,10106.0,227152.0,1.0
10432.0,0.64343137,3.773230972139581E-8,10432.0,98.9,0.0,-Infinity,-Infinity,10432.0,227152.0,1.0
10758.0,0.654913537,3.8407052201924665E-8,10758.0,98.7,42.922374429223744,-116.66666666666667,-85.71428571428571,10758.0,227152.0,1.0
11084.0,0.665716579,3.904188631959055E-8,11084.0,98.7,42.922374429223744,-116.66666666666667,-85.71428571428571,11084.0,227152.0,1.0
11410.0,0.676584436,3.9680529250860654E-8,11410.0,99.8,83.2355406538139,66.66666666666666,71.42857142857143,11410.0,227152.0,1.0
11736.0,0.687356077,4.031351810807779E-8,11736.0,100.0,100.0,100.0,100.0,11736.0,227152.0,1.0
12062.0,0.698357878,4.096003217611258E-8,12062.0,100.0,?,?,?,12062.0,227152.0,1.0
12388.0,0.709112501,4.159202098102829E-8,12388.0,100.0,100.0,100.0,100.0,12388.0,227152.0,1.0
12714.0,0.719668551,4.221234076575068E-8,12714.0,99.0,49.540821475426625,-150.0,-42.857142857142854,12714.0,227152.0,1.0
13040.0,0.730200419,4.283123951011857E-8,13040.0,99.0,54.07788390889052,-66.66666666666666,-25.0,13040.0,227152.0,1.0
13366.0,0.741047748,4.3468676126096425E-8,13366.0,99.0,54.07788390889052,-66.66666666666666,-25.0,13366.0,227152.0,1.0
13692.0,0.752032292,4.411417609714181E-8,13692.0,100.0,100.0,100.0,100.0,13692.0,227152.0,1.0
14018.0,0.762607873,4.473564360906476E-8,14018.0,100.0,100.0,100.0,100.0,14018.0,227152.0,1.0
14344.0,0.77323956,4.536040815556424E-8,14344.0,100.0,?,100.0,?,14344.0,227152.0,1.0
14670.0,0.783945656,4.598954530117622E-8,14670.0,100.0,?,?,?,14670.0,227152.0,1.0
14996.0,0.794659772,4.661915373715471E-8,14996.0,98.2,35.03212300584707,-125.0,-157.14285714285714,14996.0,227152.0,1.0
15322.0,0.805143298,4.723521169363006E-8,15322.0,98.2,35.03212300584707,-125.0,-157.14285714285714,15322.0,227152.0,1.0
15648.0,0.815592308,4.784924133859784E-8,15648.0,98.2,39.28764166216964,-80.0,-125.0,15648.0,227152.0,1.0
15974.0,0.826008459,4.8461340044643754E-8,15974.0,100.0,100.0,100.0,100.0,15974.0,227152.0,1.0
16300.0,0.83633678,4.906827747476807E-8,16300.0,100.0,100.0,100.0,100.0,16300.0,227152.0,1.0
16626.0,0.846946977,4.969177917463707E-8,16626.0,100.0,?,?,?,16626.0,227152.0,1.0
16952.0,0.857514876,5.031279525855558E-8,16952.0,98.2,35.03212300584707,-200.0,-157.14285714285714,16952.0,227152.0,1.0
17278.0,0.872119999,5.117105632734591E-8,17278.0,98.2,35.03212300584707,-200.0,-157.14285714285714,17278.0,227152.0,1.0
17604.0,0.887601383,5.208081033477148E-8,17604.0,98.2,35.03212300584707,-200.0,-157.14285714285714,17604.0,227152.0,1.0
17930.0,0.903174173,5.2995935759558885E-8,17930.0,100.0,?,?,?,17930.0,227152.0,1.0
18256.0,0.918513886,5.3897364557818014E-8,18256.0,100.0,100.0,100.0,100.0,18256.0,227152.0,1.0
18582.0,0.934086115,5.4812457015785516E-8,18582.0,100.0,100.0,100.0,100.0,18582.0,227152.0,1.0
18908.0,0.949626249,5.5725663430821174E-8,18908.0,100.0,100.0,100.0,100.0,18908.0,227152.0,1.0
19234.0,0.965071166,5.6633274477424333E-8,19234.0,98.8,44.92886645250104,-200.0,-71.42857142857143,19234.0,227152.0,1.0
19560.0,0.983318872,5.770913965781739E-8,19560.0,98.1,37.97336119091162,-216.66666666666666,-137.5,19560.0,227904.0,2.0
19886.0,1.001458363,5.8778624597839625E-8,19886.0,98.1,37.97336119091162,-216.66666666666666,-137.5,19886.0,227904.0,2.0
20212.0,1.01902881,5.981455931375634E-8,20212.0,99.3,22.083704363312417,-250.0,-600.0,20212.0,227904.0,2.0
20538.0,1.036811707,6.08630198538821E-8,20538.0,100.0,?,?,?,20538.0,227904.0,2.0
20864.0,1.054383548,6.189903675854416E-8,20864.0,100.0,?,?,?,20864.0,227904.0,2.0
21190.0,1.072193463,6.294945884600078E-8,21190.0,99.3,62.81342966425848,-16.666666666666664,12.5,21190.0,227984.0,2.0
21516.0,1.089584642,6.397518404168598E-8,21516.0,99.3,62.81342966425848,-16.666666666666664,12.5,21516.0,227984.0,2.0
21842.0,1.107122954,6.500958708636673E-8,21842.0,99.3,62.81342966425848,-16.666666666666664,12.5,21842.0,227984.0,2.0
22168.0,1.124525332,6.60359727948594E-8,22168.0,99.7,39.903846153846054,-50.0,-200.0,22168.0,227984.0,2.0
22494.0,1.142238444,6.70806854777887E-8,22494.0,99.9,0.0,-Infinity,-Infinity,22494.0,227984.0,2.0
22820.0,1.156229189,6.790585435523552E-8,22820.0,99.9,0.0,-Infinity,-Infinity,22820.0,227984.0,2.0
23146.0,1.168265075,6.861572638418737E-8,23146.0,99.9,0.0,-Infinity,-Infinity,23146.0,227984.0,2.0
23472.0,1.182258967,6.94438032833715E-8,23472.0,99.4,62.20234345470564,0.0,14.285714285714285,23472.0,228736.0,3.0
23798.0,1.194447523,7.016505092898802E-8,23798.0,99.4,62.20234345470564,0.0,14.285714285714285,23798.0,228736.0,3.0
24124.0,1.206475191,7.087702708656387E-8,24124.0,99.4,66.36771300448441,25.0,25.0,24124.0,228816.0,3.0
24450.0,1.218675808,7.159924093647347E-8,24450.0,100.0,100.0,100.0,100.0,24450.0,228816.0,3.0
24776.0,1.230663322,7.230884018352674E-8,24776.0,100.0,100.0,100.0,100.0,24776.0,228816.0,3.0
25102.0,1.242510333,7.301012237476603E-8,25102.0,100.0,?,?,?,25102.0,228816.0,3.0
25428.0,1.254695477,7.373142030256287E-8,25428.0,100.0,100.0,100.0,100.0,25428.0,228816.0,3.0
25754.0,1.267117171,7.446672077516512E-8,25754.0,99.0,57.85924989464814,-25.0,-11.11111111111111,25754.0,228816.0,3.0
26080.0,1.279217168,7.51829784379755E-8,26080.0,99.0,57.85924989464814,-25.0,-11.11111111111111,26080.0,228816.0,3.0
26406.0,1.291678911,7.592064960563973E-8,26406.0,98.9,51.644100580270965,-10.0,-22.22222222222222,26406.0,228816.0,3.0
26732.0,1.303636678,7.662848798310802E-8,26732.0,99.9,66.62216288384631,75.0,50.0,26732.0,228816.0,3.0
27058.0,1.315771478,7.734680580472992E-8,27058.0,99.9,66.62216288384631,75.0,50.0,27058.0,228816.0,3.0
27384.0,1.32769123,7.805239388948724E-8,27384.0,100.0,?,?,?,27384.0,228816.0,3.0
27710.0,1.339630977,7.875916557552711E-8,27710.0,100.0,?,?,?,27710.0,228816.0,3.0
28036.0,1.351598889,7.946760448487894E-8,28036.0,99.8,83.2355406538139,50.0,71.42857142857143,28036.0,228816.0,3.0
28362.0,1.36437134,8.022366796998726E-8,28362.0,99.8,83.2355406538139,50.0,71.42857142857143,28362.0,228816.0,3.0
28688.0,1.376449709,8.093864536630409E-8,28688.0,99.8,83.2355406538139,50.0,71.42857142857143,28688.0,228816.0,3.0
29014.0,1.388488126,8.165125780946063E-8,29014.0,100.0,?,?,?,29014.0,228816.0,3.0
29340.0,1.400671892,8.237247416673648E-8,29340.0,100.0,?,?,?,29340.0,228816.0,3.0
29666.0,1.412689728,8.308386832042085E-8,29666.0,100.0,100.0,100.0,100.0,29666.0,228816.0,3.0
29992.0,1.424818297,8.380181729885237E-8,29992.0,99.7,84.06289842753935,62.5,72.72727272727273,29992.0,228816.0,3.0
30318.0,1.437288592,8.453999470098363E-8,30318.0,99.7,84.06289842753935,62.5,72.72727272727273,30318.0,228816.0,3.0
30644.0,1.449394112,8.525657929702149E-8,30644.0,99.6,79.80002019997988,50.0,63.63636363636363,30644.0,228816.0,3.0
30970.0,1.461222877,8.595678141879336E-8,30970.0,99.9,79.95188452285525,75.0,50.0,30970.0,228816.0,3.0
31296.0,1.473401956,8.667772032974706E-8,31296.0,99.9,66.62216288384631,50.0,0.0,31296.0,228816.0,3.0
31622.0,1.485727126,8.740730707740829E-8,31622.0,100.0,?,?,?,31622.0,228816.0,3.0
31948.0,1.497500865,8.810425194265739E-8,31948.0,100.0,?,?,?,31948.0,228816.0,3.0
32274.0,1.509518073,8.88156089219679E-8,32274.0,99.7,72.57769652650835,25.0,50.0,32274.0,228816.0,3.0
32600.0,1.520971412,8.949358775316225E-8,32600.0,99.7,76.77299473521218,50.0,57.14285714285714,32600.0,228816.0,3.0
32926.0,1.531591507,9.01222428200622E-8,32926.0,99.7,76.77299473521218,50.0,57.14285714285714,32926.0,228816.0,3.0
33252.0,1.542467296,9.076603365822182E-8,33252.0,100.0,100.0,100.0,100.0,33252.0,228816.0,3.0
33578.0,1.553260952,9.14049626447116E-8,33578.0,100.0,100.0,100.0,100.0,33578.0,228816.0,3.0
33904.0,1.564138463,9.204885541642503E-8,33904.0,100.0,100.0,100.0,100.0,33904.0,228816.0,3.0
34230.0,1.574542759,9.266473629111842E-8,34230.0,100.0,100.0,100.0,100.0,34230.0,228816.0,3.0
34556.0,1.585308443,9.330200947890476E-8,34556.0,99.7,79.84954325631396,62.5,62.5,34556.0,228816.0,3.0
34882.0,1.595937671,9.393120517248705E-8,34882.0,99.7,79.84954325631396,62.5,62.5,34882.0,228816.0,3.0
35208.0,1.606606233,9.45627292368044E-8,35208.0,99.7,79.84954325631396,62.5,62.5,35208.0,228816.0,3.0
35534.0,1.617286245,9.51949310823013E-8,35534.0,100.0,100.0,100.0,100.0,35534.0,228816.0,3.0
35860.0,1.627935861,9.582533364074722E-8,35860.0,100.0,?,?,?,35860.0,228816.0,3.0
36186.0,1.639318892,9.649915059952482E-8,36186.0,100.0,?,?,?,36186.0,228816.0,3.0
36512.0,1.650099812,9.713732568024143E-8,36512.0,99.9,90.85923217550278,75.0,83.33333333333334,36512.0,228816.0,3.0
36838.0,1.660947639,9.777946131164625E-8,36838.0,99.8,85.6156501726121,75.0,75.0,36838.0,228816.0,3.0
37164.0,1.671855026,9.842512258908197E-8,37164.0,99.8,85.6156501726121,75.0,75.0,37164.0,228816.0,3.0
37490.0,1.682280067,9.904223146120503E-8,37490.0,99.9,79.95188452285525,85.71428571428571,66.66666666666666,37490.0,228816.0,3.0
37816.0,1.692939188,9.967319666682229E-8,37816.0,100.0,?,?,?,37816.0,228816.0,3.0
38142.0,1.703752166,1.003132694164519E-7,38142.0,100.0,?,?,?,38142.0,228816.0,3.0
38468.0,1.714521895,1.0095078204745844E-7,38468.0,100.0,?,?,?,38468.0,228816.0,3.0
38794.0,1.725296448,1.0158858023448333E-7,38794.0,99.8,83.2355406538139,50.0,71.42857142857143,38794.0,228816.0,3.0
39120.0,1.73610173,1.0222819742044851E-7,39120.0,99.8,85.6156501726121,66.66666666666666,75.0,39120.0,228816.0,3.0
39446.0,1.746722317,1.0285688161122098E-7,39446.0,99.8,85.6156501726121,66.66666666666666,75.0,39446.0,228816.0,3.0
39772.0,1.757674604,1.0350520073799834E-7,39772.0,100.0,100.0,100.0,100.0,39772.0,228816.0,3.0
40098.0,1.768134905,1.0412439682098522E-7,40098.0,100.0,?,?,?,40098.0,228816.0,3.0
40424.0,1.77908137,1.047723713152711E-7,40424.0,100.0,?,?,?,40424.0,228816.0,3.0
40750.0,1.789668261,1.0539906087594523E-7,40750.0,100.0,?,?,?,40750.0,228816.0,3.0
41076.0,1.800368457,1.0603245751055374E-7,41076.0,99.8,85.6156501726121,75.0,75.0,41076.0,228816.0,3.0
41402.0,1.810760438,1.0664760940051122E-7,41402.0,99.8,85.6156501726121,75.0,75.0,41402.0,228816.0,3.0
41728.0,1.821236806,1.072677565673594E-7,41728.0,99.8,88.78923766816146,83.33333333333334,80.0,41728.0,228816.0,3.0
42054.0,1.832028442,1.0790656598022623E-7,42054.0,100.0,100.0,100.0,100.0,42054.0,228816.0,3.0
42380.0,1.842900444,1.0855013264744027E-7,42380.0,100.0,100.0,100.0,100.0,42380.0,228816.0,3.0
42706.0,1.854075268,1.0921162482141001E-7,42706.0,100.0,?,?,?,42706.0,228816.0,3.0
43032.0,1.864741195,1.0984299290726376E-7,43032.0,99.8,83.2355406538139,50.0,71.42857142857143,43032.0,228816.0,3.0
43358.0,1.875480987,1.1047873342166138E-7,43358.0,99.8,85.6156501726121,66.66666666666666,75.0,43358.0,228816.0,3.0
43684.0,1.886144448,1.1110995553298337E-7,43684.0,99.8,85.6156501726121,66.66666666666666,75.0,43684.0,228816.0,3.0
44010.0,1.896728154,1.1173645655801935E-7,44010.0,100.0,100.0,100.0,100.0,44010.0,228816.0,3.0
44336.0,1.907201267,1.1235641104558898E-7,44336.0,100.0,?,?,?,44336.0,228816.0,3.0
44662.0,1.917998651,1.1299556071052743E-7,44662.0,100.0,?,?,?,44662.0,228816.0,3.0
44988.0,1.928319742,1.13606516276658E-7,44988.0,99.7,0.0,-50.0,0.0,44988.0,228816.0,3.0
45314.0,1.938899365,1.14232775609069E-7,45314.0,99.5,66.44295302013425,16.666666666666664,50.0,45314.0,228816.0,3.0
45640.0,1.949737102,1.1487431396430774E-7,45640.0,99.5,70.35807446051692,37.5,54.54545454545454,45640.0,228816.0,3.0
45966.0,1.964502896,1.1574837311489923E-7,45966.0,99.5,70.35807446051692,37.5,54.54545454545454,45966.0,228816.0,3.0
46292.0,1.980177315,1.1667621819774103E-7,46292.0,100.0,100.0,100.0,100.0,46292.0,228816.0,3.0
46618.0,1.995536194,1.1758538493356151E-7,46618.0,100.0,?,?,?,46618.0,228816.0,3.0
