learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
231.0,0.015074179,8.452991644644903E-10,231.0,100.0,?,?,?,231.0,227032.0,1.0
462.0,0.083697949,4.875802432569778E-9,462.0,100.0,?,?,?,462.0,227032.0,1.0
693.0,0.120592777,7.042758938022371E-9,693.0,100.0,?,?,?,693.0,227032.0,1.0
924.0,0.159490947,9.327378411833195E-9,924.0,100.0,?,?,?,924.0,227032.0,1.0
1155.0,0.189304005,1.1078398906644432E-8,1155.0,100.0,?,?,?,1155.0,227032.0,1.0
1386.0,0.217124819,1.2712408255713266E-8,1386.0,100.0,?,?,?,1386.0,227032.0,1.0
1617.0,0.243363638,1.4253501753355892E-8,1617.0,100.0,?,?,?,1617.0,227032.0,1.0
1848.0,0.268166602,1.5710262689991957E-8,1848.0,100.0,?,?,?,1848.0,227032.0,1.0
2079.0,0.292106762,1.7116348265281155E-8,2079.0,100.0,?,?,?,2079.0,227032.0,1.0
2310.0,0.315799236,1.8507886414329213E-8,2310.0,100.0,?,?,?,2310.0,227032.0,1.0
2541.0,0.340023978,1.9930686441200478E-8,2541.0,100.0,?,?,?,2541.0,227032.0,1.0
2772.0,0.362698376,2.126242958561414E-8,2772.0,100.0,?,?,?,2772.0,227032.0,1.0
3003.0,0.380890817,2.233093242224513E-8,3003.0,100.0,?,?,?,3003.0,227032.0,1.0
3234.0,0.398130721,2.3343489578662237E-8,3234.0,100.0,?,?,?,3234.0,227032.0,1.0
3465.0,0.409370303,2.4003627778343447E-8,3465.0,100.0,?,?,?,3465.0,227032.0,1.0
3696.0,0.421690357,2.472722570818953E-8,3696.0,100.0,?,?,?,3696.0,227032.0,1.0
3927.0,0.43306897,2.539552966297087E-8,3927.0,100.0,?,?,?,3927.0,227032.0,1.0
4158.0,0.44440775,2.6061494092589456E-8,4158.0,100.0,?,?,?,4158.0,227032.0,1.0
4389.0,0.456472756,2.6770112201339672E-8,4389.0,100.0,?,?,?,4389.0,227032.0,1.0
4620.0,0.467742745,2.7432036305713575E-8,4620.0,100.0,?,?,?,4620.0,227032.0,1.0
4851.0,0.47888407,2.808640354353107E-8,4851.0,100.0,?,?,?,4851.0,227032.0,1.0
5082.0,0.490337859,2.875912283593789E-8,5082.0,100.0,?,?,?,5082.0,227032.0,1.0
5313.0,0.501079365,2.9390007368183387E-8,5313.0,100.0,?,?,?,5313.0,227032.0,1.0
5544.0,0.511825667,3.00211735855312E-8,5544.0,100.0,?,?,?,5544.0,227032.0,1.0
5775.0,0.522848127,3.0668559484798464E-8,5775.0,100.0,?,?,?,5775.0,227032.0,1.0
6006.0,0.53361665,3.1301030815711455E-8,6006.0,100.0,?,?,?,6006.0,227032.0,1.0
6237.0,0.544875479,3.19622994560024E-8,6237.0,100.0,?,?,?,6237.0,227032.0,1.0
6468.0,0.55594216,3.261228260233171E-8,6468.0,100.0,?,?,?,6468.0,227032.0,1.0
6699.0,0.56667277,3.324252717609622E-8,6699.0,100.0,?,?,?,6699.0,227032.0,1.0
6930.0,0.577315483,3.386760926540735E-8,6930.0,100.0,?,?,?,6930.0,227032.0,1.0
7161.0,0.588033287,3.4497101700009994E-8,7161.0,100.0,?,?,?,7161.0,227032.0,1.0
7392.0,0.598895943,3.5135101776489376E-8,7392.0,100.0,?,?,?,7392.0,227032.0,1.0
7623.0,0.609723127,3.5771018463905085E-8,7623.0,100.0,?,?,?,7623.0,227032.0,1.0
7854.0,0.620464614,3.6401901880217106E-8,7854.0,100.0,?,?,?,7854.0,227032.0,1.0
8085.0,0.631372116,3.704253591209651E-8,8085.0,100.0,?,?,?,8085.0,227032.0,1.0
8316.0,0.642575083,3.770087137637454E-8,8316.0,99.9,98.06186526087293,0.0,96.29629629629629,8316.0,227152.0,1.0
8547.0,0.653819,3.836161324221228E-8,8547.0,99.9,99.73848551732794,0.0,99.6124031007752,8547.0,227152.0,1.0
8778.0,0.665050666,3.90216351855712E-8,8778.0,99.9,99.79989434421374,0.0,99.79550102249489,8778.0,227152.0,1.0
9009.0,0.676143538,3.967350098489889E-8,9009.0,99.9,99.75225448419384,0.0,99.8,9009.0,227152.0,1.0
9240.0,0.687151668,4.032038697272541E-8,9240.0,99.9,98.93730074388948,0.0,99.8,9240.0,227152.0,1.0
9471.0,0.699250716,4.103138008574646E-8,9471.0,100.0,?,?,100.0,9471.0,227152.0,1.0
9702.0,0.711553953,4.175437223974617E-8,9702.0,100.0,?,?,100.0,9702.0,227152.0,1.0
9933.0,0.725447889,4.257383135878793E-8,9933.0,91.2,7.625125965737261,-4299.9999999999945,-2099.9999999999973,9933.0,227984.0,2.0
10164.0,0.738205511,4.3326271105536994E-8,10164.0,91.2,12.585675970994306,-1366.666666666665,-1157.1428571428555,10164.0,227984.0,2.0
10395.0,0.750786645,4.4068301656432457E-8,10395.0,91.2,12.585675970994306,-1366.666666666665,-1157.1428571428555,10395.0,227984.0,2.0
10626.0,0.763067205,4.479260446586957E-8,10626.0,91.2,12.585675970994306,-1366.666666666665,-1157.1428571428555,10626.0,227984.0,2.0
