learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
139.0,0.012072745,6.769908504664069E-10,139.0,100.0,?,?,?,139.0,227032.0,1.0
278.0,0.08227532,4.800222610640857E-9,278.0,100.0,?,?,?,278.0,227032.0,1.0
417.0,0.122819219,7.181501246618314E-9,417.0,100.0,?,?,?,417.0,227032.0,1.0
556.0,0.15725416,9.203980370652345E-9,556.0,100.0,?,?,?,556.0,227032.0,1.0
695.0,0.190085211,1.113225767676408E-8,695.0,100.0,?,?,?,695.0,227032.0,1.0
834.0,0.216511192,1.2684343823931283E-8,834.0,100.0,?,?,?,834.0,227032.0,1.0
973.0,0.241139585,1.4130851622536364E-8,973.0,100.0,?,?,?,973.0,227032.0,1.0
1112.0,0.264883696,1.552542258510159E-8,1112.0,100.0,?,?,?,1112.0,227032.0,1.0
1251.0,0.285819273,1.675503896318997E-8,1251.0,100.0,?,?,?,1251.0,227032.0,1.0
1390.0,0.30597618,1.7938921450823546E-8,1390.0,100.0,?,?,?,1390.0,227032.0,1.0
1529.0,0.325287397,1.9073133739504137E-8,1529.0,100.0,?,?,?,1529.0,227032.0,1.0
1668.0,0.344873406,2.022348548036069E-8,1668.0,100.0,?,?,?,1668.0,227032.0,1.0
1807.0,0.364675546,2.1386531316890488E-8,1807.0,100.0,?,?,?,1807.0,227032.0,1.0
1946.0,0.383912644,2.2516390349086792E-8,1946.0,100.0,?,?,?,1946.0,227032.0,1.0
2085.0,0.398501266,2.3373228856329293E-8,2085.0,100.0,?,?,?,2085.0,227032.0,1.0
2224.0,0.412867684,2.421701658032007E-8,2224.0,100.0,?,?,?,2224.0,227032.0,1.0
2363.0,0.428028679,2.5107472466017225E-8,2363.0,100.0,?,?,?,2363.0,227032.0,1.0
2502.0,0.443358424,2.600783960296876E-8,2502.0,100.0,?,?,?,2502.0,227032.0,1.0
2641.0,0.457844297,2.6858643318180824E-8,2641.0,100.0,?,?,?,2641.0,227032.0,1.0
2780.0,0.471876545,2.7682804121687596E-8,2780.0,100.0,?,?,?,2780.0,227032.0,1.0
2919.0,0.485911552,2.8507126970481543E-8,2919.0,100.0,?,?,?,2919.0,227032.0,1.0
3058.0,0.500813409,2.93823628157191E-8,3058.0,100.0,?,?,?,3058.0,227032.0,1.0
3197.0,0.513604088,3.013360212406351E-8,3197.0,100.0,?,?,?,3197.0,227032.0,1.0
3336.0,0.526577689,3.089558505256764E-8,3336.0,100.0,?,?,?,3336.0,227032.0,1.0
3475.0,0.539192118,3.163647260960192E-8,3475.0,100.0,?,?,?,3475.0,227032.0,1.0
3614.0,0.551902162,3.23829759550136E-8,3614.0,100.0,?,?,?,3614.0,227032.0,1.0
3753.0,0.564463164,3.3120725565850736E-8,3753.0,100.0,?,?,?,3753.0,227032.0,1.0
3892.0,0.576552114,3.3830749985712275E-8,3892.0,100.0,?,?,?,3892.0,227032.0,1.0
4031.0,0.588489372,3.453186502764623E-8,4031.0,100.0,?,?,?,4031.0,227032.0,1.0
4170.0,0.600906556,3.5261167726880984E-8,4170.0,100.0,?,?,?,4170.0,227032.0,1.0
4309.0,0.612787124,3.595895317572687E-8,4309.0,100.0,?,?,?,4309.0,227032.0,1.0
4448.0,0.625295623,3.6693619109973734E-8,4448.0,100.0,?,?,?,4448.0,227032.0,1.0
4587.0,0.637255273,3.7396049308874136E-8,4587.0,100.0,?,?,?,4587.0,227032.0,1.0
4726.0,0.64915676,3.8095063400475525E-8,4726.0,100.0,?,?,?,4726.0,227032.0,1.0
4865.0,0.661018943,3.8791769036851416E-8,4865.0,100.0,?,?,?,4865.0,227032.0,1.0
5004.0,0.672784155,3.9482779242439824E-8,5004.0,100.0,?,?,?,5004.0,227032.0,1.0
5143.0,0.684698311,4.018253742673539E-8,5143.0,100.0,?,?,?,5143.0,227032.0,1.0
5282.0,0.697004761,4.090533634821368E-8,5282.0,100.0,?,?,?,5282.0,227032.0,1.0
5421.0,0.709360508,4.163103064719174E-8,5421.0,100.0,?,?,?,5421.0,227032.0,1.0
5560.0,0.721801722,4.2361744708605116E-8,5560.0,100.0,?,?,?,5560.0,227032.0,1.0
5699.0,0.733978021,4.307689942704928E-8,5699.0,100.0,?,?,?,5699.0,227032.0,1.0
5838.0,0.746174235,4.379322381997482E-8,5838.0,100.0,?,?,?,5838.0,227032.0,1.0
5977.0,0.757943141,4.448445098652402E-8,5977.0,100.0,?,?,?,5977.0,227032.0,1.0
6116.0,0.769756293,4.517827686846878E-8,6116.0,100.0,?,?,?,6116.0,227032.0,1.0
6255.0,0.78182151,4.58869073699539E-8,6255.0,100.0,?,?,?,6255.0,227032.0,1.0
6394.0,0.793684101,4.658363696953283E-8,6394.0,100.0,?,?,?,6394.0,227032.0,1.0
6533.0,0.80527766,4.726456542097861E-8,6533.0,100.0,?,?,?,6533.0,227032.0,1.0
6672.0,0.816930452,4.794897282439802E-8,6672.0,100.0,?,?,?,6672.0,227032.0,1.0
6811.0,0.828625296,4.863585008226336E-8,6811.0,100.0,?,?,?,6811.0,227032.0,1.0
6950.0,0.840394321,4.932708423808011E-8,6950.0,100.0,?,?,?,6950.0,227032.0,1.0
7089.0,0.852281649,5.0025266724309584E-8,7089.0,100.0,?,?,?,7089.0,227032.0,1.0
7228.0,0.864332142,5.073303243608526E-8,7228.0,100.0,?,?,?,7228.0,227032.0,1.0
7367.0,0.878266433,5.155143989773054E-8,7367.0,100.0,?,?,?,7367.0,227032.0,1.0
7506.0,0.89518226,5.2544962929272E-8,7506.0,100.0,?,?,?,7506.0,227032.0,1.0
7645.0,0.912072661,5.353699260689112E-8,7645.0,100.0,?,?,?,7645.0,227032.0,1.0
7784.0,0.929045973,5.4533891924526554E-8,7784.0,100.0,?,?,?,7784.0,227032.0,1.0
7923.0,0.94585915,5.552138597863831E-8,7923.0,100.0,?,?,?,7923.0,227032.0,1.0
8062.0,0.961863564,5.646137867987157E-8,8062.0,100.0,?,?,?,8062.0,227032.0,1.0
8201.0,0.977206979,5.7362548701591385E-8,8201.0,100.0,?,?,?,8201.0,227032.0,1.0
8340.0,0.993416762,5.8315106628179146E-8,8340.0,99.9,98.95724713242961,0.0,98.0392156862745,8340.0,227152.0,1.0
8479.0,1.008927706,5.922659771082096E-8,8479.0,99.9,99.67445797252425,0.0,99.47368421052632,8479.0,227152.0,1.0
8618.0,1.024237144,6.012624741732869E-8,8618.0,99.9,99.77333309155529,0.0,99.69604863221885,8618.0,227152.0,1.0
8757.0,1.039716776,6.1035898469552E-8,8757.0,99.9,99.79915161642779,0.0,99.78632478632478,8757.0,227152.0,1.0
8896.0,1.054725502,6.191787702036196E-8,8896.0,99.9,99.79049518557936,0.0,99.8,8896.0,227152.0,1.0
9035.0,1.070292196,6.283264421745931E-8,9035.0,99.9,99.7364676118695,0.0,99.8,9035.0,227152.0,1.0
