learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
192.0,0.015090743,8.462280067822173E-10,192.0,100.0,?,?,?,192.0,227032.0,1.0
384.0,0.09044528,5.27205170671973E-9,384.0,100.0,?,?,?,384.0,227032.0,1.0
576.0,0.13376451,7.816334804060558E-9,576.0,100.0,?,?,?,576.0,227032.0,1.0
768.0,0.171034971,1.0005353490505367E-8,768.0,100.0,?,?,?,768.0,227032.0,1.0
960.0,0.208879264,1.222807524734901E-8,960.0,100.0,?,?,?,960.0,227032.0,1.0
1152.0,0.237938356,1.3934812800155747E-8,1152.0,100.0,?,?,?,1152.0,227032.0,1.0
1344.0,0.263371324,1.5428575976408193E-8,1344.0,100.0,?,?,?,1344.0,227032.0,1.0
1536.0,0.286649778,1.6795797347712023E-8,1536.0,100.0,?,?,?,1536.0,227032.0,1.0
1728.0,0.311236752,1.8239872470075888E-8,1728.0,100.0,?,?,?,1728.0,227032.0,1.0
1920.0,0.3356487,1.9673667730738723E-8,1920.0,100.0,?,?,?,1920.0,227032.0,1.0
2112.0,0.359441636,2.1071106348666883E-8,2112.0,100.0,?,?,?,2112.0,227032.0,1.0
2304.0,0.382266676,2.2411697201000325E-8,2304.0,100.0,?,?,?,2304.0,227032.0,1.0
2496.0,0.404103725,2.3694260041256338E-8,2496.0,100.0,?,?,?,2496.0,227032.0,1.0
2688.0,0.422607818,2.478106724100395E-8,2688.0,100.0,?,?,?,2688.0,227032.0,1.0
2880.0,0.435159034,2.551824208736834E-8,2880.0,100.0,?,?,?,2880.0,227032.0,1.0
3072.0,0.447507396,2.6243502640624845E-8,3072.0,100.0,?,?,?,3072.0,227032.0,1.0
3264.0,0.459868871,2.6969533364178824E-8,3264.0,100.0,?,?,?,3264.0,227032.0,1.0
3456.0,0.472053313,2.7685166348216852E-8,3456.0,100.0,?,?,?,3456.0,227032.0,1.0
3648.0,0.484244969,2.8401223034575172E-8,3648.0,100.0,?,?,?,3648.0,227032.0,1.0
3840.0,0.496481633,2.911992319113472E-8,3840.0,100.0,?,?,?,3840.0,227032.0,1.0
4032.0,0.508957528,2.985267418353922E-8,4032.0,100.0,?,?,?,4032.0,227032.0,1.0
4224.0,0.521247203,3.057448785322615E-8,4224.0,100.0,?,?,?,4224.0,227032.0,1.0
4416.0,0.53391346,3.131841944184568E-8,4416.0,100.0,?,?,?,4416.0,227032.0,1.0
4608.0,0.546134974,3.203622978829261E-8,4608.0,100.0,?,?,?,4608.0,227032.0,1.0
4800.0,0.558140088,3.274133023979763E-8,4800.0,100.0,?,?,?,4800.0,227032.0,1.0
4992.0,0.570368756,3.3459560764564405E-8,4992.0,100.0,?,?,?,4992.0,227032.0,1.0
5184.0,0.582325727,3.416183361684489E-8,5184.0,100.0,?,?,?,5184.0,227032.0,1.0
5376.0,0.594519319,3.4878004010950936E-8,5376.0,100.0,?,?,?,5376.0,227032.0,1.0
5568.0,0.606826098,3.560082225569834E-8,5568.0,100.0,?,?,?,5568.0,227032.0,1.0
5760.0,0.619232191,3.632947354345065E-8,5760.0,100.0,?,?,?,5760.0,227032.0,1.0
5952.0,0.631361114,3.704184571114265E-8,5952.0,100.0,?,?,?,5952.0,227032.0,1.0
6144.0,0.643361696,3.774667998314732E-8,6144.0,100.0,?,?,?,6144.0,227032.0,1.0
6336.0,0.655381098,3.845261961662521E-8,6336.0,100.0,?,?,?,6336.0,227032.0,1.0
6528.0,0.667304062,3.915289512418624E-8,6528.0,100.0,?,?,?,6528.0,227032.0,1.0
6720.0,0.67925461,3.985479073221899E-8,6720.0,100.0,?,?,?,6720.0,227032.0,1.0
6912.0,0.691028885,4.0546333238074765E-8,6912.0,100.0,?,?,?,6912.0,227032.0,1.0
7104.0,0.703113346,4.12560940039696E-8,7104.0,100.0,?,?,?,7104.0,227032.0,1.0
7296.0,0.714671741,4.193495715622066E-8,7296.0,100.0,?,?,?,7296.0,227032.0,1.0
7488.0,0.726415722,4.262472039425125E-8,7488.0,100.0,?,?,?,7488.0,227032.0,1.0
7680.0,0.73833014,4.3324493966682095E-8,7680.0,100.0,?,?,?,7680.0,227032.0,1.0
7872.0,0.750248633,4.402450687747656E-8,7872.0,100.0,?,?,?,7872.0,227032.0,1.0
8064.0,0.761990828,4.471416521776054E-8,8064.0,100.0,?,?,?,8064.0,227032.0,1.0
8256.0,0.773805085,4.540805600004685E-8,8256.0,100.0,?,?,?,8256.0,227032.0,1.0
8448.0,0.786662293,4.616360191908769E-8,8448.0,99.9,99.62512558292971,0.0,99.37106918238993,8448.0,227152.0,1.0
8640.0,0.798689205,4.687035600444302E-8,8640.0,99.9,99.78036459477268,0.0,99.71509971509973,8640.0,227152.0,1.0
