learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
96.0,0.012180233,6.830183440095021E-10,96.0,100.0,?,?,?,96.0,227032.0,1.0
192.0,0.089830956,5.243704718748728E-9,192.0,100.0,?,?,?,192.0,227032.0,1.0
288.0,0.133703959,7.820512754405951E-9,288.0,100.0,?,?,?,288.0,227032.0,1.0
384.0,0.17112447,1.0018344378632803E-8,384.0,100.0,?,?,?,384.0,227032.0,1.0
480.0,0.203609148,1.1926278041303158E-8,480.0,100.0,?,?,?,480.0,227032.0,1.0
576.0,0.228851742,1.3408859916540483E-8,576.0,100.0,?,?,?,576.0,227032.0,1.0
672.0,0.255122307,1.495181796281909E-8,672.0,100.0,?,?,?,672.0,227032.0,1.0
768.0,0.276042427,1.618052649965924E-8,768.0,100.0,?,?,?,768.0,227032.0,1.0
864.0,0.293280232,1.7192960374794074E-8,864.0,100.0,?,?,?,864.0,227032.0,1.0
960.0,0.310407095,1.819887825563757E-8,960.0,100.0,?,?,?,960.0,227032.0,1.0
1056.0,0.32659727,1.9149781320984994E-8,1056.0,100.0,?,?,?,1056.0,227032.0,1.0
1152.0,0.34553,2.026176380371882E-8,1152.0,100.0,?,?,?,1152.0,227032.0,1.0
1248.0,0.366375798,2.1486107161206505E-8,1248.0,100.0,?,?,?,1248.0,227032.0,1.0
1344.0,0.387156211,2.270661023920816E-8,1344.0,100.0,?,?,?,1344.0,227032.0,1.0
1440.0,0.407470625,2.3899743639145876E-8,1440.0,100.0,?,?,?,1440.0,227032.0,1.0
1536.0,0.427471197,2.507444404995069E-8,1536.0,100.0,?,?,?,1536.0,227032.0,1.0
1632.0,0.44787193,2.6272647253130045E-8,1632.0,100.0,?,?,?,1632.0,227032.0,1.0
1728.0,0.470469934,2.7599903522709178E-8,1728.0,100.0,?,?,?,1728.0,227032.0,1.0
1824.0,0.491980406,2.8863285404737624E-8,1824.0,100.0,?,?,?,1824.0,227032.0,1.0
1920.0,0.512023344,3.004047411225736E-8,1920.0,100.0,?,?,?,1920.0,227032.0,1.0
2016.0,0.527559455,3.095296181380955E-8,2016.0,100.0,?,?,?,2016.0,227032.0,1.0
2112.0,0.543275087,3.187599338342953E-8,2112.0,100.0,?,?,?,2112.0,227032.0,1.0
2208.0,0.559330403,3.28189757291745E-8,2208.0,100.0,?,?,?,2208.0,227032.0,1.0
2304.0,0.575656612,3.377786852579978E-8,2304.0,100.0,?,?,?,2304.0,227032.0,1.0
2400.0,0.591315065,3.469754178172806E-8,2400.0,100.0,?,?,?,2400.0,227032.0,1.0
2496.0,0.607563706,3.565187875057675E-8,2496.0,100.0,?,?,?,2496.0,227032.0,1.0
2592.0,0.623386145,3.658118345212399E-8,2592.0,100.0,?,?,?,2592.0,227032.0,1.0
