learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
265.0,0.016880298,9.46579033943514E-10,265.0,100.0,?,?,?,265.0,227032.0,1.0
530.0,0.088618866,5.1600247944022215E-9,530.0,100.0,?,?,?,530.0,227032.0,1.0
795.0,0.12974423,7.575454812368585E-9,795.0,100.0,?,?,?,795.0,227032.0,1.0
1060.0,0.168342239,9.842444827881538E-9,1060.0,100.0,?,?,?,1060.0,227032.0,1.0
1325.0,0.200171083,1.1711859168743507E-8,1325.0,100.0,?,?,?,1325.0,227032.0,1.0
1590.0,0.227024094,1.3289026214418311E-8,1590.0,100.0,?,?,?,1590.0,227032.0,1.0
1855.0,0.250218259,1.4651297011162257E-8,1855.0,100.0,?,?,?,1855.0,227032.0,1.0
2120.0,0.272608814,1.5966369107932678E-8,2120.0,100.0,?,?,?,2120.0,227032.0,1.0
2385.0,0.294429753,1.724798575406894E-8,2385.0,100.0,?,?,?,2385.0,227032.0,1.0
2650.0,0.316980172,1.857244719762769E-8,2650.0,100.0,?,?,?,2650.0,227032.0,1.0
2915.0,0.33770173,1.978949352485852E-8,2915.0,100.0,?,?,?,2915.0,227032.0,1.0
3180.0,0.357931531,2.0977657320633944E-8,3180.0,100.0,?,?,?,3180.0,227032.0,1.0
3445.0,0.378553486,2.218885363092439E-8,3445.0,100.0,?,?,?,3445.0,227032.0,1.0
3710.0,0.398634904,2.3368302397396828E-8,3710.0,100.0,?,?,?,3710.0,227032.0,1.0
3975.0,0.413245133,2.4226409955933276E-8,3975.0,100.0,?,?,?,3975.0,227032.0,1.0
4240.0,0.428392009,2.5116036585592148E-8,4240.0,100.0,?,?,?,4240.0,227032.0,1.0
4505.0,0.443348124,2.5994459184433025E-8,4505.0,100.0,?,?,?,4505.0,227032.0,1.0
4770.0,0.459483212,2.6942126806237635E-8,4770.0,100.0,?,?,?,4770.0,227032.0,1.0
5035.0,0.475586753,2.7887941567341076E-8,5035.0,100.0,?,?,?,5035.0,227032.0,1.0
5300.0,0.491942936,2.8848594837122495E-8,5300.0,100.0,?,?,?,5300.0,227032.0,1.0
5565.0,0.508209904,2.9804008211907416E-8,5565.0,100.0,?,?,?,5565.0,227032.0,1.0
5830.0,0.524736671,3.077468044989018E-8,5830.0,100.0,?,?,?,5830.0,227032.0,1.0
6095.0,0.540974683,3.172839314205986E-8,6095.0,100.0,?,?,?,6095.0,227032.0,1.0
6360.0,0.556966611,3.2667652498800305E-8,6360.0,100.0,?,?,?,6360.0,227032.0,1.0
6625.0,0.573303673,3.362718272837293E-8,6625.0,100.0,?,?,?,6625.0,227032.0,1.0
6890.0,0.588946805,3.4545956130787316E-8,6890.0,100.0,?,?,?,6890.0,227032.0,1.0
7155.0,0.604953038,3.5486055667967435E-8,7155.0,100.0,?,?,?,7155.0,227032.0,1.0
7420.0,0.619378307,3.6333299907795674E-8,7420.0,100.0,?,?,?,7420.0,227032.0,1.0
7685.0,0.631760462,3.7060545236836706E-8,7685.0,100.0,?,?,?,7685.0,227032.0,1.0
7950.0,0.644254476,3.779436041864256E-8,7950.0,100.0,?,?,?,7950.0,227032.0,1.0
8215.0,0.656607009,3.8519865948663405E-8,8215.0,100.0,?,?,?,8215.0,227032.0,1.0
8480.0,0.670016845,3.930788671217652E-8,8480.0,99.9,99.67576681149083,0.0,99.47643979057591,8480.0,227152.0,1.0
8745.0,0.683289435,4.008784229892617E-8,8745.0,99.9,99.79840335456818,0.0,99.78070175438597,8745.0,227152.0,1.0
9010.0,0.696714675,4.0876768269023555E-8,9010.0,99.9,99.75171317906445,0.0,99.8,9010.0,227152.0,1.0
9275.0,0.708348214,4.1560406032016304E-8,9275.0,99.9,96.50104968509446,0.0,99.8,9275.0,227152.0,1.0
9540.0,0.719978055,4.2243826484313867E-8,9540.0,100.0,?,?,100.0,9540.0,227152.0,1.0
9805.0,0.731389735,4.291442683964762E-8,9805.0,100.0,?,?,?,9805.0,227152.0,1.0
10070.0,0.745197414,4.3731484739712144E-8,10070.0,92.4,6.606370428627663,-3699.9999999999945,-1799.9999999999973,10070.0,228736.0,3.0
10335.0,0.758866072,4.4540599075264E-8,10335.0,92.4,12.50892178758092,-1166.666666666665,-985.7142857142842,10335.0,228816.0,3.0
10600.0,0.772174191,4.5328371354161465E-8,10600.0,92.4,12.50892178758092,-1166.666666666665,-985.7142857142842,10600.0,228816.0,3.0
10865.0,0.783671259,4.600893871751305E-8,10865.0,92.4,12.50892178758092,-1166.666666666665,-985.7142857142842,10865.0,228816.0,3.0
11130.0,0.795126781,4.668704677109298E-8,11130.0,100.0,100.0,100.0,100.0,11130.0,228816.0,3.0
11395.0,0.806539039,4.736259381812688E-8,11395.0,100.0,100.0,100.0,100.0,11395.0,228816.0,3.0
11660.0,0.818177644,4.805153944478061E-8,11660.0,100.0,100.0,100.0,100.0,11660.0,228816.0,3.0
11925.0,0.829557819,4.872518734302994E-8,11925.0,99.3,58.48161328588368,-75.0,0.0,11925.0,228816.0,3.0
12190.0,0.840617068,4.937983807072665E-8,12190.0,99.3,62.81342966425848,-16.666666666666664,12.5,12190.0,228816.0,3.0
12455.0,0.852074291,5.0058046814768277E-8,12455.0,99.3,62.81342966425848,-16.666666666666664,12.5,12455.0,228816.0,3.0
12720.0,0.863230767,5.071845288139459E-8,12720.0,99.8,85.6156501726121,66.66666666666666,75.0,12720.0,228816.0,3.0
12985.0,0.874721046,5.1398618370822335E-8,12985.0,100.0,100.0,100.0,100.0,12985.0,228816.0,3.0
13250.0,0.886135202,5.207427776970592E-8,13250.0,100.0,100.0,100.0,100.0,13250.0,228816.0,3.0
13515.0,0.89753825,5.2749279632053045E-8,13515.0,99.5,61.28832455868698,-25.0,16.666666666666664,13515.0,228816.0,3.0
13780.0,0.909840864,5.3477531180388E-8,13780.0,99.3,58.48161328588368,-16.666666666666664,0.0,13780.0,228816.0,3.0
14045.0,0.925638276,5.441265681699541E-8,14045.0,99.3,58.48161328588368,-16.666666666666664,0.0,14045.0,228816.0,3.0
14310.0,0.941786096,5.5368524807101754E-8,14310.0,99.3,62.81342966425848,12.5,12.5,14310.0,228816.0,3.0
14575.0,0.95760626,5.6304997245228554E-8,14575.0,100.0,100.0,100.0,100.0,14575.0,228816.0,3.0
14840.0,0.974265248,5.7291123754984404E-8,14840.0,100.0,100.0,100.0,100.0,14840.0,228816.0,3.0
15105.0,0.991863678,5.8332860405078795E-8,15105.0,100.0,?,?,?,15105.0,228816.0,3.0
15370.0,1.009443116,5.9373472826338076E-8,15370.0,99.1,52.20900594732384,-50.0,-28.57142857142857,15370.0,228816.0,3.0
15635.0,1.027082016,6.041760509253171E-8,15635.0,99.1,52.20900594732384,-50.0,-28.57142857142857,15635.0,228816.0,3.0
15900.0,1.044137238,6.142718661957111E-8,15900.0,99.1,52.20900594732384,-50.0,-28.57142857142857,15900.0,228816.0,3.0
16165.0,1.061464556,6.245287483201053E-8,16165.0,99.1,52.20900594732384,-50.0,-28.57142857142857,16165.0,228816.0,3.0
16430.0,1.078922087,6.348627098512526E-8,16430.0,100.0,100.0,100.0,100.0,16430.0,228816.0,3.0
16695.0,1.09627467,6.45134547557744E-8,16695.0,100.0,100.0,100.0,100.0,16695.0,228816.0,3.0
16960.0,1.113223962,6.551676577099289E-8,16960.0,100.0,100.0,100.0,100.0,16960.0,228816.0,3.0
17225.0,1.130547995,6.654225952830787E-8,17225.0,99.2,55.17202734506335,-100.0,-14.285714285714285,17225.0,228816.0,3.0
17490.0,1.148085445,6.758038647566612E-8,17490.0,98.6,45.55071561916601,-133.33333333333331,-75.0,17490.0,228816.0,3.0
17755.0,1.165267252,6.859746118441846E-8,17755.0,98.2,39.28764166216964,-200.0,-125.0,17755.0,228816.0,3.0
18020.0,1.177984375,6.935024953615542E-8,18020.0,98.2,39.28764166216964,-200.0,-125.0,18020.0,228816.0,3.0
18285.0,1.189990462,7.006094820939626E-8,18285.0,99.0,16.513608281850292,-400.0,-900.0,18285.0,228816.0,3.0
18550.0,1.201985473,7.077099124033625E-8,18550.0,100.0,?,?,?,18550.0,228816.0,3.0
18815.0,1.214055891,7.148549797829862E-8,18815.0,100.0,?,?,?,18815.0,228816.0,3.0
19080.0,1.226142162,7.220094313242163E-8,19080.0,99.3,62.81342966425848,-16.666666666666664,12.5,19080.0,228816.0,3.0
19345.0,1.238583645,7.293741501216467E-8,19345.0,99.3,62.81342966425848,-16.666666666666664,12.5,19345.0,228816.0,3.0
19610.0,1.25069389,7.365427930392948E-8,19610.0,99.3,62.81342966425848,-16.666666666666664,12.5,19610.0,228816.0,3.0
19875.0,1.262743268,7.436754058197763E-8,19875.0,99.7,39.903846153846054,-50.0,-200.0,19875.0,228816.0,3.0
20140.0,1.274758857,7.50788017248052E-8,20140.0,100.0,?,?,?,20140.0,228816.0,3.0
20405.0,1.28674403,7.578826239668456E-8,20405.0,100.0,?,?,?,20405.0,228816.0,3.0
20670.0,1.299018173,7.651482860807953E-8,20670.0,99.4,62.20234345470564,-50.0,14.285714285714285,20670.0,228816.0,3.0
20935.0,1.311046674,7.722685407497612E-8,20935.0,99.4,62.20234345470564,-50.0,14.285714285714285,20935.0,228816.0,3.0
