learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
57.0,0.009204843,5.161704724964997E-10,57.0,100.0,?,?,?,57.0,227032.0,1.0
114.0,0.076866928,4.490190767786569E-9,114.0,100.0,?,?,?,114.0,227032.0,1.0
171.0,0.12053515,7.054971331188248E-9,171.0,100.0,?,?,?,171.0,227032.0,1.0
228.0,0.157919412,9.250673930545647E-9,228.0,100.0,?,?,?,228.0,227032.0,1.0
285.0,0.199298314,1.1680995082263316E-8,285.0,100.0,?,?,?,285.0,227032.0,1.0
342.0,0.230680836,1.3524195441007613E-8,342.0,100.0,?,?,?,342.0,227032.0,1.0
399.0,0.256987297,1.506926177928638E-8,399.0,100.0,?,?,?,399.0,227032.0,1.0
456.0,0.280880544,1.647259199736019E-8,456.0,100.0,?,?,?,456.0,227032.0,1.0
513.0,0.302087923,1.7718172214935635E-8,513.0,100.0,?,?,?,513.0,227032.0,1.0
570.0,0.322964825,1.8944342414254526E-8,570.0,100.0,?,?,?,570.0,227032.0,1.0
627.0,0.34377366,2.0166514811267453E-8,627.0,100.0,?,?,?,627.0,227032.0,1.0
684.0,0.364249474,2.1369127772404913E-8,684.0,100.0,?,?,?,684.0,227032.0,1.0
741.0,0.383881436,2.2522178486469715E-8,741.0,100.0,?,?,?,741.0,227032.0,1.0
798.0,0.403905632,2.3698266413716802E-8,798.0,100.0,?,?,?,798.0,227032.0,1.0
855.0,0.418425126,2.4551044802578782E-8,855.0,100.0,?,?,?,855.0,227032.0,1.0
912.0,0.432525063,2.537918120718871E-8,912.0,100.0,?,?,?,912.0,227032.0,1.0
969.0,0.446648804,2.620871570024225E-8,969.0,100.0,?,?,?,969.0,227032.0,1.0
1026.0,0.459737254,2.6977444094200096E-8,1026.0,100.0,?,?,?,1026.0,227032.0,1.0
1083.0,0.470916755,2.76340535360347E-8,1083.0,100.0,?,?,?,1083.0,227032.0,1.0
1140.0,0.482142503,2.8293379218679742E-8,1140.0,100.0,?,?,?,1140.0,227032.0,1.0
1197.0,0.493093946,2.8936594052285778E-8,1197.0,100.0,?,?,?,1197.0,227032.0,1.0
1254.0,0.50407303,2.9581432334163945E-8,1254.0,100.0,?,?,?,1254.0,227032.0,1.0
1311.0,0.514888607,3.0216667303693375E-8,1311.0,100.0,?,?,?,1311.0,227032.0,1.0
1368.0,0.525639927,3.0848128244945154E-8,1368.0,100.0,?,?,?,1368.0,227032.0,1.0
1425.0,0.536533137,3.148792285991832E-8,1425.0,100.0,?,?,?,1425.0,227032.0,1.0
1482.0,0.547393189,3.2125769994778345E-8,1482.0,100.0,?,?,?,1482.0,227032.0,1.0
1539.0,0.559749156,3.285147721509138E-8,1539.0,100.0,?,?,?,1539.0,227032.0,1.0
1596.0,0.572839076,3.3620291947060156E-8,1596.0,100.0,?,?,?,1596.0,227032.0,1.0
1653.0,0.585388249,3.4357346801209364E-8,1653.0,100.0,?,?,?,1653.0,227032.0,1.0
1710.0,0.597289139,3.5056325829006313E-8,1710.0,100.0,?,?,?,1710.0,227032.0,1.0
1767.0,0.609694612,3.5784940702087346E-8,1767.0,100.0,?,?,?,1767.0,227032.0,1.0
1824.0,0.621550387,3.6481269975215605E-8,1824.0,100.0,?,?,?,1824.0,227032.0,1.0
1881.0,0.634288806,3.722943987917155E-8,1881.0,100.0,?,?,?,1881.0,227032.0,1.0
