learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
72.0,0.010984045,6.159409451712336E-10,72.0,100.0,?,?,?,72.0,227032.0,1.0
144.0,0.081298435,4.7457399738435115E-9,144.0,100.0,?,?,?,144.0,227032.0,1.0
216.0,0.115445279,6.75129819860268E-9,216.0,100.0,?,?,?,216.0,227032.0,1.0
288.0,0.145495084,8.516223635640409E-9,288.0,100.0,?,?,?,288.0,227032.0,1.0
360.0,0.170971742,1.0012552871550949E-8,360.0,100.0,?,?,?,360.0,227032.0,1.0
432.0,0.19411314,1.1371724486102658E-8,432.0,100.0,?,?,?,432.0,227032.0,1.0
504.0,0.216643813,1.2695026181114628E-8,504.0,100.0,?,?,?,504.0,227032.0,1.0
576.0,0.240753716,1.4111081329865585E-8,576.0,100.0,?,?,?,576.0,227032.0,1.0
648.0,0.265801628,1.558222888085577E-8,648.0,100.0,?,?,?,648.0,227032.0,1.0
720.0,0.289954454,1.7000805040792457E-8,720.0,100.0,?,?,?,720.0,227032.0,1.0
792.0,0.313629433,1.83913156500438E-8,792.0,100.0,?,?,?,792.0,227032.0,1.0
864.0,0.337025418,1.976544000962128E-8,864.0,100.0,?,?,?,864.0,227032.0,1.0
936.0,0.359321239,2.107494806208751E-8,936.0,100.0,?,?,?,936.0,227032.0,1.0
1008.0,0.381212208,2.2360677804077664E-8,1008.0,100.0,?,?,?,1008.0,227032.0,1.0
1080.0,0.398167048,2.3356492199442453E-8,1080.0,100.0,?,?,?,1080.0,227032.0,1.0
1152.0,0.413167022,2.4237490783876015E-8,1152.0,100.0,?,?,?,1152.0,227032.0,1.0
1224.0,0.427700114,2.509106782870574E-8,1224.0,100.0,?,?,?,1224.0,227032.0,1.0
1296.0,0.441958144,2.5928489563357497E-8,1296.0,100.0,?,?,?,1296.0,227032.0,1.0
1368.0,0.455957929,2.675074370642296E-8,1368.0,100.0,?,?,?,1368.0,227032.0,1.0
1440.0,0.470346242,2.7595817396909824E-8,1440.0,100.0,?,?,?,1440.0,227032.0,1.0
1512.0,0.484597642,2.84328497295123E-8,1512.0,100.0,?,?,?,1512.0,227032.0,1.0
1584.0,0.498384444,2.924259466946125E-8,1584.0,100.0,?,?,?,1584.0,227032.0,1.0
1656.0,0.510614758,2.996092186930693E-8,1656.0,100.0,?,?,?,1656.0,227032.0,1.0
1728.0,0.521552397,3.060332594787702E-8,1728.0,100.0,?,?,?,1728.0,227032.0,1.0
1800.0,0.532531857,3.124818631349131E-8,1800.0,100.0,?,?,?,1800.0,227032.0,1.0
1872.0,0.543886646,3.1915091005162227E-8,1872.0,100.0,?,?,?,1872.0,227032.0,1.0
1944.0,0.555190497,3.257900393792117E-8,1944.0,100.0,?,?,?,1944.0,227032.0,1.0
2016.0,0.566194916,3.322533022898766E-8,2016.0,100.0,?,?,?,2016.0,227032.0,1.0
2088.0,0.576940298,3.3856442411661974E-8,2088.0,100.0,?,?,?,2088.0,227032.0,1.0
2160.0,0.58777375,3.44927272396576E-8,2160.0,100.0,?,?,?,2160.0,227032.0,1.0
2232.0,0.598939648,3.5148537731857755E-8,2232.0,100.0,?,?,?,2232.0,227032.0,1.0
2304.0,0.609585205,3.577378685879003E-8,2304.0,100.0,?,?,?,2304.0,227032.0,1.0
2376.0,0.620516274,3.641580505931128E-8,2376.0,100.0,?,?,?,2376.0,227032.0,1.0
