learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
385.0,0.022659063,1.2706288695024948E-9,385.0,100.0,?,?,?,385.0,227032.0,1.0
770.0,0.105417639,6.131316515076905E-9,770.0,100.0,?,?,?,770.0,227032.0,1.0
1155.0,0.147225056,8.586805784313215E-9,1155.0,100.0,?,?,?,1155.0,227032.0,1.0
1540.0,0.181073295,1.0574825939852744E-8,1540.0,100.0,?,?,?,1540.0,227032.0,1.0
1925.0,0.208636177,1.2193686080870943E-8,1925.0,100.0,?,?,?,1925.0,227032.0,1.0
2310.0,0.234149677,1.3692179170522011E-8,2310.0,100.0,?,?,?,2310.0,227032.0,1.0
2695.0,0.258923279,1.5147215578806484E-8,2695.0,100.0,?,?,?,2695.0,227032.0,1.0
3080.0,0.281403944,1.6467580136913394E-8,3080.0,100.0,?,?,?,3080.0,227032.0,1.0
3465.0,0.303862683,1.7786656907790652E-8,3465.0,100.0,?,?,?,3465.0,227032.0,1.0
3850.0,0.326984511,1.9144679110863557E-8,3850.0,100.0,?,?,?,3850.0,227032.0,1.0
4235.0,0.34888972,2.0431245215626227E-8,4235.0,100.0,?,?,?,4235.0,227032.0,1.0
4620.0,0.370099808,2.167698454182181E-8,4620.0,100.0,?,?,?,4620.0,227032.0,1.0
5005.0,0.392906207,2.301648054595002E-8,5005.0,100.0,?,?,?,5005.0,227032.0,1.0
5390.0,0.413751171,2.4240774919831507E-8,5390.0,100.0,?,?,?,5390.0,227032.0,1.0
5775.0,0.430125609,2.5202500366748623E-8,5775.0,100.0,?,?,?,5775.0,227032.0,1.0
6160.0,0.446673649,2.617442203908952E-8,6160.0,100.0,?,?,?,6160.0,227032.0,1.0
6545.0,0.462766921,2.711963366751663E-8,6545.0,100.0,?,?,?,6545.0,227032.0,1.0
6930.0,0.478737846,2.8057659447900953E-8,6930.0,100.0,?,?,?,6930.0,227032.0,1.0
7315.0,0.49478064,2.899990633475284E-8,7315.0,100.0,?,?,?,7315.0,227032.0,1.0
7700.0,0.510651213,2.993203810692455E-8,7700.0,100.0,?,?,?,7700.0,227032.0,1.0
8085.0,0.526469223,3.086108267850553E-8,8085.0,100.0,?,?,?,8085.0,227032.0,1.0
8470.0,0.543733854,3.1875628098926196E-8,8470.0,99.9,99.66197944835045,0.0,99.4475138121547,8470.0,227152.0,1.0
8855.0,0.560451575,3.285803468962717E-8,8855.0,99.9,99.79650807862927,0.0,99.8,8855.0,227152.0,1.0
9240.0,0.576418402,3.379631545632871E-8,9240.0,99.9,98.93730074388948,0.0,99.8,9240.0,227152.0,1.0
9625.0,0.591464192,3.4680472050298836E-8,9625.0,100.0,?,?,100.0,9625.0,227152.0,1.0
10010.0,0.603615908,3.5394560165941304E-8,10010.0,100.0,?,?,?,10010.0,227152.0,1.0
10395.0,0.615451731,3.609008502375956E-8,10395.0,100.0,?,?,?,10395.0,227152.0,1.0
10780.0,0.626520951,3.6740560927856715E-8,10780.0,100.0,?,?,?,10780.0,227152.0,1.0
11165.0,0.643053388,3.7722070381126056E-8,11165.0,81.8,2.4275175844913814,-8999.999999999995,-4449.999999999997,11165.0,229488.0,4.0
11550.0,0.656078499,3.8495893552081866E-8,11550.0,81.8,4.90223740999676,-2933.333333333331,-2499.9999999999986,11550.0,229648.0,4.0
11935.0,0.66925315,3.927860090966647E-8,11935.0,88.5,8.23491860836267,-1816.6666666666647,-1542.8571428571413,11935.0,229648.0,4.0
12320.0,0.68135509,3.9997578397498774E-8,12320.0,100.0,?,?,?,12320.0,229648.0,4.0
12705.0,0.69343719,4.0715377188910624E-8,12705.0,100.0,?,?,?,12705.0,229648.0,4.0
13090.0,0.705792942,4.144943367351053E-8,13090.0,100.0,100.0,100.0,100.0,13090.0,229648.0,4.0
13475.0,0.717681111,4.215571100446292E-8,13475.0,100.0,100.0,100.0,100.0,13475.0,229648.0,4.0
13860.0,0.729435546,4.285404318485616E-8,13860.0,99.0,54.07788390889052,-66.66666666666666,-25.0,13860.0,229648.0,4.0
14245.0,0.741033355,4.3543070198638984E-8,14245.0,99.0,49.540821475426625,-150.0,-42.857142857142854,14245.0,229648.0,4.0
14630.0,0.752680577,4.423503284378391E-8,14630.0,99.8,85.6156501726121,66.66666666666666,75.0,14630.0,229648.0,4.0
15015.0,0.764391248,4.493076500048033E-8,15015.0,100.0,100.0,100.0,100.0,15015.0,229648.0,4.0
15400.0,0.775800921,4.560861483534384E-8,15400.0,100.0,100.0,100.0,100.0,15400.0,229648.0,4.0
15785.0,0.787337242,4.6293988840784875E-8,15785.0,100.0,?,?,?,15785.0,229648.0,4.0
16170.0,0.798602904,4.6963282967472654E-8,16170.0,99.4,56.84695051783629,0.0,0.0,16170.0,229648.0,4.0
16555.0,0.810732551,4.768390653099657E-8,16555.0,99.4,62.20234345470564,25.0,14.285714285714285,16555.0,229648.0,4.0
16940.0,0.823413263,4.843726892228962E-8,16940.0,99.4,62.20234345470564,25.0,14.285714285714285,16940.0,229648.0,4.0
17325.0,0.835605855,4.916163205467371E-8,17325.0,100.0,100.0,100.0,100.0,17325.0,229648.0,4.0
17710.0,0.847960494,4.989562241583027E-8,17710.0,100.0,100.0,100.0,100.0,17710.0,229648.0,4.0
18095.0,0.860304605,5.0628987307434687E-8,18095.0,100.0,?,?,?,18095.0,229648.0,4.0
18480.0,0.872588697,5.135878646413691E-8,18480.0,100.0,?,?,?,18480.0,229648.0,4.0
18865.0,0.884976523,5.209474846834316E-8,18865.0,99.0,49.540821475426625,-66.66666666666666,-42.857142857142854,18865.0,229648.0,4.0
