learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
202.0,0.015832653,8.878313274743656E-10,202.0,100.0,?,?,?,202.0,227032.0,1.0
404.0,0.095086797,5.542691974199067E-9,404.0,100.0,?,?,?,404.0,227032.0,1.0
606.0,0.135685367,7.92718162064958E-9,606.0,100.0,?,?,?,606.0,227032.0,1.0
808.0,0.17351842,1.0149243214743006E-8,808.0,100.0,?,?,?,808.0,227032.0,1.0
1010.0,0.205502075,1.2027750122822408E-8,1010.0,100.0,?,?,?,1010.0,227032.0,1.0
1212.0,0.233813125,1.3690552669935343E-8,1212.0,100.0,?,?,?,1212.0,227032.0,1.0
1414.0,0.260472982,1.5256375135907695E-8,1414.0,100.0,?,?,?,1414.0,227032.0,1.0
1616.0,0.282977033,1.6578113231921774E-8,1616.0,100.0,?,?,?,1616.0,227032.0,1.0
1818.0,0.305062759,1.7875281703159627E-8,1818.0,100.0,?,?,?,1818.0,227032.0,1.0
2020.0,0.327123311,1.917097162127702E-8,2020.0,100.0,?,?,?,2020.0,227032.0,1.0
2222.0,0.348305057,2.0415046327128594E-8,2222.0,100.0,?,?,?,2222.0,227032.0,1.0
2424.0,0.370085551,2.1694287503297545E-8,2424.0,100.0,?,?,?,2424.0,227032.0,1.0
2626.0,0.390855718,2.2914188799489706E-8,2626.0,100.0,?,?,?,2626.0,227032.0,1.0
2828.0,0.410498906,2.4067898854037957E-8,2828.0,100.0,?,?,?,2828.0,227032.0,1.0
3030.0,0.424919685,2.4914879381166153E-8,3030.0,100.0,?,?,?,3030.0,227032.0,1.0
3232.0,0.440158191,2.5809887746839476E-8,3232.0,100.0,?,?,?,3232.0,227032.0,1.0
3434.0,0.454418391,2.6647436932840697E-8,3434.0,100.0,?,?,?,3434.0,227032.0,1.0
3636.0,0.466992592,2.7385961765042612E-8,3636.0,100.0,?,?,?,3636.0,227032.0,1.0
3838.0,0.478875891,2.8083907614642135E-8,3838.0,100.0,?,?,?,3838.0,227032.0,1.0
4040.0,0.490510045,2.876722034605634E-8,4040.0,100.0,?,?,?,4040.0,227032.0,1.0
4242.0,0.501933536,2.943816013570461E-8,4242.0,100.0,?,?,?,4242.0,227032.0,1.0
4444.0,0.514169729,3.0156832628860655E-8,4444.0,100.0,?,?,?,4444.0,227032.0,1.0
4646.0,0.526481752,3.087995887124704E-8,4646.0,100.0,?,?,?,4646.0,227032.0,1.0
4848.0,0.539046136,3.161790711824265E-8,4848.0,100.0,?,?,?,4848.0,227032.0,1.0
5050.0,0.551232629,3.233366056436259E-8,5050.0,100.0,?,?,?,5050.0,227032.0,1.0
5252.0,0.5632747,3.304093162394232E-8,5252.0,100.0,?,?,?,5252.0,227032.0,1.0
5454.0,0.575297893,3.374709391551506E-8,5454.0,100.0,?,?,?,5454.0,227032.0,1.0
5656.0,0.587169373,3.444434559576006E-8,5656.0,100.0,?,?,?,5656.0,227032.0,1.0
5858.0,0.598968141,3.5137326657331234E-8,5858.0,100.0,?,?,?,5858.0,227032.0,1.0
6060.0,0.610990856,3.5843460874367084E-8,6060.0,100.0,?,?,?,6060.0,227032.0,1.0
6262.0,0.623251875,3.6563591481441E-8,6262.0,100.0,?,?,?,6262.0,227032.0,1.0
6464.0,0.635075504,3.725803271259698E-8,6464.0,100.0,?,?,?,6464.0,227032.0,1.0
6666.0,0.647166053,3.79681510470704E-8,6666.0,100.0,?,?,?,6666.0,227032.0,1.0
6868.0,0.659377164,3.8685350390573335E-8,6868.0,100.0,?,?,?,6868.0,227032.0,1.0
7070.0,0.671324794,3.938707461471772E-8,7070.0,100.0,?,?,?,7070.0,227032.0,1.0
7272.0,0.683097163,4.0078505174825994E-8,7272.0,100.0,?,?,?,7272.0,227032.0,1.0
7474.0,0.695258048,4.0792754577555584E-8,7474.0,100.0,?,?,?,7474.0,227032.0,1.0
7676.0,0.707109753,4.148884480598693E-8,7676.0,100.0,?,?,?,7676.0,227032.0,1.0
7878.0,0.71872429,4.217100536545531E-8,7878.0,100.0,?,?,?,7878.0,227032.0,1.0
8080.0,0.730590747,4.286796202812964E-8,8080.0,100.0,?,?,?,8080.0,227032.0,1.0
8282.0,0.742329237,4.355740276138608E-8,8282.0,100.0,?,?,?,8282.0,227032.0,1.0
8484.0,0.755278501,4.43183582946389E-8,8484.0,99.9,99.68085785408822,0.0,99.48717948717949,8484.0,227152.0,1.0
8686.0,0.767505133,4.5036848802936974E-8,8686.0,99.9,99.79104677209052,0.0,99.74811083123426,8686.0,227152.0,1.0
8888.0,0.779518934,4.574283242844251E-8,8888.0,99.9,99.79192502642552,0.0,99.8,8888.0,227152.0,1.0
9090.0,0.791524262,4.6448318143315184E-8,9090.0,99.9,99.68691296180337,0.0,99.8,9090.0,227152.0,1.0
9292.0,0.803726215,4.716535840535949E-8,9292.0,100.0,?,?,100.0,9292.0,227152.0,1.0
9494.0,0.816133957,4.7894491731398206E-8,9494.0,100.0,?,?,100.0,9494.0,227152.0,1.0
9696.0,0.829918541,4.870750131061299E-8,9696.0,91.8,6.101135947233421,-3999.9999999999945,15.463917525773214,9696.0,227984.0,2.0
9898.0,0.842103963,4.94261929165965E-8,9898.0,91.8,11.620788515013759,-1266.666666666665,-1071.42857142857,9898.0,227984.0,2.0
10100.0,0.854443098,5.015129459448364E-8,10100.0,91.8,11.620788515013759,-1266.666666666665,-1071.42857142857,10100.0,227152.0,1.0
