learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
318.0,0.020325219,1.1397563103275994E-9,318.0,100.0,?,?,?,318.0,227032.0,1.0
636.0,0.094319092,5.4856636678841384E-9,636.0,100.0,?,?,?,636.0,227032.0,1.0
954.0,0.134102205,7.822258800473065E-9,954.0,100.0,?,?,?,954.0,227032.0,1.0
1272.0,0.174947352,1.0221230737889807E-8,1272.0,100.0,?,?,?,1272.0,227032.0,1.0
1590.0,0.204055282,1.1930836709592907E-8,1590.0,100.0,?,?,?,1590.0,227032.0,1.0
1908.0,0.231161331,1.3522865522348633E-8,1908.0,100.0,?,?,?,1908.0,227032.0,1.0
2226.0,0.256962253,1.5038239866269547E-8,2226.0,100.0,?,?,?,2226.0,227032.0,1.0
2544.0,0.281230475,1.6463593618797346E-8,2544.0,100.0,?,?,?,2544.0,227032.0,1.0
2862.0,0.302607362,1.7719129607499474E-8,2862.0,100.0,?,?,?,2862.0,227032.0,1.0
3180.0,0.32407752,1.8980143713628254E-8,3180.0,100.0,?,?,?,3180.0,227032.0,1.0
3498.0,0.344962658,2.02067976407417E-8,3498.0,100.0,?,?,?,3498.0,227032.0,1.0
3816.0,0.366627461,2.1479243897984012E-8,3816.0,100.0,?,?,?,3816.0,227032.0,1.0
4134.0,0.387103598,2.268187582999054E-8,4134.0,100.0,?,?,?,4134.0,227032.0,1.0
4452.0,0.40614743,2.3800383704350225E-8,4452.0,100.0,?,?,?,4452.0,227032.0,1.0
4770.0,0.420543232,2.464589724882609E-8,4770.0,100.0,?,?,?,4770.0,227032.0,1.0
5088.0,0.435506981,2.552476821799038E-8,5088.0,100.0,?,?,?,5088.0,227032.0,1.0
5406.0,0.450482764,2.6404345984177455E-8,5406.0,100.0,?,?,?,5406.0,227032.0,1.0
5724.0,0.465238815,2.727101815593118E-8,5724.0,100.0,?,?,?,5724.0,227032.0,1.0
6042.0,0.479907719,2.8132571893237112E-8,6042.0,100.0,?,?,?,6042.0,227032.0,1.0
6360.0,0.494453208,2.8986877055292323E-8,6360.0,100.0,?,?,?,6360.0,227032.0,1.0
6678.0,0.508904873,2.983567162038344E-8,6678.0,100.0,?,?,?,6678.0,227032.0,1.0
6996.0,0.523305115,3.068144594089231E-8,6996.0,100.0,?,?,?,6996.0,227032.0,1.0
7314.0,0.537659628,3.1524534444461266E-8,7314.0,100.0,?,?,?,7314.0,227032.0,1.0
7632.0,0.553260263,3.244081185609309E-8,7632.0,100.0,?,?,?,7632.0,227032.0,1.0
7950.0,0.569101902,3.337124423778305E-8,7950.0,100.0,?,?,?,7950.0,227032.0,1.0
8268.0,0.586010442,3.436433927947034E-8,8268.0,100.0,?,?,?,8268.0,227032.0,1.0
8586.0,0.602844417,3.5353577464967964E-8,8586.0,99.9,99.76029301781503,0.0,99.66329966329967,8586.0,227152.0,1.0
8904.0,0.618340851,3.626421587638557E-8,8904.0,99.9,99.7889315716155,0.0,99.8,8904.0,227152.0,1.0
9222.0,0.631269629,3.7023967562450306E-8,9222.0,99.9,99.20564311133705,0.0,99.8,9222.0,227152.0,1.0
9540.0,0.644429909,3.779732332113717E-8,9540.0,100.0,?,?,100.0,9540.0,227152.0,1.0
9858.0,0.65725792,3.855115349643347E-8,9858.0,100.0,?,?,?,9858.0,227152.0,1.0
10176.0,0.670118285,3.930688493463729E-8,10176.0,100.0,?,?,?,10176.0,227152.0,1.0
10494.0,0.684584093,4.015977346393798E-8,10494.0,91.4,0.0,-Infinity,-Infinity,10494.0,227904.0,2.0
10812.0,0.698059684,4.095455875224124E-8,10812.0,90.7,10.2559153896631,-1449.9999999999982,-1228.571428571427,10812.0,227984.0,2.0
11130.0,0.711220586,4.173078380169555E-8,11130.0,90.7,10.2559153896631,-1449.9999999999982,-1228.571428571427,11130.0,227984.0,2.0
11448.0,0.724279094,4.250096969154561E-8,11448.0,94.69999999999999,17.4300492303857,-783.3333333333333,-657.1428571428571,11448.0,227984.0,2.0
11766.0,0.737356788,4.3272287164458806E-8,11766.0,100.0,100.0,100.0,100.0,11766.0,227984.0,2.0
12084.0,0.749986336,4.401717315486323E-8,12084.0,100.0,?,?,?,12084.0,227984.0,2.0
12402.0,0.762494835,4.4754919720780526E-8,12402.0,100.0,100.0,100.0,100.0,12402.0,227984.0,2.0
12720.0,0.774718858,4.547588799922417E-8,12720.0,99.3,58.48161328588368,-75.0,0.0,12720.0,227984.0,2.0
13038.0,0.786937405,4.619653330524763E-8,13038.0,99.3,62.81342966425848,-16.666666666666664,12.5,13038.0,227984.0,2.0
13356.0,0.799596386,4.6943155242920756E-8,13356.0,99.3,62.81342966425848,-16.666666666666664,12.5,13356.0,227984.0,2.0
13674.0,0.811570616,4.7649390824184654E-8,13674.0,99.9,85.66513761467886,80.0,75.0,13674.0,227984.0,2.0
13992.0,0.822695261,4.830551820172204E-8,13992.0,100.0,100.0,100.0,100.0,13992.0,227984.0,2.0
14310.0,0.833778249,4.895918866506881E-8,14310.0,100.0,100.0,100.0,100.0,14310.0,227984.0,2.0
14628.0,0.844666687,4.9601384642596045E-8,14628.0,100.0,?,?,?,14628.0,227984.0,2.0
14946.0,0.855537047,5.0242514386483365E-8,14946.0,98.8,44.92886645250104,-50.0,-71.42857142857143,14946.0,227984.0,2.0
15264.0,0.866458971,5.088668535569476E-8,15264.0,98.8,44.92886645250104,-50.0,-71.42857142857143,15264.0,227984.0,2.0
15582.0,0.877409259,5.153252922295696E-8,15582.0,98.8,49.46091644204845,-20.0,-50.0,15582.0,227984.0,2.0
15900.0,0.888188194,5.216826675473402E-8,15900.0,100.0,100.0,100.0,100.0,15900.0,227984.0,2.0
16218.0,0.898977674,5.2804626226644545E-8,16218.0,100.0,100.0,100.0,100.0,16218.0,227984.0,2.0
16536.0,0.911972226,5.3571040015671813E-8,16536.0,100.0,?,?,?,16536.0,227984.0,2.0
16854.0,0.927664719,5.4496577350041926E-8,16854.0,98.4,32.727884291961004,-166.66666666666669,-166.66666666666669,16854.0,227984.0,2.0
17172.0,0.942862346,5.539292767387711E-8,17172.0,98.4,37.82544493665943,-100.0,-128.57142857142858,17172.0,227984.0,2.0
17490.0,0.958286788,5.630265546109527E-8,17490.0,98.4,37.82544493665943,-100.0,-128.57142857142858,17490.0,227984.0,2.0
17808.0,0.973698331,5.721162247014542E-8,17808.0,100.0,100.0,100.0,100.0,17808.0,227984.0,2.0
18126.0,0.98909363,5.811963141418579E-8,18126.0,100.0,100.0,100.0,100.0,18126.0,227984.0,2.0
18444.0,1.004697633,5.903994964164164E-8,18444.0,100.0,100.0,100.0,100.0,18444.0,227984.0,2.0
18762.0,1.020063478,5.994622139984121E-8,18762.0,100.0,100.0,100.0,100.0,18762.0,227984.0,2.0
19080.0,1.035418767,6.085187056913144E-8,19080.0,98.4,37.82544493665943,-300.0,-128.57142857142858,19080.0,227984.0,2.0
19398.0,1.050870444,6.176320466640508E-8,19398.0,98.4,42.19653179190731,-166.66666666666669,-100.0,19398.0,227984.0,2.0
19716.0,1.066149891,6.266438070306347E-8,19716.0,98.1,37.97336119091162,-216.66666666666666,-137.5,19716.0,227984.0,2.0
