learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
19.0,0.005746232,3.222255161239041E-10,19.0,100.0,?,?,?,19.0,227032.0,1.0
38.0,0.058106895,3.3975421788729726E-9,38.0,100.0,?,?,?,38.0,227032.0,1.0
57.0,0.088255634,5.168278340246114E-9,57.0,100.0,?,?,?,57.0,227032.0,1.0
76.0,0.105335303,6.1714243598054676E-9,76.0,100.0,?,?,?,76.0,227032.0,1.0
95.0,0.125985092,7.384255453902813E-9,95.0,100.0,?,?,?,95.0,227032.0,1.0
114.0,0.145277151,8.517342529240995E-9,114.0,100.0,?,?,?,114.0,227032.0,1.0
133.0,0.163955346,9.61437532108277E-9,133.0,100.0,?,?,?,133.0,227032.0,1.0
152.0,0.181518371,1.0645910453301751E-8,152.0,100.0,?,?,?,152.0,227032.0,1.0
171.0,0.199238431,1.168666877568803E-8,171.0,100.0,?,?,?,171.0,227032.0,1.0
190.0,0.216851516,1.2721144098945791E-8,190.0,100.0,?,?,?,190.0,227032.0,1.0
209.0,0.23448746,1.3756962007640138E-8,209.0,100.0,?,?,?,209.0,227032.0,1.0
228.0,0.251921991,1.4780950257970643E-8,228.0,100.0,?,?,?,228.0,227032.0,1.0
247.0,0.268815388,1.5773155900678702E-8,247.0,100.0,?,?,?,247.0,227032.0,1.0
266.0,0.28604417,1.67850598248798E-8,266.0,100.0,?,?,?,266.0,227032.0,1.0
285.0,0.306315539,1.7975665048164213E-8,285.0,100.0,?,?,?,285.0,227032.0,1.0
304.0,0.326103361,1.9137869940720913E-8,304.0,100.0,?,?,?,304.0,227032.0,1.0
323.0,0.342897645,2.0124254345825563E-8,323.0,100.0,?,?,?,323.0,227032.0,1.0
342.0,0.352034106,2.066086922314018E-8,342.0,100.0,?,?,?,342.0,227032.0,1.0
361.0,0.361055727,2.119073916360115E-8,361.0,100.0,?,?,?,361.0,227032.0,1.0
380.0,0.370681409,2.1756087624618987E-8,380.0,100.0,?,?,?,380.0,227032.0,1.0
399.0,0.37981805,2.2292713073934943E-8,399.0,100.0,?,?,?,399.0,227032.0,1.0
418.0,0.388789583,2.281964117882359E-8,418.0,100.0,?,?,?,418.0,227032.0,1.0
437.0,0.39774476,2.3345608641190657E-8,437.0,100.0,?,?,?,437.0,227032.0,1.0
456.0,0.406608133,2.386618414794198E-8,456.0,100.0,?,?,?,456.0,227032.0,1.0
