learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
361.0,0.021164296,1.1868083645072247E-9,361.0,100.0,?,?,?,361.0,227032.0,1.0
722.0,0.092980449,5.404810951209316E-9,722.0,100.0,?,?,?,722.0,227032.0,1.0
1083.0,0.133088945,7.760516914416932E-9,1083.0,100.0,?,?,?,1083.0,227032.0,1.0
1444.0,0.170252532,9.943258533800641E-9,1444.0,100.0,?,?,?,1444.0,227032.0,1.0
1805.0,0.201639386,1.178671332537714E-8,1805.0,100.0,?,?,?,1805.0,227032.0,1.0
2166.0,0.228682166,1.3375026138395898E-8,2166.0,100.0,?,?,?,2166.0,227032.0,1.0
2527.0,0.253486349,1.4831858670974358E-8,2527.0,100.0,?,?,?,2527.0,227032.0,1.0
2888.0,0.275802951,1.614258726099506E-8,2888.0,100.0,?,?,?,2888.0,227032.0,1.0
3249.0,0.297122781,1.7394772101473063E-8,3249.0,100.0,?,?,?,3249.0,227032.0,1.0
3610.0,0.318198443,1.8632616139602745E-8,3610.0,100.0,?,?,?,3610.0,227032.0,1.0
3971.0,0.339299181,1.9871932974985492E-8,3971.0,100.0,?,?,?,3971.0,227032.0,1.0
4332.0,0.359935147,2.108395219811342E-8,4332.0,100.0,?,?,?,4332.0,227032.0,1.0
4693.0,0.380458008,2.228932838673393E-8,4693.0,100.0,?,?,?,4693.0,227032.0,1.0
5054.0,0.399503968,2.340796124564277E-8,5054.0,100.0,?,?,?,5054.0,227032.0,1.0
5415.0,0.411596357,2.4118187649463202E-8,5415.0,100.0,?,?,?,5415.0,227032.0,1.0
5776.0,0.42378857,2.4834277050292328E-8,5776.0,100.0,?,?,?,5776.0,227032.0,1.0
6137.0,0.435631239,2.5529836564256502E-8,6137.0,100.0,?,?,?,6137.0,227032.0,1.0
6498.0,0.448305099,2.6274214702465883E-8,6498.0,100.0,?,?,?,6498.0,227032.0,1.0
6859.0,0.460200019,2.6972843092218458E-8,6859.0,100.0,?,?,?,6859.0,227032.0,1.0
7220.0,0.471684186,2.764734658605109E-8,7220.0,100.0,?,?,?,7220.0,227032.0,1.0
7581.0,0.483556146,2.834462645829966E-8,7581.0,100.0,?,?,?,7581.0,227032.0,1.0
7942.0,0.496028451,2.9077166598010812E-8,7942.0,100.0,?,?,?,7942.0,227032.0,1.0
8303.0,0.509249364,2.985408541764443E-8,8303.0,99.9,96.24568253491515,0.0,92.85714285714286,8303.0,227152.0,1.0
8664.0,0.522214701,3.061598547085499E-8,8664.0,99.9,99.78655282817502,0.0,99.73333333333333,8664.0,227152.0,1.0
9025.0,0.535052834,3.1370410459254766E-8,9025.0,99.9,99.74298344813405,0.0,99.8,9025.0,227152.0,1.0
9386.0,0.547492808,3.210143787894605E-8,9386.0,100.0,?,?,100.0,9386.0,227152.0,1.0
9747.0,0.560478425,3.2864529673881416E-8,9747.0,100.0,?,?,100.0,9747.0,227152.0,1.0
10108.0,0.573411159,3.3624513831852627E-8,10108.0,100.0,?,?,?,10108.0,227152.0,1.0
10469.0,0.585967377,3.4362372258696706E-8,10469.0,100.0,?,?,?,10469.0,227152.0,1.0
10830.0,0.599223779,3.514137656758436E-8,10830.0,99.0,37.12273641851069,-400.0,-150.0,10830.0,227152.0,1.0
11191.0,0.612299794,3.590978054538162E-8,11191.0,98.9,47.12555277831164,-83.33333333333334,-57.14285714285714,11191.0,227152.0,1.0
11552.0,0.62480575,3.6644685356714245E-8,11552.0,98.9,47.12555277831164,-83.33333333333334,-57.14285714285714,11552.0,227152.0,1.0
11913.0,0.63731831,3.7379978248044434E-8,11913.0,99.9,79.95188452285525,75.0,66.66666666666666,11913.0,227152.0,1.0
12274.0,0.649568019,3.8099824862051755E-8,12274.0,100.0,?,?,?,12274.0,227152.0,1.0
12635.0,0.661864161,3.8822400082740935E-8,12635.0,100.0,100.0,100.0,100.0,12635.0,227152.0,1.0
12996.0,0.674090244,3.954085832939173E-8,12996.0,100.0,100.0,100.0,100.0,12996.0,227152.0,1.0
13357.0,0.686177053,4.025113222510657E-8,13357.0,99.1,52.20900594732384,-125.0,-28.57142857142857,13357.0,227152.0,1.0
13718.0,0.698347871,4.0966342858028495E-8,13718.0,99.1,52.20900594732384,-125.0,-28.57142857142857,13718.0,227152.0,1.0
14079.0,0.710699611,4.16921852609867E-8,14079.0,99.7,79.84954325631396,50.0,62.5,14079.0,227152.0,1.0
14440.0,0.72286942,4.240733660064431E-8,14440.0,100.0,100.0,100.0,100.0,14440.0,227152.0,1.0
14801.0,0.734690326,4.310198487013372E-8,14801.0,100.0,100.0,100.0,100.0,14801.0,227152.0,1.0
15162.0,0.746619954,4.380302212107306E-8,15162.0,100.0,?,?,?,15162.0,227152.0,1.0
15523.0,0.758485567,4.4500297569916073E-8,15523.0,98.8,39.49173053650682,-100.0,-100.0,15523.0,227152.0,1.0
15884.0,0.770350849,4.5197553567747694E-8,15884.0,98.2,35.03212300584707,-125.0,-157.14285714285714,15884.0,227152.0,1.0
16245.0,0.782522678,4.5912823611462704E-8,16245.0,98.2,35.03212300584707,-125.0,-157.14285714285714,16245.0,227152.0,1.0
16606.0,0.794465896,4.6614659470392195E-8,16606.0,100.0,100.0,100.0,100.0,16606.0,227152.0,1.0
16967.0,0.806285867,4.7309252795181764E-8,16967.0,100.0,100.0,100.0,100.0,16967.0,227152.0,1.0
17328.0,0.818298934,4.801519328762881E-8,17328.0,100.0,100.0,100.0,100.0,17328.0,227152.0,1.0
17689.0,0.830427336,4.872791137040283E-8,17689.0,100.0,?,?,?,17689.0,227152.0,1.0
18050.0,0.842378119,4.943019178190373E-8,18050.0,98.6,41.0824004713409,-133.33333333333331,-100.0,18050.0,227152.0,1.0
18411.0,0.854085017,5.011814044140487E-8,18411.0,98.6,41.0824004713409,-133.33333333333331,-100.0,18411.0,227152.0,1.0
18772.0,0.865753075,5.0803806692198336E-8,18772.0,98.6,41.0824004713409,-133.33333333333331,-100.0,18772.0,227152.0,1.0
19133.0,0.880817727,5.168907169999555E-8,19133.0,100.0,?,?,?,19133.0,227152.0,1.0
19494.0,0.896593371,5.261611771530782E-8,19494.0,100.0,100.0,100.0,100.0,19494.0,227152.0,1.0
19855.0,0.912149251,5.353024943434737E-8,19855.0,100.0,100.0,100.0,100.0,19855.0,227152.0,1.0
20216.0,0.92776735,5.444803741464806E-8,20216.0,100.0,?,?,?,20216.0,227152.0,1.0
20577.0,0.943106681,5.534944376491218E-8,20577.0,99.3,58.48161328588368,-75.0,0.0,20577.0,227152.0,1.0
20938.0,0.95849672,5.6253829939603395E-8,20938.0,98.3,40.69215740999185,-183.33333333333331,-112.5,20938.0,227152.0,1.0
21299.0,0.973999683,5.71648520236897E-8,21299.0,98.4,19.58990853352077,-300.0,-433.3333333333333,21299.0,227152.0,1.0
21660.0,0.989445096,5.807249221742774E-8,21660.0,99.0,0.0,-Infinity,-Infinity,21660.0,227152.0,1.0
22021.0,1.004812018,5.897551993583433E-8,22021.0,100.0,?,?,?,22021.0,227152.0,1.0
22382.0,1.020152888,5.987701672448673E-8,22382.0,100.0,?,?,?,22382.0,227152.0,1.0
22743.0,1.035680914,6.078951162035059E-8,22743.0,98.7,42.922374429223744,-116.66666666666667,-85.71428571428571,22743.0,227152.0,1.0
23104.0,1.051151683,6.169864184383095E-8,23104.0,98.6,45.55071561916601,-75.0,-75.0,23104.0,227152.0,1.0
23465.0,1.066491899,6.260010020057566E-8,23465.0,98.6,45.55071561916601,-75.0,-75.0,23465.0,227152.0,1.0
23826.0,1.081908459,6.350604486551756E-8,23826.0,100.0,?,?,?,23826.0,227152.0,1.0
24187.0,1.097099934,6.439876254889493E-8,24187.0,100.0,?,?,?,24187.0,227152.0,1.0
24548.0,1.110235296,6.517065401664004E-8,24548.0,100.0,?,?,?,24548.0,227152.0,1.0
24909.0,1.120820806,6.579270500014018E-8,24909.0,100.0,?,?,?,24909.0,227152.0,1.0
25270.0,1.131117761,6.639779922656921E-8,25270.0,99.0,49.540821475426625,-150.0,-42.857142857142854,25270.0,227152.0,1.0
25631.0,1.141606562,6.701416716517466E-8,25631.0,99.0,49.540821475426625,-150.0,-42.857142857142854,25631.0,227152.0,1.0
25992.0,1.152025432,6.762642565158299E-8,25992.0,99.0,54.07788390889052,-66.66666666666666,-25.0,25992.0,227152.0,1.0
26353.0,1.162593889,6.824747452602824E-8,26353.0,100.0,100.0,100.0,100.0,26353.0,227152.0,1.0
26714.0,1.17295874,6.885655861913122E-8,26714.0,100.0,100.0,100.0,100.0,26714.0,227152.0,1.0
27075.0,1.183396617,6.946993404020243E-8,27075.0,100.0,?,?,?,27075.0,227152.0,1.0
27436.0,1.193951201,7.009016767633663E-8,27436.0,100.0,100.0,100.0,100.0,27436.0,227152.0,1.0
27797.0,1.204372689,7.07025800079045E-8,27797.0,98.2,43.012727157601624,-125.0,-100.0,27797.0,227152.0,1.0
28158.0,1.214681619,7.130837793784214E-8,28158.0,97.7,36.979395002191914,-187.5,-155.55555555555557,28158.0,227152.0,1.0
28519.0,1.225381184,7.193713129325664E-8,28519.0,97.6,32.42101706369322,-140.0,-166.66666666666669,28519.0,227152.0,1.0
28880.0,1.235937883,7.255748921606481E-8,28880.0,99.9,66.62216288384631,75.0,50.0,28880.0,227152.0,1.0
29241.0,1.246228706,7.316222309928593E-8,29241.0,99.9,66.62216288384631,75.0,50.0,29241.0,227152.0,1.0
29602.0,1.256875148,7.37878547142839E-8,29602.0,100.0,?,?,?,29602.0,227152.0,1.0
29963.0,1.267257288,7.43979547848366E-8,29963.0,100.0,?,?,?,29963.0,227152.0,1.0
